comp	usubs	uniprot	avgcoex	def	species
2815	8	P49959	NA	NA	human
2816	2	P05106	NA	NA	human
2816	2	P06756	NA	NA	human
2817	6	P38398	NA	NA	human
2817	6	P52701	NA	NED	human
2817	6	P40692	NA	NA	human
2817	6	Q92547	NA	NA	human
2817	6	O14867	NA	NA	human
2817	6	Q99728	NA	NA	human
2818	3	P38398	NA	NA	human
2818	3	P51587	NA	NA	human
2818	3	Q99728	NA	NA	human
2819	3	P38398	NA	NA	human
2819	3	Q99708	NA	NA	human
2819	3	Q13363	NA	NA	human
282	16	O60216	NA	UN	human
282	16	Q12873	NA	NA	human
282	16	Q13330	0.172073333333	NA	human
282	16	Q9NRL2	NA	NA	human
282	16	O95983	NA	NA	human
282	16	Q8N3U4	NA	UN	human
282	16	Q16576	NA	ED	human
282	16	O60264	0.261646666667	NED	human
282	16	Q92769	NA	NA	human
282	16	Q09028	NA	NA	human
282	16	Q9UBB5	0.146566666667	NA	human
282	16	Q13547	NA	NED	human
282	16	O94776	0.066	UN	human
282	16	Q8WVM7	NA	NA	human
282	16	Q14683	0.315766666667	ED	human
282	16	Q9UQE7	0.305033333333	UN	human
2820	2	P38398	NA	NA	human
2820	2	P55072	0.1532	ED	human
2821	2	P04637	-0.001	NA	human
2821	2	Q96EB6	NA	NA	human
2822	3	P38398	NA	NA	human
2822	3	P61077	0.1146	ED	human
2822	3	Q99728	NA	NA	human
2823	3	P38398	NA	NA	human
2823	3	P68036	0.17415	NA	human
2823	3	Q99728	NA	NA	human
2824	2	P38398	NA	NA	human
2824	2	Q06609	NA	NA	human
2825	26	P19387	NA	NA	human
2825	26	O15514	NA	ED	human
2825	26	P19447	NA	NED	human
2825	26	P29084	NA	ED	human
2825	26	P30876	NA	NA	human
2825	26	Q13889	NA	NA	human
2825	26	P38398	NA	NA	human
2825	26	P61218	NA	NA	human
2825	26	P19388	NA	NED	human
2825	26	P52435	NA	NA	human
2825	26	Q13888	NA	NA	human
2825	26	P20226	0.166096	NA	human
2825	26	Q00403	NA	ED	human
2825	26	P13984	NA	ED	human
2825	26	P24928	NA	NED	human
2825	26	P32780	NA	NA	human
2825	26	P52434	NA	NA	human
2825	26	P35269	NA	UN	human
2825	26	P36954	NA	UN	human
2825	26	P18074	NA	NA	human
2825	26	Q13503	0.217916	NA	human
2825	26	P29083	NA	NA	human
2825	26	P62487	NA	ED	human
2825	26	P62875	NA	NA	human
2825	26	P53803	NA	NA	human
2825	26	Q92759	NA	NA	human
2826	3	P06756	NA	NA	human
2826	3	P04004	0.03025	NA	human
2826	3	P05106	NA	NA	human
2829	10	P84022	NA	NA	human
2829	10	Q9UPN9	NA	NA	human
2829	10	Q92922	NA	NED	human
2829	10	Q8TAQ2	NA	NA	human
2829	10	Q8NFD5	NA	NA	human
2829	10	Q13485	NA	NA	human
2829	10	Q15796	NA	NA	human
2829	10	P51532	NA	NA	human
2829	10	Q92793	NA	NA	human
2829	10	Q9Y6Q9	0.217622222222	NA	human
2830	3	P84022	NA	NA	human
2830	3	Q15796	NA	NA	human
2830	3	Q9UPN9	NA	NA	human
2833	2	Q9UQ35	NA	ED	human
2833	2	Q8IYB3	NA	NA	human
2834	3	Q13485	NA	NA	human
2834	3	P84022	NA	NA	human
2834	3	Q15796	NA	NA	human
2837	6	P07737	NA	ED	human
2837	6	P63261	0.31814	ED	human
2837	6	Q00610	NA	NA	human
2837	6	P11142	NA	UN	human
2837	6	P55072	0.31336	ED	human
2837	6	Q9BVA1	NA	UN	human
2838	3	P54105	NA	NA	human
2838	3	Q9BQA1	0.40955	ED	human
2838	3	O14744	NA	UN	human
284	11	O95402	0.16308	NA	human
284	11	Q96RN5	NA	NA	human
284	11	Q71SY5	0.10514	NA	human
284	11	Q9ULK4	0.26279	NA	human
284	11	O43513	0.15564	NA	human
284	11	O75586	NA	NA	human
284	11	O75448	0.13256	NA	human
284	11	Q15648	NA	NA	human
284	11	Q9NVC6	0.24444	NA	human
284	11	O60244	0.18719	UN	human
284	11	Q13503	0.19486	NA	human
2842	4	P04637	0.128666666667	NA	human
2842	4	O15169	0.1386	NA	human
2842	4	Q9UER7	NA	NA	human
2842	4	Q9H2X6	NA	NA	human
2843	2	P46100	NA	NA	human
2843	2	Q9UER7	NA	NA	human
2846	3	P07996	0.2991	NA	human
2846	3	P06756	NA	NA	human
2846	3	P05106	NA	NA	human
2847	4	Q9UNL4	NA	NA	human
2847	4	Q9NQC1	NA	NA	human
2847	4	O95251	NA	NA	human
2847	4	Q9HAF1	NA	NA	human
2848	4	Q9UNL4	NA	NA	human
2848	4	O95251	NA	NA	human
2848	4	Q9HAF1	NA	NA	human
2848	4	Q92613	0.108566666667	NA	human
2849	3	P48745	NA	NA	human
2849	3	P06756	NA	NA	human
2849	3	P05106	NA	NA	human
285	3	P54277	NA	NA	human
285	3	P12004	NA	ED	human
285	3	P40692	NA	NA	human
2850	4	P48745	NA	NA	human
2850	4	P02751	NA	NED	human
2850	4	P08648	NA	NED	human
2850	4	P05556	NA	UN	human
2851	12	Q9H0E3	0.203645454545	NA	human
2851	12	Q9H160	NA	NA	human
2851	12	Q5PSV4	0.191072727273	NA	human
2851	12	P29374	NA	NA	human
2851	12	Q9HCU9	NA	NA	human
2851	12	Q16576	NA	ED	human
2851	12	Q92769	NA	NA	human
2851	12	O75446	0.176363636364	ED	human
2851	12	Q09028	NA	NA	human
2851	12	Q13547	NA	NED	human
2851	12	Q96ST3	NA	ED	human
2851	12	Q9H7L9	NA	NA	human
2853	3	P39060	0.20165	NA	human
2853	3	P08648	NA	NED	human
2853	3	P05556	NA	UN	human
2858	7	Q9NQC1	NA	NA	human
2858	7	Q6IE81	0.1723	NA	human
2858	7	Q92613	0.10745	NA	human
2858	7	Q8WYH8	0.157233333333	NA	human
2858	7	Q9UNL4	NA	NA	human
2858	7	O95251	NA	NA	human
2858	7	Q9HAF1	NA	NA	human
2859	11	P55201	0.12743	NA	human
2859	11	Q9NQC1	NA	NA	human
2859	11	Q8WYB5	NA	NA	human
2859	11	Q6IE81	0.20142	NA	human
2859	11	Q92794	0.24929	NA	human
2859	11	Q92613	0.12203	NA	human
2859	11	Q8WYH8	0.21193	NA	human
2859	11	O95696	NA	NA	human
2859	11	O95251	NA	NA	human
2859	11	Q9HAF1	NA	NA	human
2859	11	Q9ULD4	NA	NA	human
286	3	P43246	NA	UN	human
286	3	P12004	NA	ED	human
286	3	P52701	NA	NED	human
2860	2	O00267	NA	ED	human
2860	2	P63272	NA	UN	human
2863	3	Q9NUV7	NA	NA	human
2863	3	O15269	NA	ED	human
2863	3	O15270	0.21695	UN	human
287	14	Q96RN5	NA	NA	human
287	14	Q71SY5	0.103238461538	NA	human
287	14	O75586	NA	NA	human
287	14	Q93074	0.143338461538	NA	human
287	14	Q9ULK4	0.274846153846	NA	human
287	14	O43513	0.178915384615	NA	human
287	14	Q9UHV7	0.205523076923	NA	human
287	14	P24863	0.199469230769	NA	human
287	14	O75448	0.134876923077	NA	human
287	14	Q15648	NA	NA	human
287	14	Q9NVC6	0.229969230769	NA	human
287	14	P49336	NA	NA	human
287	14	O60244	0.216215384615	UN	human
287	14	Q13503	0.200953846154	NA	human
2872	5	Q08722	0.065725	NA	human
2872	5	P05106	NA	NA	human
2872	5	P08514	NA	NA	human
2872	5	P07359	NA	NA	human
2872	5	P21926	0.16825	NA	human
2877	3	P50750	NA	NA	human
2877	3	O60563	0.27305	NA	human
2877	3	O60885	NA	UN	human
2878	3	P50750	NA	NA	human
2878	3	O60563	0.12885	NA	human
2878	3	O94992	NA	ED	human
288	15	Q96RN5	NA	NA	human
288	15	Q71SY5	0.1105	NA	human
288	15	O75586	NA	NA	human
288	15	O95402	0.174828571429	NA	human
288	15	P49336	NA	NA	human
288	15	Q9ULK4	0.272092857143	NA	human
288	15	O43513	0.165778571429	NA	human
288	15	Q9UHV7	0.210714285714	NA	human
288	15	P24863	0.203528571429	NA	human
288	15	O75448	0.128242857143	NA	human
288	15	Q15648	NA	NA	human
288	15	Q9NVC6	0.236214285714	NA	human
288	15	Q93074	0.1406	NA	human
288	15	O60244	0.208728571429	UN	human
288	15	Q13503	0.192128571429	NA	human
2880	3	Q13309	NA	NA	human
2880	3	Q5W141	0.19835	NA	human
2880	3	P30291	0.2501	NA	human
2881	3	P63208	NA	UN	human
2881	3	P62877	0.27785	ED	human
2881	3	Q13616	0.2372	ED	human
2882	3	P08648	NA	NED	human
2882	3	P05106	NA	NA	human
2882	3	P12111	NA	NA	human
2884	7	P56556	NA	NED	human
2884	7	O75251	NA	UN	human
2884	7	O95139	NA	NA	human
2884	7	Q9Y375	NA	NA	human
2884	7	P03886	NA	NA	human
2884	7	Q16795	NA	UN	human
2884	7	O75489	NA	NA	human
2885	3	P06756	NA	NA	human
2885	3	P10451	NA	NA	human
2885	3	P05556	NA	UN	human
2886	4	P03891	NA	NA	human
2886	4	P03886	NA	NA	human
2886	4	Q9Y375	NA	NA	human
2886	4	P03897	NA	NA	human
2892	2	P62993	NA	ED	human
2892	2	Q13745	NA	NA	human
2893	3	P62993	NA	ED	human
2893	3	A1Z199	NA	NA	human
2893	3	Q07889	NA	NA	human
2895	2	P29353	NA	NA	human
2895	2	P62993	NA	ED	human
2896	4	P05106	NA	NA	human
2896	4	P08514	NA	NA	human
2896	4	Q08722	0.119833333333	NA	human
2896	4	Q05397	NA	NA	human
2897	3	Q92585	0.239	NA	human
2897	3	P46531	NA	NA	human
2897	3	Q06330	NA	NA	human
29	1	P61289	NA	ED	human
2907	2	P46531	NA	NA	human
2907	2	Q06330	NA	NA	human
2908	2	Q06330	NA	NA	human
2908	2	Q96T58	NA	NA	human
2909	4	P12314	NA	NA	human
2909	4	P43405	0.2171	NA	human
2909	4	O43561	NA	NA	human
2909	4	P16885	NA	NA	human
2910	3	P12314	NA	NA	human
2910	3	P07948	NA	NA	human
2910	3	P16885	NA	NA	human
2911	3	Q9Y618	0.1334	NA	human
2911	3	Q13573	NA	UN	human
2911	3	Q06330	NA	NA	human
2912	2	P16885	NA	NA	human
2912	2	Q13094	NA	NA	human
2913	2	P16885	NA	NA	human
2913	2	O43561	NA	NA	human
2918	3	P12956	NA	UN	human
2918	3	P13010	0.41955	UN	human
2918	3	P25490	0.2584	ED	human
2921	3	Q13363	NA	NA	human
2921	3	P56545	NA	ED	human
2921	3	Q96T58	NA	NA	human
2922	5	O43561	NA	NA	human
2922	5	P27986	NA	NA	human
2922	5	P62993	NA	ED	human
2922	5	P19174	NA	ED	human
2922	5	Q07889	NA	NA	human
2923	3	Q13363	NA	NA	human
2923	3	Q99708	NA	NA	human
2923	3	Q96T58	NA	NA	human
2930	3	Q99708	NA	NA	human
2930	3	Q06330	NA	NA	human
2930	3	Q96T58	NA	NA	human
2931	4	Q13363	NA	NA	human
2931	4	Q99708	NA	NA	human
2931	4	Q06330	NA	NA	human
2931	4	Q96T58	NA	NA	human
2936	5	P04406	NA	ED	human
2936	5	P00403	NA	NA	human
2936	5	Q9Y4K3	-0.0355333333333	NA	human
2936	5	Q9Y375	NA	NA	human
2936	5	Q9BQ95	NA	NA	human
2937	2	Q99081	NA	UN	human
2937	2	Q7RTS3	NA	NA	human
2938	3	O75489	NA	NA	human
2938	3	Q15388	0.2957	UN	human
2938	3	Q9BQ95	NA	NA	human
2939	6	Q9Y375	NA	NA	human
2939	6	O15239	NA	NA	human
2939	6	P03886	NA	NA	human
2939	6	P00403	NA	NA	human
2939	6	Q9BQ95	NA	NA	human
2939	6	Q9Y4K3	-0.0268	NA	human
2942	3	O75489	NA	NA	human
2942	3	Q9Y375	NA	NA	human
2942	3	Q9BQ95	NA	NA	human
2943	2	P03886	NA	NA	human
2943	2	Q9Y375	NA	NA	human
2944	3	P27986	NA	NA	human
2944	3	P46531	NA	NA	human
2944	3	P06239	NA	NA	human
2945	3	Q06330	NA	NA	human
2945	3	Q13642	NA	NA	human
2945	3	Q06587	NA	ED	human
2946	3	P46531	NA	NA	human
2946	3	Q06330	NA	NA	human
2946	3	P25490	0.21985	ED	human
2947	2	P46531	NA	NA	human
2947	2	P25490	0.1546	ED	human
2955	4	O43561	NA	NA	human
2955	4	P19174	NA	ED	human
2955	4	Q13094	NA	NA	human
2955	4	P06239	NA	NA	human
2956	3	P22681	0.1514	ED	human
2956	3	O43561	NA	NA	human
2956	3	P19174	NA	ED	human
2957	2	P62993	NA	ED	human
2957	2	O43561	NA	NA	human
2958	2	Q15797	NA	NA	human
2958	2	Q92793	NA	NA	human
2960	3	Q08881	NA	NA	human
2960	3	P19174	NA	ED	human
2960	3	Q13094	NA	NA	human
2961	3	P15498	0.2255	NA	human
2961	3	P19174	NA	ED	human
2961	3	Q13094	NA	NA	human
2962	3	P46108	NA	NA	human
2962	3	P56945	0.10055	NA	human
2962	3	Q14185	NA	ED	human
2963	2	Q08881	NA	NA	human
2963	2	Q13094	NA	NA	human
2966	3	P63096	NA	ED	human
2966	3	Q14980	NA	UN	human
2966	3	P81274	NA	NA	human
2968	2	P84022	NA	NA	human
2968	2	O15169	0.1032	NA	human
2969	3	Q9BVC4	NA	NA	human
2969	3	Q6R327	NA	ED	human
2969	3	P42345	NA	UN	human
297	5	P49005	NA	NA	human
297	5	Q9HCU8	NA	NA	human
297	5	P28340	NA	NA	human
297	5	P12004	NA	ED	human
297	5	Q15054	NA	ED	human
2971	3	Q13797	NA	NA	human
2971	3	P49767	0.1123	NA	human
2971	3	P05556	NA	UN	human
2972	3	Q13797	NA	NA	human
2972	3	P15692	0.142	NA	human
2972	3	P05556	NA	UN	human
2975	5	Q14186	0.21285	NA	human
2975	5	Q15329	NA	NA	human
2975	5	P28749	NA	NA	human
2975	5	Q16254	NA	NA	human
2975	5	P84022	NA	NA	human
298	4	Q16665	NA	NA	human
298	4	Q99966	NA	NA	human
298	4	P40763	NA	NA	human
298	4	P27695	NA	ED	human
2989	3	P05556	NA	UN	human
2989	3	Q13797	NA	NA	human
2989	3	P78325	NA	NA	human
299	2	Q99966	NA	NA	human
299	2	Q14653	NA	NA	human
2991	2	Q8N122	NA	ED	human
2991	2	P42345	NA	UN	human
2992	2	Q9HAU4	NA	NA	human
2992	2	O15105	NA	NA	human
2998	4	P49841	NA	NA	human
2998	4	Q15172	NA	NA	human
2998	4	O15169	0.0491333333333	NA	human
2998	4	P35222	NA	UN	human
3	2	Q8WUI4	NA	NA	human
3	2	P41182	NA	NA	human
30	2	Q9UL46	NA	ED	human
30	2	Q06323	NA	ED	human
300	12	Q9Y3C7	NA	NA	human
300	12	O75586	NA	NA	human
300	12	Q6P2C8	0.178690909091	NA	human
300	12	Q9Y2X0	NA	NA	human
300	12	Q9Y2W1	0.152518181818	UN	human
300	12	O43513	0.213954545455	NA	human
300	12	Q9BTT4	0.166327272727	NA	human
300	12	O75448	0.100509090909	NA	human
300	12	Q9H944	0.230445454545	NA	human
300	12	Q9NVC6	0.220609090909	NA	human
300	12	O60244	0.169454545455	UN	human
300	12	Q13503	0.239272727273	NA	human
3004	3	P25054	NA	NA	human
3004	3	P35222	NA	UN	human
3004	3	O15169	-0.0401	NA	human
3008	4	P23258	0.0304	NED	human
3008	4	Q71U36	0.0715666666667	ED	human
3008	4	P25054	NA	NA	human
3008	4	P46940	0.1191	UN	human
301	17	P49336	NA	NA	human
301	17	Q9Y3C7	NA	NA	human
301	17	O75586	NA	NA	human
301	17	Q15648	NA	NA	human
301	17	P24863	0.20776875	NA	human
301	17	Q6P2C8	0.1633875	NA	human
301	17	Q9Y2X0	NA	NA	human
301	17	Q9Y2W1	0.18753125	UN	human
301	17	O43513	0.20761875	NA	human
301	17	Q9BTT4	0.1493875	NA	human
301	17	O75448	0.12269375	NA	human
301	17	Q9H944	0.217975	NA	human
301	17	Q9UHV7	0.195775	NA	human
301	17	Q9NVC6	0.22435	NA	human
301	17	Q93074	0.11754375	NA	human
301	17	O60244	0.19713125	UN	human
301	17	Q13503	0.22255625	NA	human
3015	8	P63208	NA	UN	human
3015	8	P24941	NA	UN	human
3015	8	P61024	NA	NA	human
3015	8	P46527	NA	NA	human
3015	8	Q13309	NA	NA	human
3015	8	P62877	0.236042857143	ED	human
3015	8	P24864	0.160614285714	NA	human
3015	8	Q13616	0.177471428571	ED	human
302	13	Q9H9F9	0.197533333333	NA	human
302	13	Q53TQ3	NA	NA	human
302	13	P15923	0.252625	NA	human
302	13	O96019	0.172766666667	ED	human
302	13	Q6P4R8	NA	NA	human
302	13	Q96EZ8	NA	NA	human
302	13	Q9Y265	0.263183333333	ED	human
302	13	Q8NBZ0	NA	NA	human
302	13	Q9H981	0.130833333333	NA	human
302	13	Q9C086	0.209333333333	NA	human
302	13	Q9ULG1	NA	NA	human
302	13	Q9Y230	NA	UN	human
302	13	Q6PI98	NA	NA	human
3025	2	P10600	0.0674	NA	human
3025	2	P37173	0.0674	NA	human
3027	3	P01137	0.13205	ED	human
3027	3	P37173	0.2495	NA	human
3027	3	P36897	0.18655	NA	human
3028	3	P10600	0.05735	NA	human
3028	3	P37173	0.1857	NA	human
3028	3	P36897	0.17565	NA	human
3032	4	Q15633	0.0674333333333	NA	human
3032	4	P08238	NA	ED	human
3032	4	Q9UKV8	NA	NA	human
3032	4	Q9UPY3	NA	NA	human
3033	2	Q5JS54	NA	NA	human
3033	2	Q9BT73	0.3656	NA	human
3034	2	Q969U7	NA	NA	human
3034	2	O95456	0.3567	NA	human
3035	2	Q9UHI5	NA	NA	human
3035	2	P05556	NA	UN	human
3036	5	Q13309	NA	NA	human
3036	5	P63208	NA	UN	human
3036	5	P62877	0.3063	ED	human
3036	5	P61024	NA	NA	human
3036	5	Q13616	0.22245	ED	human
3038	3	Q13485	NA	NA	human
3038	3	Q15796	NA	NA	human
3038	3	O75593	0.0451	NA	human
3039	2	Q15796	NA	NA	human
3039	2	O75593	0.0271	NA	human
304	10	Q9Y265	0.353766666667	ED	human
304	10	P0C0S5	NA	NA	human
304	10	Q6ZRS2	NA	NA	human
304	10	Q15906	0.264522222222	NA	human
304	10	O95619	0.265566666667	NA	human
304	10	Q9Y230	NA	UN	human
304	10	Q96CJ1	NA	NA	human
304	10	O96019	0.340433333333	ED	human
304	10	Q9GZN1	NA	NA	human
304	10	O43257	NA	NA	human
3040	11	Q13155	0.3744	ED	human
3040	11	P41252	NA	ED	human
3040	11	P54136	NA	ED	human
3040	11	P56192	NA	ED	human
3040	11	P07814	NA	ED	human
3040	11	Q12904	0.34617	UN	human
3040	11	P47897	NA	ED	human
3040	11	Q9P2J5	NA	UN	human
3040	11	Q15046	NA	ED	human
3040	11	P14868	NA	ED	human
3040	11	O43324	0.36569	NA	human
3041	1	P37173	NA	NA	human
3043	3	P12643	NA	NA	human
3043	3	P12644	NA	NA	human
3043	3	P36894	NA	NA	human
3044	4	P12755	NA	NA	human
3044	4	Q96ST3	NA	ED	human
3044	4	O75376	0.199666666667	NA	human
3044	4	Q13547	NA	NED	human
3045	5	P09086	NA	NA	human
3045	5	P19838	NA	UN	human
3045	5	Q04206	NA	NA	human
3045	5	P14859	NA	NA	human
3045	5	P25490	0.19695	ED	human
3046	2	Q01201	NA	NA	human
3046	2	P25490	0.0787	ED	human
3051	2	Q05195	NA	NA	human
3051	2	P61244	NA	NA	human
3052	2	P61244	NA	NA	human
3052	2	P01106	NA	NA	human
3054	3	Q92769	NA	NA	human
3054	3	Q05195	NA	NA	human
3054	3	Q96ST3	NA	ED	human
3055	104	P61513	NA	NA	human
3055	104	Q12906	NA	ED	human
3055	104	Q9BQG0	NA	UN	human
3055	104	P62829	0.366925490196	NED	human
3055	104	P62753	NA	NED	human
3055	104	P62736	NA	NA	human
3055	104	P62273	NA	ED	human
3055	104	P35268	NA	UN	human
3055	104	Q02543	NA	NA	human
3055	104	P67809	NA	UN	human
3055	104	P50914	0.482614705882	NA	human
3055	104	Q6P3W7	NA	NA	human
3055	104	P62906	NA	NED	human
3055	104	P16402	NA	NA	human
3055	104	Q00839	NA	UN	human
3055	104	P83881	NA	NA	human
3055	104	P46779	NA	NED	human
3055	104	O76021	NA	ED	human
3055	104	Q9NX58	NA	ED	human
3055	104	P18124	NA	NA	human
3055	104	P62841	NA	UN	human
3055	104	Q08211	NA	UN	human
3055	104	P09651	NA	UN	human
3055	104	P11387	0.109078431373	UN	human
3055	104	P30050	NA	UN	human
3055	104	P62910	NA	NA	human
3055	104	P61247	NA	NED	human
3055	104	P62888	NA	NA	human
3055	104	Q9Y383	NA	UN	human
3055	104	P62913	NA	NA	human
3055	104	Q96SB4	NA	NA	human
3055	104	P84098	NA	NA	human
3055	104	Q92522	0.143942156863	NED	human
3055	104	P61353	NA	NED	human
3055	104	Q99879	0.0242225490196	UN	human
3055	104	P08708	NA	NA	human
3055	104	Q9Y3U8	NA	NED	human
3055	104	P52272	NA	NA	human
3055	104	Q13610	NA	ED	human
3055	104	P05388	NA	UN	human
3055	104	P62081	NA	NED	human
3055	104	Q9Y2X3	NA	NED	human
3055	104	P18077	NA	NED	human
3055	104	P61254	NA	NED	human
3055	104	P62891	NA	NA	human
3055	104	P62424	NA	NED	human
3055	104	P25398	NA	UN	human
3055	104	P62263	NA	NED	human
3055	104	P47914	NA	NED	human
3055	104	P62917	NA	NED	human
3055	104	P39023	NA	NED	human
3055	104	P37108	NA	UN	human
3055	104	Q02878	NA	NED	human
3055	104	P22087	NA	UN	human
3055	104	P05387	NA	UN	human
3055	104	Q9NW13	NA	UN	human
3055	104	Q12905	NA	UN	human
3055	104	P62277	NA	NED	human
3055	104	P49411	0.272205882353	UN	human
3055	104	P27635	NA	NA	human
3055	104	P42766	NA	NED	human
3055	104	P46781	NA	ED	human
3055	104	P62750	NA	NA	human
3055	104	P06748	NA	NA	human
3055	104	P68104	NA	ED	human
3055	104	P62244	NA	NED	human
3055	104	P26368	NA	NA	human
3055	104	P18621	NA	NA	human
3055	104	P13639	NA	UN	human
3055	104	P55209	NA	NA	human
3055	104	Q9NZI8	NA	NA	human
3055	104	P19338	NA	UN	human
3055	104	Q71U36	0.0480941176471	ED	human
3055	104	P15880	NA	NED	human
3055	104	Q9H4B7	0.0191666666667	NA	human
3055	104	P26373	NA	NED	human
3055	104	Q07020	NA	NA	human
3055	104	Q9BVP2	NA	NA	human
3055	104	P05386	NA	ED	human
3055	104	Q14978	0.295543137255	NA	human
3055	104	P55769	NA	NED	human
3055	104	P62266	NA	ED	human
3055	104	P36578	NA	NED	human
3055	104	Q01081	0.241118627451	UN	human
3055	104	P62280	NA	NED	human
3055	104	P62241	NA	NED	human
3055	104	P62847	NA	NA	human
3055	104	P05141	NA	UN	human
3055	104	P61313	NA	NED	human
3055	104	Q9NR30	0.259075490196	UN	human
3055	104	P83731	NA	NA	human
3055	104	P62269	NA	NED	human
3055	104	Q8TDN6	NA	UN	human
3055	104	P40429	NA	NED	human
3055	104	P62899	NA	NA	human
3055	104	P62249	NA	NED	human
3055	104	P63267	0.0497843137255	NA	human
3055	104	Q99848	NA	UN	human
3055	104	Q13428	0.139623529412	NA	human
3055	104	P46777	NA	NED	human
3055	104	P32969	NA	NED	human
3055	104	P46776	NA	NED	human
3055	104	P46778	NA	NED	human
3055	104	O00567	NA	UN	human
3056	2	Q9NRR4	NA	NA	human
3056	2	Q8WYQ5	NA	NA	human
3057	2	O75578	0.0385	NA	human
3057	2	P05556	NA	UN	human
3058	2	Q9UKX5	NA	ED	human
3058	2	P05556	NA	UN	human
3059	3	Q9UKX5	NA	ED	human
3059	3	P02452	NA	NA	human
3059	3	P05556	NA	UN	human
306	80	P61513	NA	NA	human
306	80	P62945	NA	NA	human
306	80	P83881	NA	NA	human
306	80	P23396	NA	NED	human
306	80	P63173	NA	NA	human
306	80	P62753	NA	NED	human
306	80	P62273	NA	ED	human
306	80	P27635	NA	NA	human
306	80	P42766	NA	NED	human
306	80	P18077	NA	NED	human
306	80	Q02543	NA	NA	human
306	80	P63220	NA	NA	human
306	80	P36578	NA	NED	human
306	80	P62244	NA	NED	human
306	80	P61353	NA	NED	human
306	80	P30050	NA	UN	human
306	80	P62266	NA	ED	human
306	80	P46776	NA	NED	human
306	80	P46779	NA	NED	human
306	80	P62424	NA	NED	human
306	80	P61313	NA	NED	human
306	80	P62899	NA	NA	human
306	80	P46783	NA	NED	human
306	80	P62841	NA	UN	human
306	80	P60866	NA	NED	human
306	80	P62263	NA	NED	human
306	80	P42677	NA	NA	human
306	80	P84098	NA	NA	human
306	80	Q07020	NA	NA	human
306	80	P62249	NA	NED	human
306	80	P05388	NA	UN	human
306	80	P46778	NA	NED	human
306	80	P18621	NA	NA	human
306	80	P05386	NA	ED	human
306	80	P62910	NA	NA	human
306	80	P05387	NA	UN	human
306	80	P22090	NA	NA	human
306	80	P61247	NA	NED	human
306	80	P62888	NA	NA	human
306	80	P15880	NA	NED	human
306	80	P62277	NA	NED	human
306	80	P62913	NA	NA	human
306	80	P62829	0.48516025641	NED	human
306	80	P62851	NA	NED	human
306	80	P26373	NA	NED	human
306	80	P62280	NA	NED	human
306	80	P62241	NA	NED	human
306	80	P08708	NA	NA	human
306	80	P62847	NA	NA	human
306	80	Q9Y3U8	NA	NED	human
306	80	P62987	0.512451282051	NA	human
306	80	P32969	NA	NED	human
306	80	P61927	NA	NA	human
306	80	P62081	NA	NED	human
306	80	P62906	NA	NED	human
306	80	P61254	NA	NED	human
306	80	P46781	NA	ED	human
306	80	P83731	NA	NA	human
306	80	P39023	NA	NED	human
306	80	P62269	NA	NED	human
306	80	P62701	NA	NED	human
306	80	P40429	NA	NED	human
306	80	P25398	NA	UN	human
306	80	P62891	NA	NA	human
306	80	P39019	NA	NED	human
306	80	P46782	NA	NA	human
306	80	P62750	NA	NA	human
306	80	P46777	NA	NED	human
306	80	P18124	NA	NA	human
306	80	P62979	NA	NED	human
306	80	P50914	0.617078205128	NA	human
306	80	P35268	NA	UN	human
306	80	P47914	NA	NED	human
306	80	P62917	NA	NED	human
306	80	P49207	NA	UN	human
306	80	P08865	NA	NA	human
306	80	P62861	NA	NA	human
306	80	P62854	NA	NED	human
306	80	Q02878	NA	NED	human
306	80	P62857	NA	NED	human
3064	16	Q00403	NA	ED	human
3064	16	Q6UW60	NA	NA	human
3064	16	Q92922	NA	NED	human
3064	16	P32780	NA	NA	human
3064	16	Q8TAQ2	NA	NA	human
3064	16	P35269	NA	UN	human
3064	16	Q96GM5	NA	NA	human
3064	16	Q14919	NA	NED	human
3064	16	Q13503	0.16524	NA	human
3064	16	P29083	NA	NA	human
3064	16	P24863	0.159213333333	NA	human
3064	16	Q12824	NA	NA	human
3064	16	P51531	NA	NA	human
3064	16	P24928	NA	NED	human
3064	16	P49336	NA	NA	human
3064	16	P20226	0.141266666667	NA	human
3065	9	Q96GM5	NA	NA	human
3065	9	Q969G3	NA	NA	human
3065	9	Q92922	NA	NED	human
3065	9	Q8TAQ2	NA	NA	human
3065	9	P24863	0.2218875	NA	human
3065	9	Q12824	NA	NA	human
3065	9	O96019	0.216225	ED	human
3065	9	P49336	NA	NA	human
3065	9	Q13503	0.1782875	NA	human
3066	13	Q00403	NA	ED	human
3066	13	P49336	NA	NA	human
3066	13	P24928	NA	NED	human
3066	13	P19447	NA	NED	human
3066	13	Q13889	NA	NA	human
3066	13	Q92793	NA	NA	human
3066	13	Q13503	0.152508333333	NA	human
3066	13	P24863	0.164	NA	human
3066	13	Q12824	NA	NA	human
3066	13	P51531	NA	NA	human
3066	13	P51532	NA	NA	human
3066	13	P35269	NA	UN	human
3066	13	Q92831	0.113275	NA	human
3067	8	P49336	NA	NA	human
3067	8	Q13503	0.198614285714	NA	human
3067	8	Q8TAQ2	NA	NA	human
3067	8	P24863	0.209414285714	NA	human
3067	8	Q12824	NA	NA	human
3067	8	P51946	0.126757142857	NA	human
3067	8	P35269	NA	UN	human
3067	8	Q92922	NA	NED	human
