proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
Q9P2R7-2	SUCLA2	1	0.792543314	0.63110172	0.469732724	0.369836055	NA	NA	1	NA	NA	0.70349505	0.598536219	0.375041936	0.309021465	0.586613887	0.484186137	0.049077116	0.288040347	0.017642451	0.239713112	10	0.419727057	0.020255253	0.580272943	0.003970359	2	20.37609561	29.39649209	27.64035159	5.9	37.2	0.545785806	0.454214194	0.068552824	0.931447176	0.170745516	UN
Q9UHD8	9-Sep	1	0.777321654	0.637876294	0.629667941	0.516323036	0.464700513	0.398580518	1	0.776299706	0.672313975	0.541790848	0.451318335	0.40897064	0.387907016	0.585729394	0.483820686	0.038263476	0.297351197	0.008748655	0.238007832	14	0.000111522	0.017237946	0.999888478	0.000538004	2	26.13458353	37.70423405	52.68441529	6.6	77	0.555423894	0.444576106	0.035454609	0.964545391	0.171876919	UN
Q9NZJ9	NUDT4	1	0.748800747	0.664981856	0.591192539	0.489687479	0.198052381	0.207212978	1	0.762262327	0.782891093	0.631103582	0.476976179	0.314567994	0.240498249	0.61114806	0.483331829	0.057811769	0.131792386	5.33E-05	0.033095581	14	0.057803286	0.017153248	0.942196714	0.003248015	2	17.297516	24.95504055	3773.145711	6.1	4000	0.799284439	0.200715561	0.001607339	0.998392661	0.128890103	UN
P19838	NFKB1	1	0.89465164	0.655379573	0.623017135	0.403619157	0.514125783	0.475411247	1	0.918825939	1.283535058	0.563316793	0.563031318	NA	NA	0.593166964	0.483325237	0.035188152	0.15767338	1.54E-05	0.118466776	12	0.497505001	0.018341221	0.502494999	0.006084986	2	28.41865613	40.99945427	27793.36259	9.6	2570.5	0.570990407	0.429009593	0.000130295	0.999869705	0.15874662	UN
O14770-7	MEIS2	1	0.755765523	0.700428201	0.499014763	0.437372423	NA	NA	1	0.715730796	0.691772972	0.436202318	0.528795982	NA	NA	0.467608541	0.483084202	0.116915609	0.344784545	3.79E-06	0.221158696	10	0.380398074	0.007363785	0.619601926	0.001351791	2	8.553177889	12.33962732	103128.1656	4.5	1254.1	0.609221067	0.390778933	1.71E-05	0.999982866	0.396341629	UN
Q8NEY8-8	PPHLN1	1	NA	NA	0.594485363	0.577278479	0.315938135	0.140498684	1	0.759133852	0.745190867	0.440921782	0.388605845	NA	NA	0.517703572	0.482942162	0.06879842	0.366304906	0.047717568	0.436326182	10	0.560569779	0.01204192	0.439430221	0.00296176	1	14.53521749	20.96988619	12.63834888	6	13.6	0.456380162	0.543619838	0.098581105	0.901418895	0.294423265	UN
P53634	CTSC	1	0.827955143	0.583477897	0.340053805	0.336703183	0.360417801	0.25203013	1	0.900119085	0.602691489	0.627968257	0.628958319	0.819779586	0.743354651	0.484011031	0.482830751	0.034460966	0.388259781	0.000990048	0.257082831	14	0.553182582	0.043105146	0.446817418	0.019259156	1	29.0183393	41.86461421	403.9202368	4.5	697.8	0.601633572	0.398366428	0.003836313	0.996163687	0.361603032	UN
P51572	BCAP31	1	0.857454973	0.630750733	0.5731441	0.482699223	0.473778204	0.48940402	NA	NA	NA	NA	NA	NA	NA	0.5731441	0.482699223	0.032195772	0.279082075	9.22E-06	0.20406683	7	0.163678752	0.019671809	0.836321248	0.000315728	2	31.05997873	44.81007728	45823.31505	6.7	1469.1	0.577631601	0.422368399	4.52E-05	0.999954832	0.192437337	UN
Q14151	SAFB2	1	0.746662196	0.57567935	0.789441274	0.304248337	0.588000421	0.332174039	1	0.886472913	0.828619271	0.658230452	0.661089509	0.615427472	0.549838994	0.723835863	0.482668923	0.032238992	0.235291607	0.008176438	0.250174694	14	0.612294407	0.020352362	0.387705593	0.009748294	1	31.01833964	44.75000477	65.08593424	18.3	82.9	0.484671348	0.515328652	0.031648546	0.968351454	-0.041021539	UN
B5MCF9	PES1	1	0.828682599	0.669602725	0.653916555	0.464193912	0.398371715	0.257043241	1	0.901462012	0.798688847	0.57208891	0.500389586	0.469906783	0.43636439	0.613002732	0.482291749	0.041748552	0.197675069	0.013881104	0.171522941	14	0.054995302	0.013614951	0.945004698	0.002539449	2	23.95292668	34.55676853	36.17727506	7.7	47.1	0.535417482	0.464582518	0.074869477	0.925130523	0.124782856	UN
P61081	UBE2M	1	0.756448398	0.66907915	NA	NA	0.71605277	0.513874517	1	0.836715202	0.753437574	0.631531122	0.481635316	0.543113566	0.531108098	0.631531122	0.481635316	0.024971847	0.303265067	0.002446138	0.314933248	12	0.069750189	0.012128409	0.930249811	0.001702401	2	40.0450949	57.77285982	209.8794907	63.3	281.8	0.490562753	0.509437247	0.007707299	0.992292701	0.094324027	UN
Q9Y217	MTMR6	1	0.758628009	0.563003193	0.682219059	0.481230136	0.412146899	0.224849716	1	0.884742197	0.737517166	NA	NA	NA	NA	0.682219059	0.481230136	0.05217066	0.410746901	0.034764088	0.547587888	10	0.347477437	0.009035788	0.652522563	0.001566956	2	19.16786171	27.65337903	17.47984018	9.3	19.2	0.428604811	0.571395189	0.059696008	0.940303992	0.016699637	UN
Q92889	ERCC4	1	0.637601978	0.541438741	0.578030081	0.48108688	0.369937765	0.301091237	NA	NA	NA	NA	NA	NA	NA	0.578030081	0.48108688	0.046919362	1.14277496	0.021527727	0.701316364	7	0.295564418	0.022620918	0.704435582	0.000561347	2	21.31316266	30.74839407	18.20807476	6.5	31.3	0.619695427	0.380304573	0.029781979	0.970218021	0.182275668	UN
Q8WXF1	PSPC1	1	0.809356483	0.661527156	0.575654819	0.481839923	0.393440481	0.274022889	1	0.844039771	0.680852958	0.593675452	0.480264027	0.420751021	0.312416528	0.584665135	0.481051975	0.045938044	0.273474884	0.020546532	0.257077338	14	1.58E-05	0.012498821	0.99998421	0.000223147	2	21.76844961	31.4052343	25.46772361	7	31.9	0.515453282	0.484546718	0.074008523	0.925991477	0.170826035	UN
O15381	NVL	1	0.670296574	0.640550294	0.665698835	0.44209851	NA	NA	1	NA	NA	0.646700574	0.518250047	NA	NA	0.656199705	0.480174278	0.099698234	4.954908217	0.051077645	2.068174012	8	0.79249974	0.004059927	0.20750026	0.000769404	1	10.03026792	14.47061779	5.907774515	7.8	13.2	0.705517614	0.294482386	0.024101737	0.975898263	0.054487027	UN
Q99805	TM9SF2	1	0.762954814	0.58305382	0.606715144	0.410905442	0.594630871	0.355593867	1	0.789761159	0.599487542	0.616750829	0.54887004	0.52270011	0.403263996	0.611732986	0.479887741	0.036373718	0.511567542	0.012770748	0.47007693	14	0.012795834	0.017364699	0.987204166	0.002108818	2	27.49237803	39.66311744	38.51585932	13.6	53.2	0.521133217	0.478866783	0.026448813	0.973551187	0.124357851	UN
Q14008	CKAP5	1	0.875076834	0.66274316	0.689713511	0.446989656	0.381640933	0.172027068	1	0.900476807	0.751611501	0.64962988	0.512023826	0.378960683	0.236313679	0.669671696	0.479506741	0.05496855	0.193485908	0.037053458	0.255259057	14	0.062177123	0.006732444	0.937822877	0.001303385	2	18.1922207	26.24582659	17.58000839	8.2	17.4	0.431171207	0.568828793	0.126759738	0.873240262	0.033469029	UN
Q9H9H4	VPS37B	1	0.861857508	0.719002599	0.600967373	0.472023688	NA	NA	1	0.833176969	0.811129028	0.535488693	0.486676882	0.287609883	0.200241739	0.568228033	0.479350285	0.061457636	0.163957213	0.028241741	0.11299522	12	0.010642944	0.009465903	0.989357056	0.00069557	2	16.27137095	23.47462618	18.05725434	6.2	20.5	0.592004956	0.407995044	0.199959987	0.800040013	0.197570642	UN
Q69YN4-3	KIAA1429	1	0.793699918	0.706885645	0.645133257	0.489873023	0.454564682	0.295615985	1	0.987997805	0.699820383	0.644186838	0.467695584	0.481861081	0.287599623	0.644660048	0.478784304	0.044001379	0.220449796	0.022512372	0.254300897	14	0.007767391	0.009170951	0.992232609	0.000964306	2	22.7265603	32.78749585	25.90001669	9.5	29.2	0.464348549	0.535651451	0.081326924	0.918673076	0.070779615	UN
O75663	TIPRL	1	0.711925924	0.540891141	0.613188395	0.443493717	0.339432827	0.265663705	1	0.821322978	0.702563191	0.656607768	0.513956136	0.434883073	0.396153769	0.634898081	0.478724926	0.044175095	0.340888559	0.018208072	0.305680038	14	0.045697543	0.017844453	0.954302457	0.003147972	2	22.63718943	32.65856093	27.51163759	6.8	36.5	0.527227213	0.472772787	0.056217166	0.943782834	0.085976238	UN
O00625	PIR	1	0.671952778	0.780143658	0.526826153	0.478685941	0.327848677	0.254274928	NA	NA	NA	NA	NA	NA	NA	0.526826153	0.478685941	0.052024498	0.264363013	0.023315893	0.211302622	7	0.856888734	0.016099495	0.143111266	0.001824791	1	19.22171349	27.73107073	21.15477717	5.3	27.4	0.555774883	0.444225117	0.099377889	0.900622111	0.272529389	UN
Q13435	SF3B2	1	0.889450611	0.76363601	0.577881053	0.425119322	0.295134576	0.201495526	1	0.854302862	0.802439821	0.611040641	0.531414681	0.368758737	0.278774125	0.594460847	0.478267001	0.053093311	0.150185573	0.019781591	0.093533323	14	0.019949875	0.011064178	0.980050125	0.001528621	2	18.83476431	27.17282107	23.50372258	6.6	29.6	0.616224575	0.383775425	0.174571823	0.825428177	0.151307362	UN
Q8NCN5	PDPR	1	0.710635834	0.575214968	0.384153561	0.477886036	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384153561	0.477886036	0.131547452	0.517467403	3.37E-06	0.268357109	5	0.999971962	0.015545967	2.80E-05	0.001588312	1	7.601819617	10.96710746	101238.2972	2.6	903.2	0.658502496	0.341497504	1.26E-05	0.99998743	0.587521411	UN
C9JTZ6	NT5DC2	1	0.660082983	0.645050647	0.532991752	0.540227679	NA	NA	1	NA	NA	0.485878626	0.414720748	NA	NA	0.509435189	0.477474214	0.11311358	0.615464025	0.023936735	0.481073545	8	0.731183446	0.007648636	0.268816554	0.00122325	1	8.840671465	12.75439288	19.24029783	5.5	27.9	0.561279469	0.438720531	0.04739851	0.95260149	0.304830078	UN
H0YHG0	4	1	0.822544209	0.684011915	0.633703132	0.45157977	0.363770524	0.329171644	1	0.848702974	0.765460662	0.585748588	0.50241863	0.404282332	0.347491805	0.60972586	0.4769992	0.043053596	0.178384328	0.008744617	0.118152479	14	6.76E-05	0.013676258	0.999932357	0.000370018	2	23.22686365	33.50928101	48.93642978	6.5	74.5	0.601558807	0.398441193	0.068911089	0.931088911	0.1246256	UN
O75410	TACC1	1	0.790961627	0.71374098	0.644082753	0.458628195	0.395969565	0.134198566	1	0.901282723	0.883065395	0.45524057	0.493167172	NA	NA	0.549661662	0.475897684	0.067002084	0.23850676	0.049830015	0.363476978	12	0.584641309	0.007823424	0.415358691	0.002918513	1	14.92490883	21.53209195	13.77834257	7.3	13.1	0.396201334	0.603798666	0.12056417	0.87943583	0.227176151	UN
Q9H089	LSG1	1	0.959403669	0.790441477	0.654616816	0.481768103	0.523325237	0.345836251	1	0.840829304	0.852385535	0.543647108	0.469935768	0.419176106	0.406294928	0.599131962	0.475851936	0.038128928	0.172527989	0.008186709	0.139485767	14	0.010349009	0.012288437	0.989650991	0.001403548	2	26.22680634	37.83728344	57.81179301	8.4	80.9	0.552949945	0.447050055	0.055438289	0.944561711	0.140949135	UN
Q96FQ6	S100A16	1	0.815575555	0.759496964	0.552706225	0.425259155	0.243017456	0.156843964	1	0.873992195	0.83224396	0.604698859	0.525662119	0.433819066	0.278234278	0.578702542	0.475460637	0.05635109	0.1642602	0.027930378	0.124341884	14	0.399044991	0.013692874	0.600955009	0.005120358	2	17.74588551	25.60190102	18.89054657	6.5	21.2	0.569158052	0.430841948	0.183423938	0.816576062	0.175231086	UN
Q9NRG9	AAAS	1	0.885370999	0.7114464	0.625742038	0.49508803	0.506899868	0.327824788	1	0.812341944	0.664790734	0.580957469	0.454217962	0.422757384	0.272078101	0.603349753	0.474652996	0.04388305	0.264935393	0.020643026	0.277670703	14	0.004205119	0.011535277	0.995794881	0.001016815	2	22.78784171	32.87590623	26.632701	8.6	32	0.488264683	0.511735317	0.069199048	0.930800952	0.132672591	UN
Q9UNQ2	DIMT1	1	0.720810362	0.555306169	0.659302278	0.482163378	0.356687112	0.1892054	1	0.782262995	0.646099641	0.582545776	0.465702113	NA	NA	0.620924027	0.473932745	0.060808268	1.958643857	0.042274919	1.364851143	12	0.015491012	0.011930873	0.984508988	0.00099518	2	16.445132	23.72531038	10.01509777	8.2	16	0.589332572	0.410667428	0.030043448	0.969956552	0.103201617	UN
Q15678	PTPN14	1	0.882999741	0.626970828	0.648743265	0.452591501	0.227059922	0.100845587	1	0.684177479	0.657280725	0.515393989	0.495209356	NA	NA	0.582068627	0.473900429	0.079832675	0.556028663	0.063644084	0.78477866	12	0.179021256	0.008211436	0.820978744	0.001645203	2	12.5261994	18.07148576	9.942323506	6.1	10.4	0.414696917	0.585303083	0.075014589	0.924985411	0.1677879	UN
Q9NSY1	BMP2K	1	0.77785724	0.593130628	NA	NA	NA	NA	1	1.06115198	0.551658642	0.737660833	0.47387313	0.531757226	0.287085458	0.737660833	0.47387313	0.043546054	0.395079938	0.024459443	0.493118999	10	0.761297417	0.013241451	0.238702583	0.004698646	1	22.96419342	33.13032796	23.82425704	11.6	27.5	0.44481019	0.55518981	0.047257461	0.952742539	-0.06913669	UN
Q13823	GNL2	1	0.807855919	0.654263778	0.615039233	0.372178272	0.252869873	0.145209499	1	0.822888965	0.805828151	0.551976243	0.574702383	NA	NA	0.583507738	0.473440328	0.07040875	0.186152624	0.04419365	0.167347396	12	0.299971981	0.009565245	0.700028019	0.002400457	2	14.20278026	20.49028064	13.54083149	5.8	13.4	0.526598624	0.473401376	0.208912883	0.791087117	0.164832867	UN
Q8IWZ3-6	ANKHD1	1	0.89153655	0.941173431	0.480404654	0.364929683	NA	NA	1	0.809946297	0.571324439	0.543330251	0.581824695	NA	NA	0.511867452	0.473377189	0.113742343	0.231311356	5.33E-05	0.139684061	10	0.940935088	0.007439213	0.059064912	0.005023164	1	8.791800573	12.68388709	7068.034123	5.3	1913.4	0.623488446	0.376511554	0.000381358	0.999618642	0.295758186	UN
Q13015	MLLT11	1	0.750913744	0.705401619	NA	NA	0.353319577	0.179630596	1	0.867965817	0.797877161	0.57628862	0.473033839	0.249783359	0.122309891	0.57628862	0.473033839	0.064448763	0.208530207	0.045502933	0.230709637	12	0.476196204	0.007876239	0.523803796	0.002539807	2	15.51620164	22.38514717	13.8198179	6.2	13.7	0.474752484	0.525247516	0.16473882	0.83526118	0.176852491	UN
P50748	KNTC1	1	0.766392043	0.577336577	0.646311413	0.472990738	0.573089822	0.348262946	1	0.766841447	0.629949938	NA	NA	NA	NA	0.646311413	0.472990738	0.038650127	0.570431187	0.016450299	0.557396305	10	0.125648071	0.014779342	0.874351929	0.001517753	2	25.87313652	37.32704575	30.92995838	13.5	41.3	0.505778757	0.494221243	0.028666719	0.971333281	0.062134092	UN
Q9Y676	MRPS18B	1	NA	NA	0.553697455	0.472847734	0.600603476	0.541753447	NA	NA	NA	NA	NA	NA	NA	0.553697455	0.472847734	0.026564512	2.662173604	4.15E-06	0.861684298	5	0.999932303	0.022117284	6.77E-05	0.001116289	1	37.64420744	54.3091114	58903.2088	4000	201.1	0.755471327	0.244528673	4.82E-06	0.999995182	0.216645923	UN
O95298	NDUFC2	1	0.633535985	0.355116943	0.354167489	0.640670408	NA	NA	1	0.664367326	0.511951969	0.364878469	0.304519092	0.128213027	NA	0.359522979	0.47259475	0.137086416	1.049762232	0.075541561	0.625290787	11	0.765460766	0.031121574	0.234539234	0.013439379	1	7.294668788	10.52398248	5.538595224	2	8.3	0.626703884	0.373296116	0.107788348	0.892211652	0.648218673	UN
P98082-3	DAB2	1	0.938415204	0.6247735	0.628961176	0.386832889	NA	NA	1	0.877121752	0.8442636	0.705358084	0.557947484	0.383906522	0.17817999	0.66715963	0.472390187	0.060349927	0.173003198	0.040271551	0.220259555	12	0.502346513	0.007252733	0.497653487	0.00242179	1	16.57002843	23.90549784	16.45047379	7.8	15.7	0.439917579	0.560082421	0.154574829	0.845425171	0.029750953	UN
F5H5U2	DDX55	1	0.678475388	0.619107987	0.576444401	0.47223058	0.277619311	0.170588146	NA	NA	NA	NA	NA	NA	NA	0.576444401	0.47223058	0.063478996	0.943153229	0.043840479	0.81195228	7	0.662554477	0.01390986	0.337445523	0.000833718	1	15.75324222	22.72712442	11.12218439	6.1	15.2	0.537376941	0.462623059	0.051227915	0.948772085	0.175732438	UN
Q9UHY1	NRBP1	1	0.836760407	0.614013911	0.654362002	0.453830694	0.249730886	0.126401318	1	0.870968582	0.829195325	0.611742353	0.490615474	0.272868539	0.200477023	0.633052178	0.472223084	0.065177632	0.128218439	0.024598174	0.05020112	14	0.156360635	0.010118918	0.843639365	0.002627812	2	15.34268695	22.13481838	17.04324013	6.5	18.6	0.718634437	0.281365563	0.328855702	0.671144298	0.082050546	UN
O94888	UBXN7	1	0.801124293	0.798516038	NA	NA	NA	NA	1	0.717600876	0.762027977	0.573452597	0.471687883	0.301507427	0.163878954	0.573452597	0.471687883	0.063388598	0.215390398	0.042169737	0.234306362	10	0.165678614	0.006817882	0.834321386	0.000796858	2	15.77570787	22.75953551	14.57930899	6.3	14.9	0.478968089	0.521031911	0.152525796	0.847474204	0.180361113	UN
Q92526	CCT6B	1	NA	NA	0.502273102	0.471410366	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.502273102	0.471410366	0.109633192	2.735958962	0.015861106	0.854871115	3	1	0.004914848	NA	2.82E-11	1	9.121325199	13.15929063	15.2881982	4.3	42.8	0.761929388	0.238070612	0.018215825	0.981784175	0.31259813	UN
B4E2S7	LAMP2	1	NA	NA	0.339727375	0.470991943	0.457763316	0.55539973	NA	NA	NA	NA	NA	NA	NA	0.339727375	0.470991943	0.030634082	2.829614799	3.28E-06	0.643629717	5	0.999966679	0.053285328	3.33E-05	0.004741796	1	32.64338077	47.09444355	56523.58477	0.7	204.1	0.814689201	0.185310799	5.09E-06	0.999994906	0.703154676	UN
Q8NG31-2	CASC5	1	0.799053783	0.556799704	0.536350318	0.470614765	NA	NA	1	0.790725795	0.570378712	NA	NA	NA	NA	0.536350318	0.470614765	0.125274823	1.492580331	0.067930983	1.374535897	8	0.869973935	0.00724483	0.130026065	0.00181724	1	7.982449901	11.51624089	7.406152511	5.8	9.8	0.520585917	0.479414083	0.047093617	0.952906383	0.246110039	UN
P26572	MGAT1	1	0.751254446	0.62635891	0.632510953	0.470135594	0.461404546	0.214684829	1	0.823786499	0.735907038	NA	NA	NA	NA	0.632510953	0.470135594	0.052196564	0.452903408	0.035526337	0.614877539	10	0.199100466	0.008387418	0.800899534	0.001072468	2	19.15834915	27.63965531	17.14551474	9.5	18.9	0.424153858	0.575846142	0.054621963	0.945378037	0.080690678	UN
Q96TC7	RMDN3	1	0.734524519	0.56673202	0.664514669	0.469486848	0.539592944	0.387884811	1	0.696855226	0.701807969	NA	NA	NA	NA	0.664514669	0.469486848	0.03676926	0.694186228	0.014597501	0.635365297	10	0.090083072	0.015797093	0.909916928	0.001397629	2	27.1966314	39.23644525	33.489203	15.5	46.7	0.522120591	0.477879409	0.022458979	0.977541021	0.030640829	UN
Q9NY27	PPP4R2	1	1.075213726	0.79449416	0.554520858	0.469431004	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.554520858	0.469431004	0.103482997	0.000350597	0.106088503	2.666961494	5	0.999998357	0.002546926	1.64E-06	0.002517587	1	9.663423296	13.94137287	9.799762337	6.7	6.5	0.000131442	0.999868558	0.038256975	0.961743025	0.211533883	UN
Q9Y3T9	NOC2L	1	0.95882341	0.7530536	0.753498872	0.469384578	0.648537127	0.636792942	1	1.077232907	0.610883296	NA	NA	NA	NA	0.753498872	0.469384578	0.021951734	0.191702264	6.98E-06	0.223961469	10	0.662622095	0.013463377	0.337377905	0.003935247	1	45.55448886	65.72123516	77208.56056	4000	1707.6	0.46119555	0.53880445	3.12E-05	0.99996884	-0.095138667	UN
Q9NUY8-2	TBC1D23	1	0.721648108	0.551678277	0.615997063	0.391684707	0.308694354	0.204321705	1	0.656047706	0.960078343	0.632334325	0.546517695	NA	NA	0.624165694	0.469101201	0.060514792	4.634774598	0.042794491	1.850885082	12	0.464031527	0.014483471	0.535968473	0.004594992	2	16.5248854	23.84037022	6.822828826	8.5	15.8	0.71461884	0.28538116	0.022598591	0.977401409	0.092871034	UN
Q14956-2	GPNMB	1	0.523723674	0.289697711	0.368915561	0.46900997	NA	NA	1	0.740828761	0.403637779	NA	NA	NA	NA	0.368915561	0.46900997	0.169832064	0.996576047	1.86E-05	0.331783511	8	0.723445705	0.043335722	0.276554295	0.006796808	1	5.888169607	8.494833092	13397.43536	1.2	534.3	0.750230644	0.249769356	5.62E-05	0.99994381	0.618621867	UN
Q8NEZ2-2	VPS37A	1	0.94381181	0.70624776	0.580625502	0.411271435	0.26618543	0.178011378	1	0.929206982	0.839850793	0.665098638	0.526329707	0.447379713	0.255273576	0.62286207	0.468800571	0.055015902	1.520685559	0.044054479	1.722389295	14	0.757037921	0.010808728	0.242962079	0.006286496	1	18.17656287	26.22323712	12.3638228	10.5	15.5	0.468902393	0.531097607	0.024939644	0.975060356	0.09464127	UN
P54259	ATN1	1	0.793633894	0.582211406	0.489064924	0.468333454	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.489064924	0.468333454	0.120501342	0.396519675	5.51E-05	0.245784114	5	0.999891261	0.007499293	0.000108739	0.00025906	1	8.298662769	11.97243962	6947.990712	3.9	1105.1	0.617339772	0.382660228	0.000224079	0.999775921	0.335972665	UN
P11586	MTHFD1	1	0.71479439	0.604756256	0.513691668	0.440441808	0.276154447	0.245542072	1	0.820059633	0.67956985	0.614666696	0.495347124	0.401737916	0.298593997	0.564179182	0.467894466	0.050512172	0.296768212	0.021270217	0.231671023	14	0.013238661	0.018262577	0.986761339	0.00223981	2	19.79720842	28.56133441	22.50363427	5	30.4	0.561593827	0.438406173	0.084091536	0.915908464	0.192627125	UN
Q9Y5L4	TIMM13	1	0.896233532	0.619107987	0.617467763	0.398297253	0.435101199	0.213915115	1	0.784769163	0.729090281	0.557880837	0.53650904	0.408630289	0.284053444	0.5876743	0.467403147	0.049747286	0.289228148	0.027342432	0.307127851	14	0.027945907	0.012236637	0.972054093	0.00186587	2	20.10159912	29.00047737	20.51232131	7.4	23.9	0.484992434	0.515007566	0.081748463	0.918251537	0.151300834	UN
O15063	KIAA0355	1	0.658624301	0.399680725	0.583548029	0.339764765	0.401103433	0.280589678	1	0.784090238	0.646220812	0.637087906	0.593936758	NA	NA	0.610317967	0.466850761	0.052009768	0.790163461	0.022987722	0.580503229	12	0.230220483	0.027077284	0.769779517	0.006027544	2	19.22715737	27.73892459	19.15327159	6.4	29.2	0.576481115	0.423518885	0.038091246	0.961908754	0.112902379	UN
Q6FI81	CIAPIN1	1	NA	NA	0.510455238	0.4664703	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.510455238	0.4664703	0.109878708	2.739547979	0.022532616	0.924694169	3	1	0.004264186	NA	1.56E-11	1	9.100944327	13.12988725	11.47250332	4.9	30	0.747643815	0.252356185	0.023787984	0.976212016	0.291171865	UN
E9PH62	STAU2	1	0.908162193	0.636295201	0.613748078	0.403468007	0.360436463	0.253453836	1	0.816219296	0.768095965	0.606271931	0.52904621	NA	NA	0.610010004	0.466257108	0.053992924	0.196449874	0.022795336	0.162060973	12	0.020089138	0.011640824	0.979910862	0.001060518	2	18.52094556	26.72007631	22.61965504	6.4	27.5	0.547960754	0.452039246	0.123313812	0.876686188	0.11277089	UN
P62753	RPS6	1	0.600936908	0.387447078	0.347594931	0.327226748	0.354959153	0.264436158	1	0.868048948	0.715803955	0.658346665	0.60464135	0.707171601	0.703626683	0.502970798	0.465934049	0.035899451	0.56931856	0.001509401	0.330052336	14	0.419733382	0.049173806	0.580266618	0.018843362	2	27.85557889	40.18710553	244.2423151	3.1	457.3	0.633018661	0.366981339	0.004552398	0.995447602	0.305367576	UN
Q70UQ0	IKBIP	1	0.785086107	0.724972425	0.547753661	0.413084824	0.342927824	0.235410782	1	0.777098436	0.679339107	0.622101353	0.516646023	0.42745689	0.321183084	0.584927507	0.464865423	0.048323998	0.251837582	0.021274303	0.219310984	14	0.00850237	0.014214809	0.99149763	0.001534094	2	20.69365211	29.85462927	24.00246566	6.2	30.4	0.534518409	0.465481591	0.088427281	0.911572719	0.153263695	UN
O60271-4	SPAG9	1	0.934519411	0.727932738	0.659431591	0.464427359	0.478040587	0.273822209	1	0.574244381	0.80388549	NA	NA	0.400176399	0.450032249	0.659431591	0.464427359	0.038851528	0.216746847	0.013220973	0.19391071	12	0.528325191	0.01447727	0.471674809	0.005004749	1	25.73901349	37.13354712	38.15076994	8	49.9	0.527804355	0.472195645	0.063828828	0.936171172	0.032901982	UN
Q9P0K8-2	FOXJ2	1	0.62874083	0.684421724	0.490254472	0.464397499	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.490254472	0.464397499	0.120115718	4.965334278	0.052068633	1.623952942	5	0.999977913	0.008645381	2.21E-05	0.001069017	1	8.325305111	12.0108764	4.88500472	5.9	12.9	0.753546493	0.246453507	0.031066804	0.968933196	0.329323485	UN
O94906	PRPF6	1	0.907189159	0.735330835	0.637488049	0.436456986	0.306992546	0.176871755	1	0.916466021	0.766255032	0.64070026	0.492132231	0.352469008	0.241231443	0.639094154	0.464294608	0.056313669	0.144030699	0.026956398	0.100808745	14	0.010761034	0.008366809	0.989238966	0.000966466	2	17.75767788	25.61891382	19.35838576	6.9	21.3	0.588265912	0.411734088	0.210983978	0.789016022	0.064085491	UN
Q15067-2	ACOX1	1	0.936681046	0.895972719	0.617297708	0.456910122	0.434151374	0.257031461	1	0.870884891	0.685185385	0.753041957	0.470625835	0.428087569	0.340640831	0.685169833	0.463767979	0.044468645	1.627523233	0.033152251	1.693858631	14	0.578629166	0.009377797	0.421370834	0.00431584	1	22.48775537	32.44297315	15.68423123	13.5	20.6	0.490013886	0.509986114	0.019196319	0.980803681	-0.006096908	UN
Q99614	TTC1	1	0.829051418	0.70624776	0.684887343	0.421460713	NA	NA	1	0.900745286	0.836881761	0.57208891	0.506041295	0.426942261	0.370481865	0.628488126	0.463751004	0.043341394	0.163980551	0.003996571	0.104189411	12	0.008050136	0.013374407	0.991949864	0.000894654	2	23.07263117	33.28677057	100.9423308	7.1	167.8	0.611479936	0.388520064	0.036941671	0.963058329	0.080234394	UN
Q9Y2J2-2	EPB41L3	1	0.765494444	0.641254336	0.58037493	0.463694456	0.425759923	0.337470755	1	0.998787682	0.868705703	NA	NA	NA	NA	0.58037493	0.463694456	0.042471589	0.190569498	0.010885254	0.143864092	10	0.245897003	0.011565045	0.754102997	0.001648294	2	23.54515162	33.96847348	42.5089471	6.9	60	0.569827624	0.430172376	0.070341198	0.929658802	0.159816231	UN
P35251-2	RFC1	1	0.861419092	0.724407779	0.56797229	0.387784308	0.317176204	0.337186706	1	1.048701641	0.738043732	0.604257902	0.539096047	NA	NA	0.586115096	0.463440177	0.049181767	0.153299121	1.66E-06	0.065523286	12	0.027718564	0.016766246	0.972281436	0.001704923	2	20.33273856	29.33394108	180899.8576	6.1	3243.6	0.700564092	0.299435908	2.53E-05	0.999974738	0.149700114	UN
