proID	wholeProIDlist	geneName	t.0	t.1	t.2	t.4	t.8	t.16	t.32	t.0.1	t.1.1	t.2.1	t.4.1	t.8.1	t.16.1	t.32.1	t.0.2	t.1.2	t.2.2	t.4.2	t.8.2	t.16.2	t.32.2	t.0.3	t.1.3	t.2.3	t.4.3	t.8.3	t.16.3	t.32.3	c1_k10	c2_k10	c2_k20	c2_k12	X.dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	med4	med8	deltascore	def	rel.abun
Q9H814	Q9H814	>sp|Q9H814|PHAX_HUMAN Phosphorylated adapter RNA export protein OS=Homo sapiens GN=PHAX PE=1 SV=1	1	0.798718156	0.864733076	0.644364455	0.580550936	NA	NA	1	0.96596742	0.861370837	0.805511812	0.65184853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.066149056	2.689933951	0.053299168	4.789597351	10	0.959961453	0.006999073	0.040038547	0.005565562	1	15.11737371	10.47856497	12.14815644	11.6	12.9	0.359639373	0.640360627	0.011005638	0.988994362	0.724938134	0.616199733	0.079576898	ED	0.106077807
Q9H845	Q9H845;H0Y8Z9	">sp|Q9H845|ACAD9_HUMAN Acyl-CoA dehydrogenase family member 9, mitochondrial OS=Homo sapiens GN=ACAD9 PE=1 SV=1;>tr|H0Y8Z9|H0Y8Z9_HUMAN Acyl-CoA dehydrogenase family member 9, mitochondrial (Fragment) OS=Homo sapiens GN=ACAD9 PE=1 SV=1"	1	0.738784995	0.852462994	0.783063257	0.804318128	NA	NA	1	0.956688873	1.02555008	NA	NA	NA	NA	1	0.876116815	0.837996091	1.032144964	0.931199983	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.024374288	4.375090968	0.000103662	3.860540626	13	0.849214365	0.013676681	0.150785635	0.008827103	1	41.02683913	28.43763787	4522.151464	4000	85.7	0.531239276	0.468760724	2.69E-05	0.999973149	0.907604111	0.867759056	0.026026403	ED	0.050552857
Q9H857-3	Q9H857-3;Q9H857-2;Q9H857-4;Q9H857;H7C519	>sp|Q9H857-3|NT5D2_HUMAN Isoform 3 of 5-nucleotidase domain-containing protein 2 OS=Homo sapiens GN=NT5DC2;>sp|Q9H857-2|NT5D2_HUMAN Isoform 2 of 5-nucleotidase domain-containing protein 2 OS=Homo sapiens GN=NT5DC2;>sp|Q9H857-4|NT5D2_HUMAN Isoform 4 of 5	1	0.731568658	0.784532895	0.673502521	0.769284668	NA	NA	1	1.001492333	0.799547609	0.90440881	0.7545607	0.578564119	0.541339843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.024808293	0.435749375	0.014102835	1.008652603	12	0.583406045	0.025394535	0.416593955	0.00945734	1	40.30910128	27.9401399	50.20850535	34.9	48.9	0.301681514	0.698318486	0.013789059	0.986210941	0.788955666	0.761922684	0.101090054	UN	0.061140057
Q9H8H0	Q9H8H0	>sp|Q9H8H0|NOL11_HUMAN Nucleolar protein 11 OS=Homo sapiens GN=NOL11 PE=1 SV=1	1	NA	NA	0.602326421	0.50310579	NA	NA	1	0.888333371	0.830045303	0.793895973	0.647997294	0.568186953	0.431803066	1	0.962020112	0.785735655	0.837134224	0.774503043	0.600153825	0.424582088	NA	NA	NA	NA	NA	NA	NA	0.031026634	0.14204341	0.0161464	0.275239334	17	0.156231865	0.02882201	0.843768135	0.01005326	2	32.23037309	22.34039224	43.24761368	23.1	41.8	0.340400872	0.659599128	0.055412459	0.944587541	0.793895973	0.647997294	0.013868463	UN	0.04010758
Q9H8M1-2	Q9H8M1-2;B8ZZV9;Q9H8M1;B8ZZX2	">sp|Q9H8M1-2|CQ10B_HUMAN Isoform 2 of Coenzyme Q-binding protein COQ10 homolog B, mitochondrial OS=Homo sapiens GN=COQ10B;>tr|B8ZZV9|B8ZZV9_HUMAN Coenzyme Q-binding protein COQ10 homolog B, mitochondrial OS=Homo sapiens GN=COQ10B PE=4 SV=1;>sp|Q9H8M1|CQ10B"	1	0.828163248	0.595251814	0.437654541	0.179010136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.215222239	0.262015928	0.209517502	0.970131549	5	0.999998191	0.001941998	1.81E-06	0.00177745	1	4.646359998	3.220611332	4.569512011	3.2	3.3	0.212649811	0.787350189	0.177610029	0.822389971	0.437654541	0.179010136	-0.033831026	ED	0.045106119
Q9H8S9	Q9H8S9;Q7L9L4-2;Q9H8S9-2	>sp|Q9H8S9|MOB1A_HUMAN MOB kinase activator 1A OS=Homo sapiens GN=MOB1A PE=1 SV=4;>sp|Q7L9L4-2|MOB1B_HUMAN Isoform 2 of MOB kinase activator 1B OS=Homo sapiens GN=MOB1B;>sp|Q9H8S9-2|MOB1A_HUMAN Isoform 2 of MOB kinase activator 1A OS=Homo sapiens GN=MOB1A	1	1.01097499	0.954636055	0.802243654	0.738803834	0.433950033	0.299748774	1	0.950120907	0.981939929	0.910884138	0.775305768	0.637512001	0.413632675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.034155667	0.118416048	0.033762748	3.004146872	14	0.953730734	0.011751103	0.046269266	0.011726184	1	29.27771845	20.293768	28.81548028	20.3	20.5	0.03792271	0.96207729	0.011113809	0.988886191	0.856563896	0.757054801	0.015666545	ED	0.437553559
Q9H8Y8	Q9H8Y8;Q9H8Y8-3;Q9H8Y8-2	>sp|Q9H8Y8|GORS2_HUMAN Golgi reassembly-stacking protein 2 OS=Homo sapiens GN=GORASP2 PE=1 SV=3;>sp|Q9H8Y8-3|GORS2_HUMAN Isoform 3 of Golgi reassembly-stacking protein 2 OS=Homo sapiens GN=GORASP2;>sp|Q9H8Y8-2|GORS2_HUMAN Isoform 2 of Golgi reassembly-stac	1	0.969306559	1.025205828	NA	NA	1.042291948	0.931706232	1	0.932227065	1.091614886	0.962684745	0.988537883	0.876628082	0.805136761	1	1.032102935	0.917311338	0.989373836	0.882789152	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004367501	0.138062114	0.004113429	4.899939788	17	0.941211421	0.003455793	0.058788579	0.003442384	1	228.963884	158.7056706	236.6425354	167.2	140.3	0.027404141	0.972595859	0.000838782	0.999161218	0.976029291	0.935663518	-0.008986996	ED	0.113709768
Q9H900	Q9H900;Q9H900-2	>sp|Q9H900|ZWILC_HUMAN Protein zwilch homolog OS=Homo sapiens GN=ZWILCH PE=1 SV=2;>sp|Q9H900-2|ZWILC_HUMAN Isoform 2 of Protein zwilch homolog OS=Homo sapiens GN=ZWILCH	1	0.907038104	0.740723838	0.818009879	0.752280083	0.63712877	0.544842614	1	0.840173064	0.782757904	0.635488324	0.553785519	0.593631305	0.496044576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.025057662	0.222796638	0.009503505	0.387080293	14	0.060757829	0.034814833	0.939242171	0.006692854	2	39.90795358	27.6620855	68.42407949	36.4	72	0.365314094	0.634685906	0.023963422	0.976036578	0.726749102	0.653032801	0.106110016	UN	0.044594159
Q9H936	Q9H936;E9PJH7;E9PS95	>sp|Q9H936|GHC1_HUMAN Mitochondrial glutamate carrier 1 OS=Homo sapiens GN=SLC25A22 PE=1 SV=1;>tr|E9PJH7|E9PJH7_HUMAN Mitochondrial glutamate carrier 1 (Fragment) OS=Homo sapiens GN=SLC25A22 PE=1 SV=3;>tr|E9PS95|E9PS95_HUMAN Mitochondrial glutamate carrier	1	0.938819137	1.717128078	0.858691937	1.100306883	0.913124095	1.007443574	1	0.913462764	0.963173399	0.878298078	1.030518079	0.763702602	0.754475066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.005060866	1.06E-06	0.005643785	0.393067792	14	0.953398471	0.031887177	0.046601529	0.031751411	1	197.594645	136.9621711	179.7296698	124.9	122.9	2.71E-06	0.999997292	0.014155056	0.985844944	0.868495008	1.065412481	0.172674457	UN	0.027778003
Q9H967	Q9H967	>sp|Q9H967|WDR76_HUMAN WD repeat-containing protein 76 OS=Homo sapiens GN=WDR76 PE=1 SV=2	1	0.875970279	0.821350933	0.65474565	0.469105454	NA	NA	1	0.947063155	0.768998488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.098391216	0.116584009	0.000377517	0.034860341	8	0.979004444	0.001155473	0.020995556	0.000765129	1	10.16350887	7.044807515	616.3390088	7.1	1814.1	0.769814188	0.230185812	0.010713399	0.989286601	0.65474565	0.469105454	0.045044596	ED	0.085537849
Q9H9A6	Q9H9A6	>sp|Q9H9A6|LRC40_HUMAN Leucine-rich repeat-containing protein 40 OS=Homo sapiens GN=LRRC40 PE=1 SV=1	1	NA	NA	0.881129361	0.614957829	0.755596485	0.538087729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021111212	2.498776642	0.013087515	2.494913106	5	0.999996861	0.021777215	3.14E-06	0.012826955	1	47.36819453	32.83313048	38.37504487	39.1	52.8	0.500386842	0.499613158	0.005218306	0.994781694	0.881129361	0.614957829	-0.116549963	ED	0.034305324
Q9H9B4	Q9H9B4;D6RFI0;S4R2X2	>sp|Q9H9B4|SFXN1_HUMAN Sideroflexin-1 OS=Homo sapiens GN=SFXN1 PE=1 SV=4;>tr|D6RFI0|D6RFI0_HUMAN Sideroflexin-1 (Fragment) OS=Homo sapiens GN=SFXN1 PE=1 SV=3;>tr|S4R2X2|S4R2X2_HUMAN Sideroflexin-1 OS=Homo sapiens GN=SFXN1 PE=1 SV=1	1	0.932469175	0.908236012	0.885787636	0.862252311	0.970920818	1.033234919	1	1.065852179	0.91451486	0.955308805	0.857749266	0.878488584	0.929742379	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.002669794	0.070581683	1.51E-07	0.575779735	14	0.609253485	0.006649038	0.390746515	0.003173112	1	374.5607153	259.6257037	5882457.742	4000	1098.1	0.109198478	0.890801522	2.63E-07	0.999999737	0.920548221	0.860000789	0.007374908	UN	0.143926043
Q9H9H4	Q9H9H4;F5H4M0;F5H1F6	>sp|Q9H9H4|VP37B_HUMAN Vacuolar protein sorting-associated protein 37B OS=Homo sapiens GN=VPS37B PE=1 SV=1;>tr|F5H4M0|F5H4M0_HUMAN Vacuolar protein sorting-associated protein 37B (Fragment) OS=Homo sapiens GN=VPS37B PE=1 SV=1;>tr|F5H1F6|F5H1F6_HUMAN Vacuol	1	1.076290568	0.901401795	0.733552678	0.700830825	0.347027268	0.280165555	1	NA	NA	0.821729185	0.670072384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.045574645	0.065996248	3.00E-06	0.017091935	10	0.884341999	0.017512052	0.115658001	0.008816032	1	21.94202497	15.20905274	68687.68465	12.1	4000	0.794291622	0.205708378	0.000175219	0.999824781	0.777640932	0.685451605	0.062651698	ED	0.052574603
Q9H9J2	Q9H9J2	">sp|Q9H9J2|RM44_HUMAN 39S ribosomal protein L44, mitochondrial OS=Homo sapiens GN=MRPL44 PE=1 SV=1"	1	0.851168526	0.719506095	0.731915065	0.699419583	0.587129935	0.652611163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.019857013	0.281958064	0.002538332	0.428041993	7	0.731911124	0.041003537	0.268088876	0.002967047	1	50.36004252	34.90692148	238.9171841	121.8	272.2	0.397124002	0.602875998	0.005895141	0.994104859	0.731915065	0.699419583	0.133338576	UN	0.04337928
Q9H9T3	Q9H9T3;Q9H9T3-2;Q9H9T3-4;Q9H9T3-5;B4DKA4	>sp|Q9H9T3|ELP3_HUMAN Elongator complex protein 3 OS=Homo sapiens GN=ELP3 PE=1 SV=2;>sp|Q9H9T3-2|ELP3_HUMAN Isoform 2 of Elongator complex protein 3 OS=Homo sapiens GN=ELP3;>sp|Q9H9T3-4|ELP3_HUMAN Isoform 3 of Elongator complex protein 3 OS=Homo sapiens GN	1	0.915921364	0.743624198	0.937856537	0.66853989	1.092011803	1.224726212	1	0.94384378	0.72618278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41E-06	0.536872415	4.53E-08	1.674758516	10	0.951416172	0.041627716	0.048583828	0.030527581	1	414962.8611	287630.3372	16730737.52	4000	320.3	0.242749551	0.757250449	2.70E-08	0.999999973	0.937856537	0.66853989	-0.137171319	ED	0.056598797
Q9H9Y2	Q9H9Y2	>sp|Q9H9Y2|RPF1_HUMAN Ribosome production factor 1 OS=Homo sapiens GN=RPF1 PE=1 SV=2	1	0.780819498	0.803177953	0.745796595	0.501775549	NA	NA	1	0.886422104	0.958921625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.084225012	1.318816707	0.076207227	4.990531373	8	0.989050599	0.006084664	0.010949401	0.005607857	1	11.87295768	8.229707141	10.53774902	8.6	9.1	0.209025828	0.790974172	0.015040687	0.984959313	0.745796595	0.501775549	-0.05149881	ED	0.062866586
Q9HA64	Q9HA64;I3L2G3	>sp|Q9HA64|KT3K_HUMAN Ketosamine-3-kinase OS=Homo sapiens GN=FN3KRP PE=1 SV=2;>tr|I3L2G3|I3L2G3_HUMAN Ketosamine-3-kinase (Fragment) OS=Homo sapiens GN=FN3KRP PE=1 SV=1	1	0.903515067	0.85981548	0.928872968	1.027115977	1.022879713	0.919752644	1	NA	NA	NA	NA	1.225043868	1.165238254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79E-06	0.014749812	3.69E-06	2.93322765	10	0.9770457	0.011138074	0.0229543	0.011142656	1	560194.7835	388297.4347	269439.1424	4000	240	0.005003367	0.994996633	1.26E-06	0.999998741	0.928872968	1.027115977	0.087160716	ED	0.054592287
Q9HA77	Q9HA77	">sp|Q9HA77|SYCM_HUMAN Probable cysteine--tRNA ligase, mitochondrial OS=Homo sapiens GN=CARS2 PE=1 SV=1"	1	0.788290277	0.821977507	0.773528965	0.916843333	0.615464956	0.870211877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.010671291	3.172074228	1.79E-05	2.223459682	7	0.978141738	0.038282725	0.021858262	0.013695153	1	93.7093728	64.95438754	23009.52277	4000	131	0.587907384	0.412092616	8.05E-06	0.999991945	0.773528965	0.916843333	0.213382829	UN	0.017563048
Q9HAU0	Q9HAU0;Q9HAU0-2;Q9HAU0-4;Q9HAU0-6;Q9HAU0-5;Q9HAU0-8;A0JP02;B4DJX4;Q9HAU0-3	>sp|Q9HAU0|PKHA5_HUMAN Pleckstrin homology domain-containing family A member 5 OS=Homo sapiens GN=PLEKHA5 PE=1 SV=1;>sp|Q9HAU0-2|PKHA5_HUMAN Isoform 2 of Pleckstrin homology domain-containing family A member 5 OS=Homo sapiens GN=PLEKHA5;>sp|Q9HAU0-4|PKHA5_	1	0.865431462	0.815219652	0.802880797	0.79027044	0.629334037	0.593188412	1	0.845032256	0.769797228	0.788403222	0.798432973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021295913	0.557506443	0.011171642	1.227961565	12	0.02004122	0.016651834	0.97995878	0.001515806	2	46.95736638	32.54836611	62.12250051	45.1	61.8	0.312246672	0.687753328	0.009015691	0.990984309	0.79564201	0.794351707	0.113491451	UN	0.013857194
Q9HAU5	Q9HAU5	>sp|Q9HAU5|RENT2_HUMAN Regulator of nonsense transcripts 2 OS=Homo sapiens GN=UPF2 PE=1 SV=1	1	0.945231519	0.948597442	0.945574756	0.79780552	0.812425257	0.864695558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.007449559	0.045507826	5.42E-06	0.194302873	7	0.950147685	0.006950129	0.049852315	0.00152665	1	134.2361349	93.0453984	149477.891	4000	2959.8	0.189765621	0.810234379	2.79E-05	0.999972103	0.945574756	0.79780552	-0.056982881	ED	0.022865843
Q9HAV0	Q9HAV0	>sp|Q9HAV0|GBB4_HUMAN Guanine nucleotide-binding protein subunit beta-4 OS=Homo sapiens GN=GNB4 PE=1 SV=3	1	1.022567333	0.812650182	0.880598679	0.658134191	0.559633601	0.306320597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03765236	0.067219535	0.033954592	0.318241938	7	0.994254182	0.005183502	0.005745818	0.004016255	1	26.55875991	18.40912955	26.90949713	17.9	20.1	0.174387169	0.825612831	0.096408082	0.903591918	0.880598679	0.658134191	-0.08201993	ED	0.063188787
Q9HAV4	Q9HAV4	>sp|Q9HAV4|XPO5_HUMAN Exportin-5 OS=Homo sapiens GN=XPO5 PE=1 SV=1	1	NA	NA	0.816504056	0.844945848	NA	NA	1	0.87424538	0.807576281	0.846548692	0.702123871	0.624712789	0.39018078	1	1.003103068	0.939402865	0.881818483	0.739139079	0.618974128	0.527811151	NA	NA	NA	NA	NA	NA	NA	0.026699968	0.111350579	0.021800212	0.602801259	17	0.72506242	0.008203454	0.27493758	0.00534581	1	37.45322842	25.96059968	40.11915045	27.1	31.6	0.155920035	0.844079965	0.034902595	0.965097405	0.846548692	0.739139079	0.015452969	UN	0.037616868
Q9HAV7	Q9HAV7	">sp|Q9HAV7|GRPE1_HUMAN GrpE protein homolog 1, mitochondrial OS=Homo sapiens GN=GRPEL1 PE=1 SV=2"	1	0.996325831	1.057271713	0.933946725	0.958490279	0.892032951	0.906980132	1	0.9338876	0.910878487	0.834887196	0.772524478	0.700050459	0.693393654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.009495046	0.033512023	1.50E-05	0.112801994	14	0.86148859	0.011417698	0.13851141	0.008090581	1	105.3180771	73.00092821	51266.50168	4000	4000	0.229041779	0.770958221	0.000133315	0.999866685	0.884416961	0.865507379	0.050606963	ED	0.380843267
Q9HAW4-3	Q9HAW4-3;Q9HAW4;Q9HAW4-2;E7ESG2	>sp|Q9HAW4-3|CLSPN_HUMAN Isoform 3 of Claspin OS=Homo sapiens GN=CLSPN;>sp|Q9HAW4|CLSPN_HUMAN Claspin OS=Homo sapiens GN=CLSPN PE=1 SV=3;>sp|Q9HAW4-2|CLSPN_HUMAN Isoform 2 of Claspin OS=Homo sapiens GN=CLSPN;>tr|E7ESG2|E7ESG2_HUMAN Claspin OS=Homo sapiens	1	0.897612693	0.657254071	0.487663909	0.216144086	NA	NA	1	0.768289531	0.654881814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19093967	0.226722478	0.18782476	1.320783548	8	0.990232765	0.002174946	0.009767235	0.002123623	1	5.237256342	3.630189467	5.190286176	3.6	3.7	0.1465083	0.8534917	0.124502005	0.875497995	0.487663909	0.216144086	-0.047776193	ED	0.063174404
Q9HB07	Q9HB07;F8VQQ3;F8VR84	">sp|Q9HB07|MYG1_HUMAN UPF0160 protein MYG1, mitochondrial OS=Homo sapiens GN=C12orf10 PE=1 SV=2;>tr|F8VQQ3|F8VQQ3_HUMAN UPF0160 protein MYG1, mitochondrial OS=Homo sapiens GN=C12orf10 PE=1 SV=1;>tr|F8VR84|F8VR84_HUMAN UPF0160 protein MYG1, mitochondrial OS"	1	NA	NA	0.787437912	0.927293956	NA	NA	1	0.91942939	1.093684807	0.956366571	1.259591232	0.804931517	0.983448796	1	NA	NA	1.208532131	1.08272304	0.875945656	1.020903607	NA	NA	NA	NA	NA	NA	NA	0.00137846	0.043714043	0.001271711	4.323141713	15	0.949627875	0.015688931	0.050372125	0.015687129	1	725.4470085	502.8415486	778.6998467	543.3	161.9	0.010010416	0.989989584	0.000294077	0.999705923	0.956366571	1.08272304	0.084353598	ED	0.08357574
Q9HB71-3	Q9HB71-3;Q9HB71	>sp|Q9HB71-3|CYBP_HUMAN Isoform 3 of Calcyclin-binding protein OS=Homo sapiens GN=CACYBP;>sp|Q9HB71|CYBP_HUMAN Calcyclin-binding protein OS=Homo sapiens GN=CACYBP PE=1 SV=2	1	NA	NA	0.607975685	0.842264171	NA	NA	1	0.993401383	0.898385751	0.975363107	0.802388829	0.72671928	0.466408005	1	0.959887618	1.000974913	0.963451424	0.94544704	0.800002395	0.696903685	NA	NA	NA	NA	NA	NA	NA	0.018050475	0.616500684	0.015701982	3.177397049	17	0.927746019	0.017185972	0.072253981	0.016253172	1	55.40020273	38.40049433	53.60092645	41.1	44.1	0.162497971	0.837502029	0.004917474	0.995082526	0.963451424	0.842264171	-0.048597577	ED	0.888782159
Q9HBM1	Q9HBM1;C9JW94	>sp|Q9HBM1|SPC25_HUMAN Kinetochore protein Spc25 OS=Homo sapiens GN=SPC25 PE=1 SV=1;>tr|C9JW94|C9JW94_HUMAN Kinetochore protein Spc25 (Fragment) OS=Homo sapiens GN=SPC25 PE=1 SV=1	1	0.689099609	0.895558959	0.576790027	0.707327165	0.408647294	0.28966062	1	0.944780337	0.728662641	0.837102873	0.790195851	0.621509359	0.337681692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.038522902	4.929099797	0.031006451	3.382848336	14	0.811931334	0.03239891	0.188068666	0.020683707	1	25.9585844	17.99311959	13.2461651	17.1	22.2	0.593013782	0.406986218	0.009082534	0.990917466	0.70694645	0.748761508	0.202132979	UN	0.142607027
Q9HC36	Q9HC36;I3L443	">sp|Q9HC36|MRM3_HUMAN rRNA methyltransferase 3, mitochondrial OS=Homo sapiens GN=RNMTL1 PE=1 SV=2;>tr|I3L443|I3L443_HUMAN RNA methyltransferase-like protein 1 (Fragment) OS=Homo sapiens GN=RNMTL1 PE=1 SV=1"	1	1.089855883	1.072489598	0.728399376	0.716975682	0.711124195	0.569620187	1	0.817035245	0.918448114	NA	NA	0.743245699	0.679513739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.016849407	0.071051734	0.006340124	0.191142878	12	0.858244848	0.015786547	0.141755152	0.00957754	1	59.3492714	41.13778014	118.7977445	68.1	108	0.270988536	0.729011464	0.032104658	0.967895342	0.728399376	0.716975682	0.15054911	UN	0.05191255
Q9HC38	Q9HC38;Q9HC38-2;F6TLX2;I3L3Q4	>sp|Q9HC38|GLOD4_HUMAN Glyoxalase domain-containing protein 4 OS=Homo sapiens GN=GLOD4 PE=1 SV=1;>sp|Q9HC38-2|GLOD4_HUMAN Isoform 2 of Glyoxalase domain-containing protein 4 OS=Homo sapiens GN=GLOD4;>tr|F6TLX2|F6TLX2_HUMAN Glyoxalase domain-containing prot	1	1.064538823	1.077237622	1.301776756	1.181385559	1.173776149	1.319813773	1	1.193700244	1.10094995	1.102461716	1.022290538	1.13797872	1.199164459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52E-05	4.59E-07	5.17E-08	0.72015358	14	0.953713291	0.02217498	0.046286709	0.022125458	1	65662.55386	45513.81408	19335023.63	4000	985.5	6.38E-07	0.999999362	7.18E-08	0.999999928	1.202119236	1.101838049	-0.13559616	ED	0.093332553
Q9HCC0-2	Q9HCC0-2;Q9HCC0;D6RD67	">sp|Q9HCC0-2|MCCB_HUMAN Isoform 2 of Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens GN=MCCC2;>sp|Q9HCC0|MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens GN=MCCC2 PE=1 SV=1;>tr|D6RD67|D6RD67_HUM"	1	1.0682363	0.886087012	0.636564662	0.575118575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.075388003	2.01E-05	0.07911442	1.820518855	5	0.999998314	0.009182196	1.69E-06	0.008891433	1	13.26471012	9.194396419	13.18906918	9	8.8	1.10E-05	0.999988962	0.041647207	0.958352793	0.636564662	0.575118575	0.175079755	UN	0.02811392
Q9HCD5	Q9HCD5	>sp|Q9HCD5|NCOA5_HUMAN Nuclear receptor coactivator 5 OS=Homo sapiens GN=NCOA5 PE=1 SV=2	1	1.508328374	1.48057443	1.123861296	0.852766974	1.007023279	0.735218693	1	NA	NA	1.054393003	1.034644052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006129913	4.67E-07	0.028659575	0.028627229	10	0.97220867	0.040625333	0.02779133	0.037574679	1	163.1344634	113.0761933	69.82299062	58.1	40	1.63E-05	0.99998368	0.50028232	0.49971768	1.08912715	0.943705513	-0.114347154	ED	0.014213097
Q9HCE0-2	Q9HCE0-2;Q9HCE0	>sp|Q9HCE0-2|EPG5_HUMAN Isoform 2 of Ectopic P granules protein 5 homolog OS=Homo sapiens GN=EPG5;>sp|Q9HCE0|EPG5_HUMAN Ectopic P granules protein 5 homolog OS=Homo sapiens GN=EPG5 PE=2 SV=2	1	0.841662238	0.918649014	0.720169363	0.72264111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.050045816	4.700739604	0.029221566	4.234786182	5	0.9999961	0.007461371	3.90E-06	0.00369365	1	19.98169021	13.85025223	16.33030822	19.7	23.6	0.526073084	0.473926916	0.006853075	0.993146925	0.720169363	0.72264111	0.165847583	UN	0.013717897
Q9HCE1	Q9HCE1;Q5JR04;Q9HCE1-2	">sp|Q9HCE1|MOV10_HUMAN Putative helicase MOV-10 OS=Homo sapiens GN=MOV10 PE=1 SV=2;>tr|Q5JR04|Q5JR04_HUMAN Mov10, Moloney leukemia virus 10, homolog (Mouse), isoform CRA_a OS=Homo sapiens GN=MOV10 PE=1 SV=1;>sp|Q9HCE1-2|MOV10_HUMAN Isoform 2 of Putative he"	1	1.016625468	0.795140104	0.854680927	0.744387396	0.738918259	0.617444691	1	1.116739293	1.00979973	1.024117677	0.72860539	0.615029105	0.582003371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0187209	0.039643879	3.04E-05	0.050870316	14	0.797516213	0.012444745	0.202483787	0.007739221	1	53.41623526	37.02531287	18523.2283	4000	4000	0.437985211	0.562014789	0.00059644	0.99940356	0.939399302	0.736496393	-0.090410822	UN	0.028078047
Q9HCK8	Q9HCK8;Q9HCK8-2	>sp|Q9HCK8|CHD8_HUMAN Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens GN=CHD8 PE=1 SV=5;>sp|Q9HCK8-2|CHD8_HUMAN Isoform 2 of Chromodomain-helicase-DNA-binding protein 8 OS=Homo sapiens GN=CHD8	1	0.953254339	0.750143447	0.604034526	0.362100473	NA	NA	1	0.861104891	0.914183081	0.719365282	0.803624638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.083303141	0.766334246	0.073490629	3.140695201	10	0.975832508	0.037800468	0.024167492	0.037026522	1	12.00434934	8.3207809	11.19418125	8.7	9.4	0.196142429	0.803857571	0.022864462	0.977135538	0.661699904	0.582862556	0.143041206	ED	0.026798471
