Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Rep3_t=0	Rep3_t=1	Rep3_t=2	Rep3_t=4	Rep3_t=8	Rep3_t=16	Rep3_t=32	Rep4_t=0	Rep4_t=1	Rep4_t=2	Rep4_t=4	Rep4_t=8	Rep4_t=16	Rep4_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	Rel. abund	def	proID	geneName
1	0.9288107	0.9205841	0.8027755	0.7786424	0.6108496	0.4951039	1	0.8339731	0.716256	0.732841	0.6284355	0.5381016	0.3983434	1	0.7435645	0.6728511	0.6156128	0.5411927	0.5405578	0.3946974	1	0.7177004	0.4167662	0.6155509	0.344085	0.4212272	0.2171454	0.6742269	0.5848141	0.03689982	0.492463	0.02000397	0.6381326	28	0.09057842	0.01713162	0.9094216	0.008716856	2	27.10041	39.09762	29.09997	16.1	34	0.4355784	0.5644217	0.03039486	0.9696051	0.1259579	1.610905	UN	Q62261	Sptbn1
1	1.111802	0.8198684	0.7512058	0.6287831	NaN	NaN	1	0.8409085	0.908581	0.6080593	0.5847737	0.2605069	0.1548416	1	0.774017	0.4784603	0.3483174	0.2696047	0.2256012	0.1711157	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6080593	0.5847737	0.06741041	0.1556725	0.02761306	0.07309525	19	0.4372345	0.02176701	0.5627655	0.01173475	2	14.8345	21.40166	15.94248	5.6	18.3	0.6804827	0.3195173	0.2741885	0.7258115	0.2292177	1.170884	UN	E0CX20	Bud31
1	1.116807	0.7473069	0.8832896	0.6416283	0.6503001	0.6055323	1	0.8588694	0.8275823	0.824594	0.7016907	NaN	NaN	1	0.8428766	0.705743	0.6208323	0.5263756	0.5129172	0.3167389	1	0.9548714	0.5521128	0.5991248	0.4175093	0.3987092	0.2708503	0.7227131	0.584002	0.03678334	0.1801956	0.01759499	0.2568232	26	0.1959027	0.01306832	0.8040973	0.007200546	2	27.18622	39.22142	35.68811	15.7	38	0.4123293	0.5876707	0.06411745	0.9358826	0.05581744	0.8783942	UN	Q9EQ61	Pes1
1	0.8613051	0.740599	0.8342487	0.5850242	0.4622537	0.2814816	1	0.9472003	0.6487999	0.7148507	0.5828317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7745497	0.5839279	0.04500481	0.2968305	0.03275844	0.6588637	12	0.3644662	0.004598077	0.6355338	0.001271623	2	22.21985	32.05647	22.09158	14	20.7	0.3105915	0.6894085	0.04736464	0.9526353	-0.01351537	0.04690909	UN	Q91YI4	Arrb2
1	0.8806652	0.9992024	0.8168513	0.7403359	0.8483931	0.7048345	1	NaN	NaN	0.6711892	0.5857052	NaN	NaN	1	0.7798947	0.6429249	0.641804	0.5799818	0.7630167	0.6405906	1	0.8583596	0.3827269	0.4721451	0.2559041	0.3924336	0.273952	0.6564966	0.5828435	0.02904517	0.3350101	0.00310706	0.3285028	24	0.2771757	0.03269096	0.7228243	0.01834146	2	34.42914	49.67075	160.8528	44.9	221.6	0.5049036	0.4950964	0.009369624	0.9906304	0.1509195	0.7941343	UN	Q569Z6	Thrap3
1	NaN	NaN	0.7275114	0.7088712	0.5918674	0.7662076	1	NaN	NaN	NaN	NaN	0.6984328	0.7508588	1	0.9822905	0.6372466	0.6033351	0.4552917	0.4671734	0.4972923	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6654233	0.5820814	0.01987923	0.2582313	3.37E-06	0.3024277	15	0.1735435	0.01683374	0.8264565	0.005073226	2	50.30377	72.573	159945.9	4000	1265.9	0.4605853	0.5394147	1.12E-05	0.9999889	0.1367595	0.8845392	UN	Q3UL36	Arglu1
1	1.009704	0.8067374	0.7648293	0.6062315	0.3792802	0.320406	1	0.9097853	0.6465396	0.7444745	0.5570996	0.562151	0.4240694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7546519	0.5816655	0.03696835	0.1151888	0.01396829	0.1222016	14	0.3522269	0.007666364	0.6477731	0.002707701	2	27.05017	39.02514	41.06529	12.8	46.2	0.4852293	0.5147707	0.1025798	0.8974202	0.01056882	0.2975019	UN	Q3UFY7-4	Nt5c3b
1	0.7972875	0.7379442	0.6145503	0.5989427	0.5864111	0.5621457	1	0.8348335	0.8003969	0.7071559	0.7061473	0.6638762	0.5950203	1	0.9048689	0.6632146	0.7187927	0.56404	0.6182912	0.4180104	1	0.5510049	0.3799209	0.4726416	0.3527451	0.4648429	0.3606311	0.6608531	0.5814914	0.02985417	0.5389509	0.007140584	0.5112695	28	0.006836908	0.02241934	0.9931631	0.007787713	2	33.49616	48.32475	69.12884	27.3	96.1	0.5131788	0.4868212	0.01377401	0.986226	0.1431441	6.960032	UN	Q9DCD0	Pgd
1	0.7934849	0.7860752	0.652443	0.5814542	0.5467939	0.5467973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.652443	0.5814542	0.02617966	0.1990373	0.00136643	0.2130549	7	0.2077993	0.01026943	0.7922006	0.000194847	2	38.1976	55.10748	380.7906	93.2	505	0.4829921	0.5170078	0.00637264	0.9936274	0.15592	0.06947425	UN	Q9JMD0-4	Zfp207
1	NaN	NaN	0.71986	0.5472137	0.4621698	0.3989145	1	0.9610074	0.8670992	0.8512993	0.7031892	0.5587072	0.3998899	1	0.8521558	0.6748046	0.6584075	0.581407	0.4185092	0.3342564	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.71986	0.581407	0.03576687	0.1114098	0.01525874	0.1344685	19	0.04306622	0.006344394	0.9569338	0.001877657	2	27.95883	40.33607	39.90818	14.5	42.6	0.4531096	0.5468904	0.1019102	0.8980898	0.05754641	0.2872658	UN	Q91VU7	Pus7
1	NaN	NaN	0.7151241	0.5422288	0.3086152	0.3578984	1	NaN	NaN	0.7277705	0.6743326	NaN	NaN	1	0.8722208	0.8967164	0.6530241	0.6191589	0.3517837	0.1587661	1	0.8977357	0.7429698	0.6403642	0.4981417	0.3267145	0.1683974	0.6840741	0.5806938	0.0543925	0.08511779	1.89E-05	0.0178949	22	0.3512842	0.008345783	0.6487157	0.004681238	2	18.38489	26.52378	9204.166	9.2	4000	0.8262845	0.1737155	0.00105469	0.9989453	0.1079232	0.4950879	UN	Q99L48	Nmd3
1	0.911657	0.8358302	0.6867844	0.5641422	0.3597251	0.1589093	1	0.8577882	0.7933201	0.7345344	0.6232256	0.3124272	0.2171591	1	0.9153885	0.8669891	0.7543474	0.5956362	0.3740037	0.1456008	1	0.8559937	0.7012512	0.7344328	0.5028837	0.3670178	0.1471491	0.7344836	0.5798892	0.05913376	0.1279372	0.05077118	0.3060745	28	0.1277693	0.002549079	0.8722307	0.001370498	2	16.91081	24.39714	16.19428	10	13.1	0.2947782	0.7052218	0.1422777	0.8577223	0.03612856	4.194951	UN	P28658	Atxn10
1	0.9064975	0.6832717	0.3171079	0.5797765	0.1629104	0.1572438	1	0.6442695	0.4598236	NaN	NaN	NaN	NaN	1	0.8906513	0.3137996	0.2434098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2802589	0.5797765	0.07773233	0.5277675	0.02855612	0.2078371	14	0.235212	0.05700353	0.764788	0.01710819	2	12.86466	18.55978	11.2536	1.9	21.2	0.7174608	0.2825392	0.1207992	0.8792008	0.9994853	0.9103876	UN	O89017	Lgmn
1	0.8596817	0.8630887	0.6691242	0.4776086	0.4953902	0.3135256	1	NaN	NaN	0.9301682	0.6114743	NaN	NaN	1	0.946881	0.8333502	0.7884709	0.6859106	0.5167335	0.3914063	1	1.010944	0.7918475	0.7248416	0.5471026	0.5579435	0.5462415	0.7566562	0.5792885	0.03371585	0.1002068	0.01122573	0.1138471	24	0.04351546	0.006841551	0.9564846	0.002690718	2	29.65964	42.78981	52.05051	16.3	58.2	0.4681383	0.5318617	0.08975358	0.9102464	0.005868872	1.660364	UN	Q9Z1D1	Eif3g
1	0.898376	0.9093184	0.7597684	0.6674525	NaN	NaN	1	0.867909	0.8436177	0.8834099	0.6555557	0.3268897	0.3030496	1	0.7911969	0.7207667	0.5927691	0.5014925	0.4587971	0.2483262	1	0.7760397	0.4586872	0.3834708	0.2428289	0.2458091	0.1312662	0.6762688	0.5785241	0.05622547	0.1915437	0.03126687	0.1836292	26	0.3775018	0.02255087	0.6224982	0.01429682	2	17.78553	25.6591	18.31946	6.7	19.9	0.5105478	0.4894522	0.1454977	0.8545023	0.1175271	4.090217	UN	Q61686	Cbx5
1	0.8166022	0.9684579	0.7891048	0.7302301	0.5999618	0.4152345	1	0.8075366	0.7565063	0.7365581	0.5763738	0.617871	0.4721043	1	NaN	NaN	0.4925148	0.4285161	0.4870401	0.4342109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7365581	0.5763738	0.03079977	0.1845874	0.01088229	0.2459312	19	0.09825645	0.0109161	0.9017435	0.003891711	2	32.46778	46.8411	54.81581	21.8	62.1	0.4287559	0.5712441	0.04237428	0.9576257	0.03026768	0.9176332	UN	P47758	Srprb;Gm20425
1	1.084067	0.899245	0.8699784	0.7265191	0.6799509	0.3913665	1	0.7607985	0.7237626	0.6342448	0.5763468	0.5304089	0.3383095	1	0.775647	0.3600866	0.4810626	0.2689843	0.5256242	0.3945788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6342448	0.5763468	0.03594387	0.3544206	0.01400879	0.3867117	21	0.3509428	0.0250623	0.6490572	0.0135839	2	27.82115	40.13744	38.59625	14.8	48.3	0.478215	0.521785	0.034959	0.965041	0.1797974	0.503486	UN	Q9Z247	Fkbp9
1	NaN	NaN	0.664812	0.5703117	0.5168805	0.5056468	1	NaN	NaN	0.7406574	0.7119225	0.6293142	0.6742556	1	0.8833184	0.7755011	0.6852953	0.5815917	0.5660757	0.4536799	1	NaN	NaN	0.6572748	0.3828041	0.5824443	0.4826495	0.6750537	0.5759518	0.02656449	0.1673441	0.001876517	0.179393	22	0.004215494	0.01287398	0.9957845	0.002989028	2	37.64424	54.30916	278.5942	62	366.7	0.4826252	0.5173748	0.01035208	0.9896479	0.1170974	2.622046	UN	P63168	Dynll1;BC048507
1	0.8997517	0.9226064	0.7012349	0.6227852	0.4054375	0.3869116	1	0.8680253	0.8936931	0.7049952	0.6529675	0.5455265	0.5836387	1	0.7851403	0.7098383	0.6440083	0.5269548	0.4584396	0.3939845	1	0.8010411	0.6196319	0.6757596	0.4966108	0.4548827	0.3779684	0.6884972	0.57487	0.03380743	0.1428286	0.006759824	0.1329937	28	0.000470871	0.01066096	0.9995291	0.002524604	2	29.57929	42.6739	74.95454	12.4	98.9	0.5178284	0.4821716	0.04836962	0.9516304	0.09643836	6.525251	UN	Q02053	Uba1
1	1.114658	1.009288	0.6038438	0.5353669	0.4872964	0.4743752	1	0.9074506	0.8614028	0.6551734	0.6300815	0.4357317	0.6029719	1	0.9101048	0.6824713	0.7064942	0.4664033	0.4072011	0.3132077	1	0.9679233	0.858321	0.8039249	0.6140817	0.5695339	0.4908803	0.6808338	0.5747243	0.03191938	0.1116527	1.96E-05	0.08331836	28	0.003309268	0.01132872	0.9966908	0.003545928	2	31.32893	45.1981	21791.04	12.4	3640.8	0.5726629	0.4273371	0.00023537	0.9997646	0.1075046	1.165842	UN	Q9QUR6	Prep
1	0.9875361	0.7646332	0.9348488	0.807709	0.6780829	0.4275022	1	0.7445778	0.6693279	0.5752164	0.5745955	0.6611264	0.4717439	1	0.9399675	0.4225702	0.5294634	0.3042927	0.4782826	0.2865146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5752164	0.5745955	0.03418519	0.3947863	0.01447474	0.4708818	21	0.3608212	0.02226274	0.6391788	0.01216598	2	29.25243	42.20234	38.73457	17.9	47	0.4560481	0.5439519	0.0298229	0.9701771	0.2759646	3.53715	UN	Q62241	Snrpc
1	0.901087	0.8146713	0.7113185	0.5743539	0.4198161	0.3376318	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7113185	0.5743539	0.04025296	0.09977539	0.00912867	0.06799193	7	0.04662212	0.005306444	0.9533779	3.86E-05	2	24.84289	35.84072	50.3565	10.6	68.3	0.5947248	0.4052752	0.1183688	0.8816313	0.06338025	0.1221554	UN	Q3UVG3	Fam91a1
1	0.8600429	0.7822914	0.6230236	0.5742823	0.4650265	0.391427	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6230236	0.5742823	0.03607088	0.180629	0.01294867	0.2003072	7	0.1631857	0.008204909	0.8368143	0.000131416	2	27.72319	39.99611	43.23382	13	51.4	0.4741713	0.5258287	0.06071894	0.939281	0.1958538	0.02723862	UN	Q5SUQ9	Ctc1
1	1.043206	1.396131	0.7304973	0.7566167	0.7216538	0.8002725	1	0.7706767	0.770892	NaN	NaN	NaN	NaN	1	0.9674465	0.6885989	0.5899318	0.5741304	0.6811183	0.6156008	1	0.5226062	0.4686815	0.3799936	0.3808141	0.3294119	0.3819095	0.5899318	0.5741304	0.02615471	0.2660966	4.97E-06	0.2509613	24	0.2235855	0.03072357	0.7764145	0.01643423	2	38.23404	55.16006	97574.02	4000	1372.7	0.5146359	0.4853641	1.98E-05	0.9999802	0.2502988	0.5130548	UN	P47791-2	Gsr
1	NaN	NaN	0.5614331	0.6441205	NaN	NaN	1	0.7571451	0.8160154	NaN	NaN	0.7796118	0.4616719	1	NaN	NaN	0.6337605	0.5038061	0.4309177	0.3464453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5975968	0.5739632	0.03300119	0.3320879	0.01451963	0.4346192	13	0.4746147	0.0122951	0.5253853	0.004518741	2	30.30194	43.71646	40.34554	19.2	46.8	0.4331353	0.5668647	0.03232771	0.9676723	0.2372441	0.1477513	UN	Q923B1	Dbr1
1	0.7441844	0.7749904	NaN	NaN	0.5568097	0.7145928	1	0.8703562	0.6148578	0.7651751	0.573445	0.6171761	0.4132301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7651751	0.573445	0.02398479	0.3729412	0.006529873	0.4830428	12	0.4538293	0.01154002	0.5461707	0.003611358	2	41.69309	60.15042	87.58844	42.9	105.3	0.4356871	0.5643129	0.0133379	0.9866621	-0.010396	0.3256562	UN	Q8CBW3-5	Abi1
1	NaN	NaN	0.629827	0.5657975	0.5728316	0.5179071	1	0.973282	0.880304	0.8453026	0.580336	0.6142227	0.4759969	1	0.9178407	0.7720451	0.7266841	0.5818028	0.523386	0.4296332	1	0.7105419	0.4711719	0.5164027	0.3914503	0.3610593	0.332561	0.6782555	0.5730668	0.03306411	0.2149562	0.008477065	0.2228798	26	0.01683419	0.01668166	0.9831658	0.006109064	2	30.24427	43.63326	62.33407	15.6	79.7	0.4909513	0.5090486	0.03664064	0.9633594	0.1098547	1.060247	UN	G3UXW9	Gps1
1	0.9137443	0.816887	0.8150841	0.648554	0.5225838	0.3375481	1	0.8361275	0.7788953	0.5943353	0.5653583	NaN	NaN	1	0.858052	0.7414196	0.6918699	0.5807216	0.3562575	0.2295286	1	0.7493945	0.506521	0.6029543	0.3818729	0.3530124	0.2141854	0.6474121	0.5730399	0.04898584	0.2775348	0.03193722	0.4150623	26	0.04244335	0.01089209	0.9575567	0.004617399	2	20.41406	29.45127	20.20828	10.4	20.9	0.400716	0.599284	0.07144799	0.928552	0.1563724	0.3584894	UN	Q4FE56	Usp9x
1	0.9839988	0.9059922	0.7160105	0.636946	0.4779795	0.38881	1	0.9667411	0.917148	0.8005068	0.6841657	0.5888548	0.5369756	1	0.8971714	0.7680317	0.7220051	0.5081334	0.4631958	0.3078515	1	0.8796208	0.383352	0.500986	0.2873283	0.3816553	0.2049565	0.7190078	0.5725397	0.03992496	0.1827744	0.01688267	0.1992071	28	0.2437494	0.01996123	0.7562506	0.01201181	2	25.04699	36.13517	33.50817	10.6	38.9	0.4784902	0.5215098	0.07812805	0.921872	0.05104644	5.87694	UN	P97429	Anxa4
1	0.7351817	0.6366405	0.6181213	0.6299368	0.5295102	0.4919906	1	0.9612072	0.6392885	0.6403283	0.5131707	0.5384068	0.411533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6292248	0.5715538	0.0315293	0.3695855	0.009826109	0.407776	14	0.006423099	0.01285482	0.9935769	0.00127973	2	31.71653	45.75728	54.67113	21.7	69.4	0.4754358	0.5245642	0.02352984	0.9764702	0.1835682	0.3184367	UN	Q9WUK4	Rfc2
1	NaN	NaN	0.7260901	0.7579308	NaN	NaN	1	0.997811	1.078573	0.8062821	0.6028376	0.3486418	0.3360807	1	0.7800195	0.6981493	0.5951688	0.5400909	0.4375595	0.2417221	1	0.9478428	0.5499062	0.4618709	0.3476998	0.3381428	0.2100929	0.6606295	0.5714642	0.04951171	0.1578786	0.02679567	0.1692603	24	0.230339	0.0139442	0.769661	0.007506847	2	20.19724	29.13846	22.36574	8.6	23.6	0.4826041	0.5173959	0.1366736	0.8633264	0.1347855	3.023722	UN	Q9D903	Ebna1bp2
1	NaN	NaN	NaN	NaN	0.822911	0.7175611	1	0.987009	0.7582588	NaN	NaN	NaN	NaN	1	0.7454447	0.6507212	NaN	NaN	0.6477241	0.675725	1	NaN	NaN	0.5304189	0.5714053	0.4742003	0.4248497	0.5304189	0.5714053	0.02068569	0.3171652	1.65E-05	0.3429868	16	0.2232714	0.0136883	0.7767286	0.004906593	2	48.3426	69.74363	31525.58	4000	1075.2	0.4804427	0.5195573	4.80E-05	0.999952	0.3542599	0.4466252	UN	B1AUY7	Naa10
1	0.6432299	0.5588235	0.6389429	0.6684051	0.6271311	0.6484881	1	0.7201915	0.4688742	0.677337	0.4743162	0.5568041	0.4751361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6581399	0.5713607	0.02582233	1.140916	0.001215237	0.7286416	14	0.0138586	0.02381097	0.9861414	0.002959259	2	38.72617	55.87005	321.2462	129.8	379.7	0.6102598	0.3897402	0.001665035	0.9983349	0.1384704	0.3645613	UN	O35864	Cops5
1	0.8156575	0.7527226	0.6985778	0.605636	NaN	NaN	1	0.7139012	0.7559279	0.5447678	0.4928878	0.6283507	0.6571187	1	0.8503738	0.8979669	0.738842	0.7625469	0.6894767	0.7352789	1	0.876166	0.5891215	0.7414405	0.5339169	0.6297823	0.4615708	0.7187099	0.5697765	0.02276716	0.2611446	0.000197272	0.320494	26	0.001095178	0.01318256	0.9989048	0.003163033	2	43.92292	63.36738	2794.915	1076.3	1220.7	0.4489809	0.5510191	0.000615146	0.9993849	0.04904192	1.767026	UN	Q9JM76	Arpc3
1	0.9672251	0.846601	0.7494245	0.5692557	0.4870865	0.4012963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7494245	0.5692557	0.03425227	0.09425222	0.006516598	0.07884922	7	0.4037761	0.004826607	0.5962239	0.000157462	2	29.19514	42.11969	75.67673	13.6	100.1	0.5444913	0.4555087	0.07633733	0.9236627	0.006736888	0.01023507	UN	E9QAT4	Sec16a
1	0.8782713	0.7039539	0.6446042	0.5689809	NaN	NaN	1	0.8520542	0.7486405	0.6703148	0.6125455	0.5406747	0.3686628	1	NaN	NaN	0.619929	0.4730095	0.5587482	0.4295401	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6446042	0.5689809	0.03536891	0.2391326	0.01369191	0.3014495	17	0.000502718	0.009555361	0.9994973	0.000829974	2	28.27342	40.78992	42.57745	17.1	49.3	0.4423613	0.5576387	0.04344688	0.9565531	0.1571645	0.7484957	UN	Q8BVQ5	Ppme1
1	0.8278934	0.7042525	0.6115886	0.6675284	NaN	NaN	1	0.8422382	0.7482138	0.7170533	0.5685535	0.4734359	0.312048	1	1.096264	0.4484036	0.5396214	0.2727095	0.2672245	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6115886	0.5685535	0.05438859	0.2038083	0.01428142	0.1454871	18	0.3007192	0.02290946	0.6992808	0.01034889	2	18.38621	26.5257	32.02778	6	44.9	0.5834841	0.4165159	0.08938824	0.9106117	0.2093655	0.4809714	UN	Q08509	Eps8
1	NaN	NaN	1.112544	0.7542766	1.059204	0.8690824	1	0.7839296	0.7008701	0.6026989	0.5587214	NaN	NaN	1	0.8231091	0.7461528	0.6136114	0.5774931	0.5250071	0.5513499	1	1.074157	0.4241424	0.476929	0.2888541	0.3625754	0.2937408	0.6081551	0.5681072	0.02862231	0.2874862	0.00192669	0.2811161	24	0.3298088	0.0335476	0.6701912	0.01962116	2	34.93777	50.40456	258.3638	61.8	358	0.5056015	0.4943984	0.006807064	0.9931929	0.2146027	0.9110317	UN	Q9QZQ8	H2afy
1	0.8864226	0.7991139	0.7637866	0.6039597	0.4726579	0.4090455	1	1.089414	0.7971298	0.79424	0.7043803	0.5006112	0.3881555	1	0.8458121	0.7093809	0.5785566	0.5321026	0.4985473	0.2845049	1	1.145777	0.6794584	0.6116093	0.472237	0.375719	0.2415662	0.6876979	0.5680311	0.0404584	0.1460515	0.02165166	0.1949898	28	0.03386136	0.008628243	0.9661387	0.003781679	2	24.71675	35.65873	29.33887	12.4	30.2	0.4282517	0.5717483	0.09994234	0.9000577	0.09161607	1.498207	UN	P97452	Bop1
1	0.7610085	0.6316213	0.7542678	0.7141936	0.938167	0.9272802	1	0.9528799	0.4351987	0.5317848	0.4188781	0.717028	0.6375933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6430263	0.5665358	0.01442263	0.7071164	6.78E-08	0.7280346	14	0.4132476	0.02807782	0.5867524	0.01067767	2	69.33546	100.0299	7487569	4000	494.5	0.4927122	0.5072878	9.31E-08	0.9999999	0.1574622	0.1365005	UN	Q9DCS3	Mecr
1	NaN	NaN	0.7319783	0.617498	0.5190439	0.6823191	1	1.06285	0.9443038	0.7468603	0.5153773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7394193	0.5664376	0.02377383	0.1161144	5.29E-06	0.1345197	10	0.441763	0.01170829	0.558237	0.00237903	2	42.06306	60.68417	101386.9	4000	2832	0.4632826	0.5367174	3.94E-05	0.9999607	0.017696	0.5692796	UN	P58389	Ppp2r4
1	0.9237706	0.8114658	0.663946	0.5659906	0.5130538	0.5417483	1	0.8821137	0.7314094	0.6579905	0.6468773	0.4762314	0.4237905	1	1.107687	0.7584336	0.6498403	0.4753833	0.6654795	0.6028188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6579905	0.5659906	0.02761165	0.1551853	0.000722584	0.1521824	21	0.002529389	0.01126556	0.9974706	0.00219871	2	36.21659	52.2495	688.4541	90	956	0.5048848	0.4951152	0.004725708	0.9952743	0.133976	0.2709843	UN	Q8BJ71	Nup93
1	0.7695082	0.6550174	0.6254562	0.5658663	0.4028706	0.3169419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6254562	0.5658663	0.04311785	0.4821149	0.02395264	0.5523309	7	0.499501	0.01080925	0.500499	0.000440107	2	23.19225	33.45934	23.25815	11.4	28.1	0.466061	0.533939	0.04156398	0.958436	0.1845753	0.02323126	UN	Q8C3Y4	Kntc1
1	1.011491	0.7928176	0.7001583	0.6608562	0.7717654	0.5182478	1	0.8101751	0.7827519	0.7001643	0.5636963	0.7903506	0.7163734	1	0.8118392	0.518757	0.3342407	0.2680082	NaN	NaN	1	0.8011762	0.2505727	NaN	NaN	NaN	NaN	0.7001583	0.5636963	0.0251595	0.5176437	1.94E-06	0.4230559	22	0.1443317	0.04429755	0.8556683	0.02009897	2	39.74643	57.34197	231529.5	4000	754.5	0.5502753	0.4497247	4.59E-06	0.9999954	0.06982905	0.6690842	UN	Q9D2G2	Dlst
1	NaN	NaN	0.5494971	0.8280811	NaN	NaN	1	0.622094	0.5340587	0.4944115	0.5628176	NaN	NaN	1	NaN	NaN	0.3573195	0.2681049	0.3322217	0.3213623	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4944115	0.5628176	0.05354359	0.9324443	0.01596384	0.5186136	13	0.3195381	0.04007622	0.6804619	0.01204323	2	18.67637	26.94431	23.07749	2.9	42.2	0.6425962	0.3574038	0.02986254	0.9701375	0.4169872	0.3472336	UN	Q9DB73	Cyb5r1
1	0.9054132	0.8695372	0.6307439	0.5622678	0.3511475	0.3672313	1	0.8197162	0.8742189	0.6083375	0.5627134	0.3464903	0.3769985	1	0.8156419	0.7130864	0.6544214	0.5224232	0.3112817	0.2577053	1	0.8164431	0.8130904	0.7053483	0.6121045	0.3345278	0.3237523	0.6425827	0.5624906	0.04400048	0.111575	1.62E-05	0.04686932	28	3.00E-05	0.01136439	0.99997	0.001816058	2	22.72703	32.78817	18237.17	8.2	4000	0.7041906	0.2958094	0.000346072	0.9996539	0.1545694	26.17291	UN	P58252	Eef2
1	0.7864066	0.67309	0.6234651	0.5620883	0.5783518	0.5012339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6234651	0.5620883	0.02812722	0.3891254	0.005817231	0.4145713	7	0.05048263	0.01257049	0.9495174	9.58E-05	2	35.55276	51.29179	89.91712	34.4	118	0.4841695	0.5158306	0.01383775	0.9861622	0.1844144	0.08870612	UN	Q9WV70	Noc2l
1	0.8217575	0.7247666	0.6075271	0.5528579	0.5826409	0.5264164	1	0.7945623	0.7225697	0.6202331	0.5668358	0.5784217	0.5454723	1	0.8090208	0.6648555	0.6141847	0.541288	0.5473325	0.5370182	1	0.8598975	0.8425173	0.7400283	0.6695107	0.7262775	0.7068859	0.617209	0.5598468	0.02395411	0.256121	0.000852853	0.2898655	28	2.40E-06	0.01206016	0.9999976	0.001343532	2	41.74649	60.22746	624.3332	205.2	811.1	0.4690977	0.5309023	0.002933605	0.9970664	0.1925017	14.24904	UN	P80314	Cct2
1	0.8958362	0.9369243	0.8254105	0.755927	0.7186822	0.5030258	1	0.7316768	0.6136217	0.5474687	0.5590631	0.6339689	0.3280735	1	0.7518728	0.2921666	0.5605222	0.2647458	0.4602869	0.2719112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5605222	0.5590631	0.03702265	0.6280276	0.01526894	0.5863471	21	0.3876772	0.0321664	0.6123228	0.01796638	2	27.01049	38.9679	32.44576	14.2	44.5	0.5171613	0.4828387	0.02537987	0.9746201	0.28814	0.3316816	UN	Q61879	Myh10
