gene	struc	chn	decay.class	qtype	unq	tot	species	
MEF2A	1lew	B	X	het	2	2	human
PLXNA1	3ig3	A	X	mon	1	1	human
CORO6	2aq5	A	X	mon	1	1	human
MIA	1hjd	A	X	mon	1	1	human
MAD2L1	1s2h	A	X	mon	1	1	human
CDK2	1jst	A	E	het	2	4	human
S100A7A	2psr	A	X	hom	1	2	human
MAST3	3khf	A	X	mon	1	1	human
SFTPD	4e52	A	X	hom	1	3	human
ABL1	3k2m	A	X	het	2	2	human
C1QC	1pk6	C	X	het	3	3	human
PRSS8	3gyl	B	X	mon	1	1	human
MT1A	4mt2	A	X	hom	1	2	human
MACROD1	2x47	A	X	mon	1	1	human
AKAP5	2h9r	C	X	het	2	3	human
PTPN22	3h2x	A	X	mon	1	1	human
AMD1	1i72	B	X	het	2	4	human
GH1	3hhr	A	X	het	2	3	human
KANSL1	4cy2	D	X	het	3	3	human
KMT2C	4ery	D	X	het	2	2	human
MIF4GD	4jhj	A	X	het	2	4	human
SRP68	4ue5	C	U	het	6	6	human
ZSCAN23	3lhr	A	X	hom	1	2	human
RAB4A	2bmd	A	X	mon	1	1	human
RAB5B	1huq	A	U	mon	1	1	human
NOXO1	2l73	A	X	mon	1	1	human
PRPF4B	4ijp	A	E	mon	1	1	human
CYP3A7-CYP3A51P	4ny4	A	X	mon	1	1	human
SUMO1	2mw5	A	U	mon	1	1	human
CA3	3uyq	A	X	mon	1	1	human
CNOT7	2d5r	A	E	het	2	2	human
WIF1	2ygq	A	X	hom	1	3	human
FBLL1	2ipx	A	X	mon	1	1	human
ARL5B	1yzg	A	X	mon	1	1	human
P4HB	1mek	A	U	mon	1	1	human
PHF23	3o7a	A	X	het	2	2	human
NCK2	1z3k	A	X	mon	1	1	human
ZFAND5	2kzy	A	X	mon	1	1	human
CYP17A1	4nky	A	X	mon	1	1	human
GALNT1	1xhb	A	E	mon	1	1	human
UBE2T	1yh2	A	X	mon	1	1	human
CAPNS2	1nx1	A	X	het	2	4	human
LHX3	2rgt	A	X	hom	1	2	human
METTL21B	4qpn	A	X	mon	1	1	human
DUSP2	1m3g	A	X	mon	1	1	human
TROVE2	1yvp	A	U	mon	1	1	human
COL5A2	3ejh	E	X	het	2	2	human
STK38L	1psb	C	X	het	2	4	human
PABPN1L	3ucg	A	X	hom	1	2	human
MVK	1kvk	A	X	hom	1	2	human
EREG	1k36	A	X	mon	1	1	human
HDX	2da4	A	X	mon	1	1	human
MAST2	2kqf	A	X	het	2	2	human
MLLT4	2ain	A	X	het	2	2	human
GMIP	3qwe	A	X	hom	1	2	human
RAP2A	1kao	A	X	mon	1	1	human
APOA1	2a01	A	X	mon	1	1	human
SKAP1	1u5d	A	X	mon	1	1	human
IFIT5	4hor	A	X	mon	1	1	human
MAT2A	2p02	A	U	hom	1	2	human
EGR3	1zaa	C	X	mon	1	1	human
HIST1H2BC	2xql	B	X	het	2	10	human
RASGRF1	2ije	S	X	mon	1	1	human
ATP4B	2yn9	B	X	het	2	2	human
CYP2C8	2vn0	A	X	mon	1	1	human
UNC119	3gqq	A	X	mon	1	1	human
AP2B1	2xa7	B	N	het	5	5	human
TANK	1l0a	B	X	het	2	2	human
CSNK2A3	3fwq	A	X	mon	1	1	human
NUP54	4jo9	A	U	het	2	3	human
MBP	2lug	A	X	mon	1	1	human
UBE2M	2nvu	C	U	het	4	5	human
TPH2	3e2t	A	X	mon	1	1	human
GMPS	2vxo	A	U	hom	1	2	human
RNF31	4owf	G	X	het	2	3	human
LGALS3BP	1by2	A	X	mon	1	1	human
OPN1MW2	1fdf	A	X	mon	1	1	human
RAB2B	2a5j	A	X	mon	1	1	human
RAMP2	3aqf	A	X	het	2	2	human
HP1BP3	2rqp	A	U	mon	1	1	human
MYL1	2w4g	C	N	het	3	3	human
ERCC1	2jpd	A	X	mon	1	1	human
MARK4	3fe3	A	X	hom	1	2	human
CSNK1G2	2c47	A	X	mon	1	1	human
ST6GAL1	4js1	A	X	mon	1	1	human
DTNA	2e5r	A	X	mon	1	1	human
IRF8	2dll	A	X	mon	1	1	human
EIF3E	5a5t	E	U	het	8	8	human
TFPI2	1zr0	B	X	het	2	2	human
PLA2G7	3f98	A	X	mon	1	1	human
MPP2	2e7k	A	X	mon	1	1	human
PRMT7	4c4a	A	X	mon	1	1	human
LMAN2	2dur	A	U	mon	1	1	human
DCLK2	2xrp	I	X	het	3	9	human
RBMY1A1	2fy1	A	X	mon	1	1	human
STAG2	4pjw	A	U	het	2	2	human
HOXA3	1kz0	A	X	mon	1	1	human
TCN2	2bbc	A	X	mon	1	1	human
HNF1B	2da6	A	X	mon	1	1	human
DNAJA3	2ctt	A	U	mon	1	1	human
AQP2	4oj2	X	X	hom	1	4	human
ZFHX3	2da3	A	X	mon	1	1	human
C1QL3	4qqh	A	X	hom	1	3	human
MYH14	2ycu	A	U	mon	1	1	human
RBM7	2m8h	A	U	mon	1	1	human
NOS1	1qav	B	X	het	2	2	human
PPIB	1cyn	A	U	het	2	2	human
KRT6C	3tnu	B	X	het	2	4	human
AHCTF1	4i0o	A	U	mon	1	1	human
YARS	4q93	A	U	hom	1	2	human
CHMP6	2k3w	B	X	het	2	2	human
TAF11	1bh8	B	X	het	2	2	human
SPG20	4u7i	A	U	het	2	2	human
RNF2	2h0d	B	X	het	2	2	human
ELANE	4nzl	A	X	het	2	2	human
SPINK1	1cgi	I	X	het	2	2	human
HDHD2	3hlt	A	X	mon	1	1	human
MYH9	2lnk	C	U	het	2	3	human
HIST1H4I	1eqz	D	X	het	4	8	human
HDAC6	3gv4	A	X	het	2	2	human
GNA13	3cx7	A	E	het	2	2	human
ITGB4	1qg3	A	X	hom	1	2	human
FCGR2B	2fcb	A	X	mon	1	1	human
RND3	2v55	B	X	het	2	2	human
MAGEA4	2wa0	A	X	mon	1	1	human
GBX2	2m34	A	X	mon	1	1	human
APOBEC3A	4xxo	A	X	hom	1	2	human
TBX4	2x6v	A	X	hom	1	2	human
SELE	4c16	A	X	mon	1	1	human
SNAP91	1hf8	A	X	hom	1	2	human
CAT	1dgf	A	E	hom	1	4	human
BMP1	3edh	A	X	mon	1	1	human
CALCRL	3n7p	A	X	het	2	2	human
ACSS1	3glt	B	X	het	2	2	human
SERPINI1	3f02	C	X	het	2	2	human
LGALS9B	2zhn	A	X	mon	1	1	human
KCNA4	1zto	A	X	mon	1	1	human
GABPB1	1awc	B	X	het	2	2	human
WT1	2jp9	A	X	mon	1	1	human
DPF3	3iuf	A	X	mon	1	1	human
NRAS	4nyj	R	X	het	2	3	human
AHCY	1li4	A	U	hom	1	4	human
GOLPH3L	3kn1	A	X	mon	1	1	human
SNX1	2i4k	A	U	mon	1	1	human
COL20A1	2dkm	A	X	mon	1	1	human
PLK2	4xb0	A	X	hom	1	2	human
MAP3K10	3dtc	A	X	mon	1	1	human
CFP	1w0s	A	X	mon	1	1	human
SIRT2	4rmg	A	X	mon	1	1	human
HOXB13	2cra	A	X	mon	1	1	human
TWIST1	2mjv	A	X	het	2	2	human
CPSF4	2d9n	A	U	mon	1	1	human
CLK3	2eu9	A	X	mon	1	1	human
GSTT1	2c3t	A	X	hom	1	2	human
IQGAP2	3iez	A	X	mon	1	1	human
RAD21	4pjw	B	U	het	2	2	human
CFL1	1q8g	A	U	mon	1	1	human
IFNA1	1rh2	A	X	mon	1	1	human
DKK2	2jtk	A	X	mon	1	1	human
YWHAB	2bq0	A	U	hom	1	2	human
AZU1	1ae5	A	X	mon	1	1	human
KLK6	1l2e	A	X	mon	1	1	human
FKBP1B	4c02	B	X	het	2	2	human
RIN3	3u23	B	X	het	2	2	human
POTEE	3u4l	A	X	het	2	2	human
UGT2A3	2o6l	A	X	hom	1	2	human
MDC1	2azm	A	X	het	2	2	human
RNASEH2B	3p56	B	X	het	3	3	human
PLCG2	2eob	A	X	mon	1	1	human
CHRND	1eq8	A	X	hom	1	5	human
ZBP1	2l4m	A	X	mon	1	1	human
IDI2	2pny	A	X	mon	1	1	human
CEP170B	4jon	A	X	mon	1	1	human
PPP3CC	2jzi	B	X	het	2	2	human
TERF2IP	1fex	A	E	mon	1	1	human
FOXD4L3	2hdc	A	X	mon	1	1	human
UBE2N	4dhi	D	U	het	2	2	human
CHRNA3	2k58	B	X	mon	1	1	human
ATAT1	4pk3	A	X	het	2	2	human
LCOR	2cob	A	X	mon	1	1	human
CTC-432M15.3	1d5g	B	X	het	2	2	human
CD2AP	2j6f	A	U	het	2	2	human
BRPF1	3mo8	A	X	het	2	2	human
TUBB3	3j1t	C	U	het	3	3	human
EFHC2	2z14	A	X	hom	1	2	human
RP11-290H9.2	3ije	B	X	het	2	2	human
PLAU	1gj8	A	X	het	2	2	human
MAPK11	3gp0	A	X	mon	1	1	human
PLEC	3pdy	A	N	mon	1	1	human
HBP1	1s5r	A	X	het	2	2	human
CUX2	1wh8	A	X	mon	1	1	human
ARNTL2	2kdk	A	X	mon	1	1	human
NBR1	4ole	A	X	mon	1	1	human
CLINT1	2v8s	E	U	het	2	2	human
ENAH	1evh	A	X	het	2	2	human
PDCD1	3rrq	A	X	mon	1	1	human
MAGOHB	1p27	A	U	het	2	4	human
IL2	1m47	A	X	mon	1	1	human
HIF3A	3hqr	S	X	het	2	2	human
PER3	4dj3	A	X	hom	1	2	human
NF2	4zrj	A	X	het	2	2	human
PCDH10	4n78	P	X	het	6	6	human
CSRP1	1b8t	A	E	mon	1	1	human
KCNT1	5a6e	B	X	het	4	4	human
MASP1	4aqb	A	X	hom	1	2	human
PSMA2	4r67	B	X	het	14	28	human
DDR2	2z4f	A	X	mon	1	1	human
STAP2	2el8	A	X	mon	1	1	human
SFPQ	4wij	A	N	hom	1	2	human
MARK3	3fe3	A	X	hom	1	2	human
AQP5	3d9s	A	X	hom	1	4	human
SORCS2	1wgo	A	X	mon	1	1	human
MMP9	1l6j	A	X	mon	1	1	human
RBM38	2cqd	A	X	mon	1	1	human
CYP2A13	4eji	A	X	mon	1	1	human
ERBB4	3u2p	A	X	mon	1	1	human
OPRD1	4rwa	A	X	het	2	2	human
DEFA3	1dfn	A	X	hom	1	2	human
MAPRE2	3co1	A	E	mon	1	1	human
PLBD1	4bwc	B	X	het	2	4	human
GYG1	3t7o	A	E	hom	1	2	human
ATP5A1	1e79	A	U	het	5	9	human
PHC1	2l8e	A	X	mon	1	1	human
AKAP8L	2jkg	P	U	het	2	2	human
TAC3	1p9f	A	X	mon	1	1	human
MYO1C	4r8g	E	U	het	2	4	human
ECH1	2vre	A	E	hom	1	6	human
SENP2	1tgz	A	X	het	2	2	human
POLG2	4ztz	B	X	het	2	3	human
TEX14	3wuu	C	X	het	2	3	human
EBF2	3muj	A	X	hom	1	2	human
HIST1H4H	1eqz	D	X	het	4	8	human
GRB14	2auh	B	X	het	2	2	human
ECT2	4n40	A	X	mon	1	1	human
PPP2R5B	3fga	B	X	het	5	5	human
DBI	2fj9	A	E	mon	1	1	human
LILRA1	1ugn	A	X	mon	1	1	human
RYR1	2bcx	B	X	het	2	2	human
MEOX1	1kz0	A	X	mon	1	1	human
HCK	1ad5	A	X	mon	1	1	human
C12orf65	2rsm	A	X	mon	1	1	human
IL2RB	2b5i	B	X	het	4	4	human
ARIH1	4kbl	A	X	mon	1	1	human
HINT2	4njz	A	X	hom	1	2	human
REPS1	1fi6	A	X	mon	1	1	human
BIRC7	3f7g	A	X	mon	1	1	human
CACNA1B	2lcm	A	X	mon	1	1	human
HEY2	2db7	A	X	hom	1	2	human
SCN10A	1byy	A	X	mon	1	1	human
RBBP5	4x8p	B	E	het	2	2	human
PTPRR	2a8b	A	X	mon	1	1	human
HDC	4e1o	A	X	hom	1	2	human
MAOA	2z5x	A	X	mon	1	1	human
TAF1L	1eqf	A	X	mon	1	1	human
ZFAND2B	1x4v	A	X	mon	1	1	human
RGPD4	1xke	A	X	mon	1	1	human
MAEL	2cto	A	X	mon	1	1	human
GTF2F2	1bby	A	U	mon	1	1	human
BRD9	4uit	A	X	mon	1	1	human
STK24	4o27	B	U	het	3	3	human
FCGR2C	2fcb	A	X	mon	1	1	human
ANAPC5	4ui9	O	X	het	18	23	human
IL19	1n1f	A	X	mon	1	1	human
GAB1	4qsy	B	X	het	2	2	human
HADH	1lsj	A	U	hom	1	2	human
IDI1	2ick	A	E	mon	1	1	human
DNM3	5a3f	A	X	hom	1	4	human
SYNE1	4fi9	B	N	het	2	6	human
CPEB2	2mki	A	X	mon	1	1	human
FANCF	2iqc	A	X	mon	1	1	human
CNNM2	4iy0	A	X	hom	1	2	human
STARD4	1jss	A	X	mon	1	1	human
IFNL2	3hhc	A	X	hom	1	2	human
ELK1	1bc7	C	X	mon	1	1	human
SMAP1	2crr	A	E	mon	1	1	human
DHX58	2rqa	A	X	mon	1	1	human
CELA1	2cv3	A	X	het	2	2	human
CACYBP	2a25	B	U	het	2	4	human
FCER2	1t8c	A	X	mon	1	1	human
MXI1	1e91	B	X	het	2	2	human
MAP2K2	1jky	B	U	het	2	2	human
NR1I3	1xv9	B	X	het	3	4	human
ADAR	1qgp	A	U	mon	1	1	human
XXbac-BPG116M5.17	1q0p	A	X	mon	1	1	human
RGS18	2jm5	A	X	mon	1	1	human
IFNA5	1rh2	A	X	mon	1	1	human
ZNF462	1awi	P	X	het	2	3	human
GALNT2	5ajn	A	U	het	2	2	human
ASF1B	5bnx	D	U	het	4	4	human
RAB27A	2iez	A	X	mon	1	1	human
HAO2	3sgz	A	X	hom	1	4	human
PROC	3f6u	L	X	het	2	2	human
DMAP1	4iej	A	U	mon	1	1	human
MAFA	2wt7	B	X	het	2	2	human
CCL27	2kum	A	X	mon	1	1	human
EIF3B	2nlw	A	U	mon	1	1	human
KAT6A	2ozu	A	X	mon	1	1	human
LIG3	1uw0	A	U	mon	1	1	human
PCK1	1nhx	A	X	mon	1	1	human
KIR2DL4	3wyr	A	X	hom	1	4	human
SOX11	3u2b	C	X	mon	1	1	human
TNC	1ten	A	X	mon	1	1	human
ELF5	1wwx	A	X	mon	1	1	human
PHF8	3kv4	A	X	het	2	2	human
RUFY1	2yw8	A	U	mon	1	1	human
IQGAP1	3fay	A	U	mon	1	1	human
GNAT3	1aqg	A	X	mon	1	1	human
GIMAP4	3lxx	A	X	hom	1	2	human
CNN1	1wyp	A	X	mon	1	1	human
CDK16	3mtl	A	X	mon	1	1	human
CDC25A	1c25	A	X	mon	1	1	human
PSMB4	4r3o	2	N	het	14	28	human
CHCHD5	2lql	A	X	mon	1	1	human
ANXA1	1bo9	A	U	mon	1	1	human
DCLRE1C	3w1b	B	X	het	2	2	human
ZPR1	2qkd	A	X	mon	1	1	human
CALCOCO2	4gxl	B	E	het	2	2	human
TPM4	4a7f	B	U	het	3	10	human
PDCL2	2dbc	A	X	mon	1	1	human
NQO1	1kbo	A	U	hom	1	2	human
MINK1	4rvt	A	X	hom	1	2	human
UPF3B	1uw4	A	U	het	2	2	human
HNRNPM	2ot8	C	U	het	2	2	human
KLHL12	2vpj	A	X	mon	1	1	human
AR	1xj7	A	X	het	2	2	human
PDE12	4z2b	A	U	mon	1	1	human
KCNA10	1ho2	A	X	mon	1	1	human
TRIM32	2ct2	A	E	mon	1	1	human
SEPSECS	3bcb	A	X	hom	1	4	human
ERH	2nml	A	U	hom	1	2	human
R3HDM2	1whr	A	X	mon	1	1	human
CACNA1S	2vay	B	X	het	2	2	human
CDX2	1kz0	A	X	mon	1	1	human
FBP1	2vt5	A	X	hom	1	4	human
RBM4B	2dgt	A	X	mon	1	1	human
MTRR	2qtz	A	X	mon	1	1	human
SLC8A3	2lt9	A	X	mon	1	1	human
TSPO	2n02	A	N	mon	1	1	human
MAGI3	3soe	A	X	mon	1	1	human
MKNK2	2ac3	A	X	mon	1	1	human
TMPRSS11E	2oq5	A	X	mon	1	1	human
EDIL3	4d90	A	N	mon	1	1	human
ATP2A3	2voy	L	X	het	12	12	human
CST3	1tij	A	X	hom	1	2	human
AOC1	3hig	A	X	hom	1	2	human
KMT2E	4l58	A	X	het	2	2	human
USH1G	3pvl	B	X	het	2	2	human
ASRGL1	4osx	A	X	hom	1	2	human
SOX7	4a3n	A	X	hom	1	2	human
UBE2B	2y4w	A	X	mon	1	1	human
CRTC2	4htm	A	X	mon	1	1	human
CAPZA3	1mq1	C	X	het	2	4	human
CSRP2	1ibi	A	U	mon	1	1	human
SCGN	2be4	A	X	mon	1	1	human
IRF5	3dsh	A	X	hom	1	2	human
AKR1C2	1j96	A	X	mon	1	1	human
MT1M	2mhu	A	X	mon	1	1	human
HNMT	2aox	A	X	mon	1	1	human
GUCY1B3	4ni2	B	X	het	2	2	human
DNM1L	3w6p	A	E	hom	1	2	human
STX2	1jth	B	X	het	2	4	human
AL158801.1	1fbv	C	X	het	3	3	human
DDX5	4a4d	A	U	mon	1	1	human
NRP2	2qqj	A	X	mon	1	1	human
SNTB1	1z86	A	X	mon	1	1	human
DDRGK1	1wi9	A	N	mon	1	1	human
DOCK7	3vhl	A	E	het	2	2	human
TUBA3E	1tub	A	X	het	2	2	human
ARFIP1	1i49	A	E	hom	1	2	human
FZD5	4f0a	A	X	het	2	2	human
TUBA4A	1z2b	A	E	het	3	5	human
AP2S1	2xa7	S	N	het	5	5	human
MYH2	2w4g	M	X	het	3	3	human
CEL	1f6w	A	X	mon	1	1	human
MBD4	3iho	A	X	mon	1	1	human
NMRAL1	2wm3	A	X	mon	1	1	human
TPT1	2hr9	A	U	mon	1	1	human
TNFSF18	2q1m	A	X	hom	1	3	human
RBMS2	1x4e	A	U	mon	1	1	human
F11R	3tsz	B	X	het	2	2	human
GPSM2	4wnd	A	X	het	2	2	human
GPX1	2f8a	A	X	hom	1	4	human
TEAD3	2hzd	A	X	mon	1	1	human
ZMYM5	2das	A	X	mon	1	1	human
ACSS2	3glt	B	X	het	2	2	human
PCBP1	1wvn	A	U	mon	1	1	human
BGLAP	4mzz	A	X	mon	1	1	human
GUSB	1bhg	A	X	hom	1	4	human
SMAD1	3kmp	A	X	hom	1	2	human
PLEKHM2	3hw2	B	X	het	2	2	human
ZFP64	2dmd	A	X	mon	1	1	human
KIFC3	2h58	A	X	mon	1	1	human
IL22RA2	3g9v	A	X	het	2	2	human
LIMS3L	2kbx	B	X	het	2	2	human
RFESD	3d89	A	X	mon	1	1	human
VPRBP	4pxw	A	X	mon	1	1	human
MBD2	2l2l	B	X	het	2	2	human
PMVK	3ch4	B	X	mon	1	1	human
GABRA3	4tk2	C	X	het	2	4	human
MYT1L	2jx1	A	X	mon	1	1	human
CCT6B	3iyg	Z	U	het	8	8	human
PIK3CB	4bfr	A	X	mon	1	1	human
POU3F3	2xsd	C	X	mon	1	1	human
PDE7A	3g3n	A	X	mon	1	1	human
FHL1	4j2x	B	X	het	2	2	human
GGT2	4z9o	A	X	het	2	2	human
CHEK2	2xk9	A	X	hom	1	2	human
CHCHD4	2k3j	A	X	mon	1	1	human
SMN1	4a4e	A	X	mon	1	1	human
MYL4	2w4g	C	X	het	3	3	human
GJC1	3shw	B	X	het	2	2	human
RRAS2	2ery	A	E	mon	1	1	human
AC018755.18	2zg3	A	X	mon	1	1	human
TAGLN2	1wym	A	E	mon	1	1	human
DCXR	3d3w	A	X	hom	1	4	human
NR2C1	3p0u	A	X	hom	1	2	human
PRNP	2lsb	A	N	mon	1	1	human
HARS	4g85	A	U	hom	1	2	human
SI	3lpo	A	X	mon	1	1	human
CYP3A4	4ny4	A	X	mon	1	1	human
CRYBG3	4fd9	A	X	mon	1	1	human
HIST1H2AM	4edu	T	X	het	2	4	human
TBX2	1h6f	A	X	hom	1	2	human
PEX19	3mk4	B	U	het	2	2	human
RP5-877J2.1	1fqy	A	X	hom	1	4	human
FTL	3kxu	A	X	hom	1	24	human
CDKN1C	1h27	E	X	het	3	3	human
SPINK5	1hdl	A	X	mon	1	1	human
STX3	2n1t	B	X	het	5	5	human
TUBA1B	4i55	A	U	het	4	6	human
DLX6	4rdu	A	X	mon	1	1	human
CDK13	4nst	A	X	mon	1	1	human
TLE2	2ce9	A	X	het	2	3	human
POLE2	2v6z	M	X	mon	1	1	human
G3BP1	4fcm	A	U	het	2	4	human
GALNT13	1xhb	A	X	mon	1	1	human
MAGI1	2kpl	A	X	het	2	2	human
PPP3CA	1aui	A	N	het	2	2	human
AGA	1apy	B	X	het	2	4	human
LARP4	3pkn	B	U	het	2	2	human
HDDC3	3nr1	A	X	hom	1	2	human
PIP5K1C	4tz7	A	X	hom	1	2	human
RBFOX3	2cq3	A	X	mon	1	1	human
GLRX2	2cq9	A	X	mon	1	1	human
KCNJ6	3auw	B	X	het	2	8	human
PHOX2B	3lnq	A	X	mon	1	1	human
SCN3A	1byy	A	X	mon	1	1	human
CBLC	3vrp	A	X	het	2	2	human
PPP1R16B	4b7e	B	X	het	2	4	human
LTBP1	1ksq	A	X	mon	1	1	human
DCPS	1st0	A	X	hom	1	2	human
AP1M2	4p6z	M	X	het	6	6	human
ZNF292	1x3c	A	X	mon	1	1	human
FCGR1A	3rjd	A	X	mon	1	1	human
YBX2	1h95	A	X	mon	1	1	human
FRAS1	2qt5	X	X	het	2	2	human
ITGA1	2m32	A	X	het	2	4	human
POU2AF1	1cqt	I	X	het	2	2	human
LAMB1	4aqs	A	U	mon	1	1	human
RGL1	1ef5	A	X	mon	1	1	human
ASAH2	4wgk	A	X	mon	1	1	human
DYSF	4cah	B	X	mon	1	1	human
CDK6	1blx	A	X	het	2	2	human
PHACTR4	4b1y	M	X	het	2	2	human
EZH1	4mi5	A	X	mon	1	1	human
KCNH5	4f8a	A	X	mon	1	1	human
RALBP1	2mbg	A	X	mon	1	1	human
PASK	1ll8	A	X	mon	1	1	human
CCS	2rsq	A	X	mon	1	1	human
CAMK2B	1cdm	B	X	het	2	2	human
CDX4	1kz0	A	X	mon	1	1	human
EIF3M	5a5t	M	U	het	8	8	human
RRM2B	3vpm	A	X	hom	1	2	human
NCF4	1h6h	A	X	mon	1	1	human
PLK1	3bzi	A	X	het	2	2	human
TUBA3C	4x1i	A	X	het	3	5	human
THAP2	2d8r	A	X	mon	1	1	human
SRC	2h8h	A	X	mon	1	1	human
SKAP2	1u5e	A	X	hom	1	2	human
KCNIP4	3dd4	A	X	mon	1	1	human
HIST1H2BI	2xql	B	X	het	2	10	human
LRIG1	4u7l	A	X	mon	1	1	human
KDM6B	2xxz	A	X	mon	1	1	human
GSPT1	2rqh	A	U	het	2	2	human
MARCH8	2d8s	A	X	mon	1	1	human
DYNLRB1	1z09	A	U	hom	1	2	human
SH3GL1	3c0c	A	U	mon	1	1	human
OAS3	4s3n	A	X	mon	1	1	human
PUS1	4nz6	A	U	mon	1	1	human
EHD4	2kff	A	U	het	2	2	human
SETD7	1h3i	A	X	mon	1	1	human
C8G	3ojy	C	X	het	3	3	human
DIDO1	4l7x	A	X	het	2	2	human
NCOA2	1m2z	B	X	het	2	4	human
RP11-864I4.1	2e5g	A	X	mon	1	1	human
COL18A1	3hon	A	X	hom	1	3	human
CLOCK	4f3l	A	X	het	2	2	human
HS3ST4	1t8t	A	X	hom	1	2	human
TSTA3	4b8w	A	U	hom	1	2	human
CHRNA5	1tor	A	X	mon	1	1	human
ATG5	4gdk	B	X	het	3	6	human
LIMD2	2lzu	A	X	mon	1	1	human
CXCR1	2lnl	A	X	mon	1	1	human
FXR2	3h8z	A	E	mon	1	1	human
CIAO1	3fm0	A	U	mon	1	1	human
TAOK3	2gcd	A	E	mon	1	1	human
APOBEC3C	3vow	A	X	mon	1	1	human
MYH8	2w4g	M	X	het	3	3	human
PKD1	1b4r	A	X	mon	1	1	human
IGF1R	1g1f	B	X	het	2	2	human
ETFA	2a1u	A	N	het	2	2	human
SULT4A1	1zd1	A	X	mon	1	1	human
SASH1	2kea	A	X	mon	1	1	human
FLT3LG	1ete	A	X	hom	1	2	human
MYL12A	3j04	B	N	het	3	6	human
SPEF1	2ee7	A	X	mon	1	1	human
CROT	1xl7	A	X	mon	1	1	human
CBX2	2d9u	A	X	mon	1	1	human
AGO3	1si2	A	X	hom	1	2	human
NACC1	3ga1	A	E	hom	1	2	human
PYGL	1fa9	A	U	hom	1	2	human
SMAD4	1u7v	B	U	het	2	3	human
RAVER1	3h2u	B	U	het	2	2	human
EIF4E1B	4ued	A	X	het	2	2	human
GFI1	2kmk	A	X	mon	1	1	human
NCBP1	3fey	A	U	het	3	3	human
GSK3A	3sd0	A	X	hom	1	2	human
SND1	3omg	A	U	het	2	2	human
CDH23	2wbx	A	X	mon	1	1	human
ZFYVE16	3t7l	A	X	mon	1	1	human
NXF1	1go5	A	U	mon	1	1	human
STARD6	2mou	A	X	mon	1	1	human
SMARCD1	1uhr	A	X	mon	1	1	human
CASP9	3ygs	P	X	het	2	2	human
DYRK1A	4yu2	A	X	mon	1	1	human
TRAPPC5	2j3r	B	X	het	2	2	human
PSMB6	4r3o	H	U	het	14	28	human
VAMP4	2nps	A	X	het	4	4	human
ETFB	1efv	B	U	het	2	2	human
AIM2	4o7q	A	X	mon	1	1	human
HOXA10-HOXA9	1puf	A	X	het	2	2	human
CR2	2gsx	A	X	mon	1	1	human
AP4B1	2mj7	A	X	mon	1	1	human
ANKS1A	2myq	A	X	mon	1	1	human
ELAVL2	1fxl	A	X	mon	1	1	human
SGK3	1xtn	A	X	mon	1	1	human
RIMS2	2bwq	A	X	mon	1	1	human
GDF11	3sek	B	X	het	2	4	human
SP140L	2md7	B	X	mon	1	1	human
VRK2	2v62	A	X	mon	1	1	human
XXYLT1	4wm0	A	X	het	2	2	human
CDO1	2ic1	A	X	mon	1	1	human
RAC1	1foe	B	U	het	2	2	human
EIF1AD	2dgy	A	X	mon	1	1	human
SORL1	3wsy	C	X	het	2	2	human
TP63	2rmn	A	X	mon	1	1	human
ATP2B2	1cff	B	X	het	2	2	human
NR5A2	1zdu	A	X	het	2	3	human
SNTB2	2vrf	A	U	mon	1	1	human
FLOT2	1win	A	X	mon	1	1	human
PRKAA2	2h6d	A	X	mon	1	1	human
EIF4H	2dng	A	U	mon	1	1	human
CSF2RA	4nkq	B	X	het	3	3	human
PIM2	2iwi	A	X	mon	1	1	human
ADCYAP1R1	2jod	A	X	het	2	2	human
CLEC4D	2ls8	A	X	mon	1	1	human
TRDMT1	1g55	A	X	mon	1	1	human
EXOSC6	2nn6	F	X	het	9	9	human
FGFR1	5a46	A	X	mon	1	1	human
MAP1LC3C	3vvw	B	X	het	2	2	human
MDH1	5mdh	A	E	hom	1	2	human
HOXC12	1kz0	A	X	mon	1	1	human
LIMS1	2kbx	B	U	het	2	2	human
CDH6	1zvn	A	E	hom	1	2	human
LAMTOR2	1vet	B	X	het	2	2	human
VSX2	3lnq	A	X	mon	1	1	human
BSG	3b5h	A	N	mon	1	1	human
TRNAU1AP	2dhg	A	X	mon	1	1	human
PDE6H	1fqj	C	X	het	3	3	human
RIPK2	5ar5	A	X	hom	1	2	human
CA5A	1dmx	A	X	hom	1	2	human
PTPN1	2cni	A	U	mon	1	1	human
SHOX2	3cmy	A	X	hom	1	2	human
MMP7	2ddy	A	X	mon	1	1	human
DPYS	2vr2	A	X	hom	1	4	human
GDF10	2qcq	A	X	hom	1	2	human
ILF3	3p1x	A	U	mon	1	1	human
GADD45A	2kg4	A	X	mon	1	1	human
NPR3	1yk0	A	X	het	2	3	human
ABHD14B	1imj	A	X	mon	1	1	human
NOS2	3e7g	A	X	hom	1	2	human
HIST1H4E	1eqz	D	X	het	4	8	human
NT5C3A	2cn1	A	X	hom	1	2	human
PDCD6	2zn9	A	U	hom	1	2	human
COL1A1	3ejh	E	X	het	2	2	human
CUL3	1iuy	A	U	mon	1	1	human
CYP11A1	3na1	A	X	het	2	2	human
RSPO1	4li2	B	X	het	2	2	human
AGRP	1hyk	A	X	mon	1	1	human
ARFGEF2	3swv	A	X	mon	1	1	human
BAG5	2d9d	A	U	mon	1	1	human
