gene	struc	chn	decay.class	qtype	unq	tot	species	
Akr1a1	1hqt	A	E	mon	1	1	mouse
Rtf1	3u1u	A	U	hom	1	2	mouse
Ahnak2	4cn0	A	U	hom	1	2	mouse
Eef1g	1pbu	A	U	mon	1	1	mouse
Vcl	3rf3	A	E	het	2	2	mouse
Myo6	2x51	A	U	het	2	2	mouse
Phax	2xc7	A	U	mon	1	1	mouse
Etfb	1t9g	S	N	het	3	6	mouse
Sod1	3gtt	A	N	hom	1	2	mouse
Glb1	3thc	A	U	hom	1	2	mouse
Cct4	3iyg	D	U	het	8	8	mouse
Ppp3r1	1mf8	B	U	het	4	4	mouse
Hnrnpll	1wex	A	U	mon	1	1	mouse
Ddx5	3fe2	A	U	mon	1	1	mouse
Smarca5	2nog	A	N	hom	1	2	mouse
Rab1b	4hlq	B	U	het	2	2	mouse
Gspt1	2rqh	A	E	het	2	2	mouse
Glyr1	2uyy	A	N	hom	1	4	mouse
Fam126a	5dse	B	E	het	2	2	mouse
Gja1	2ll2	A	U	mon	1	1	mouse
Scarb2	4f7b	A	U	mon	1	1	mouse
Swap70	2dn6	A	E	mon	1	1	mouse
Ppp1cc	4v0w	A	E	het	2	2	mouse
Etfa	2a1t	R	U	het	3	6	mouse
Mllt4	2ain	A	E	het	2	2	mouse
Plxna1	3ryt	A	U	het	2	2	mouse
Aldh18a1	2h5g	A	U	hom	1	2	mouse
Jmjd1c	2ypd	A	U	mon	1	1	mouse
Acat1	2ibu	A	N	hom	1	4	mouse
Vdac2	4bum	X	U	hom	1	2	mouse
Xpnpep1	3ctz	A	U	hom	1	2	mouse
Pdxk	1rfu	A	E	hom	1	2	mouse
Tubb2a	4hna	B	U	het	4	4	mouse
Prkca	1tbo	A	E	mon	1	1	mouse
Sumo3	2ckh	B	U	het	2	2	mouse
Gpi1	2cvp	A	N	hom	1	2	mouse
Uso1	3gq2	A	U	hom	1	2	mouse
Sco2	2rli	A	U	mon	1	1	mouse
Ppp2r5d	2nyl	B	E	het	4	4	mouse
Chaf1a	1s4z	C	U	het	2	3	mouse
Ptprk	2ooq	A	U	mon	1	1	mouse
Bax	2xa0	C	E	het	2	2	mouse
Gatad2a	2l2l	A	U	het	2	2	mouse
Cstb	1stf	I	U	het	2	2	mouse
Ube2m	1tt5	E	U	het	3	3	mouse
Cyb5a	3ozz	B	U	mon	1	1	mouse
Sbf1	1v5u	A	E	mon	1	1	mouse
Itpr3	3uj4	A	N	mon	1	1	mouse
Clk1	2vag	A	U	mon	1	1	mouse
Nr2f2	3cjw	A	U	hom	1	2	mouse
Esd	3fcx	A	U	hom	1	2	mouse
Srsf9	2m8d	B	U	mon	1	1	mouse
Smarcb1	5aj1	A	N	mon	1	1	mouse
Lgals3	4xbn	A	U	mon	1	1	mouse
Gm10250	2cly	B	N	het	3	3	mouse
Hdlbp	2ctl	A	U	mon	1	1	mouse
Bicd2	4ytd	A	E	hom	1	2	mouse
Agfg1	2olm	A	E	hom	1	2	mouse
P4hb	4ju5	A	U	hom	1	2	mouse
Yap1	3jua	B	U	het	2	2	mouse
Ddx20	3b7g	A	U	mon	1	1	mouse
Eif4enif1	5anr	C	E	het	3	3	mouse
Xiap	4ic2	A	E	hom	1	2	mouse
Baz2b	4qc3	A	U	het	2	2	mouse
Aldoa	2ot0	A	U	het	2	8	mouse
Gyg	3t7o	A	E	hom	1	2	mouse
Mpdz	2iwq	A	E	hom	1	2	mouse
Suclg1	2fp4	A	N	het	2	2	mouse
Adi1	4qgn	A	N	mon	1	1	mouse
Pitpna	1kcm	A	N	hom	1	2	mouse
Eif2ak2	1x48	A	U	mon	1	1	mouse
Parg	5a7r	A	E	mon	1	1	mouse
Ncam1	1qz1	A	U	hom	1	2	mouse
Csnk1g1	4nt4	A	U	mon	1	1	mouse
Ywhah	2c63	A	U	het	2	4	mouse
Vps36	2dx5	A	E	het	2	2	mouse
Hagh	1qh3	A	U	hom	1	2	mouse
Ctnna1	1dow	A	U	het	2	2	mouse
Myo9b	5c5s	A	E	mon	1	1	mouse
Stx7	1gl2	B	U	het	4	4	mouse
Prkar2b	3idb	B	E	het	2	2	mouse
Flnc	4mgx	A	E	het	2	2	mouse
Puf60	2kxh	A	E	het	2	2	mouse
Copa	3mkr	B	U	het	2	2	mouse
Lemd3	2ch0	A	U	mon	1	1	mouse
Hspa5	3iuc	A	U	hom	1	2	mouse
Pdhb	3exe	B	N	het	2	4	mouse
Aspscr1	2al3	A	U	mon	1	1	mouse
Setd2	2mdc	A	U	mon	1	1	mouse
Wwp2	2jo9	A	U	het	2	2	mouse
Pla2g4a	1cjy	A	N	mon	1	1	mouse
Exosc3	2nn6	G	N	het	9	9	mouse
Rdx	3x23	A	U	het	2	2	mouse
Ctbp1	1hl3	A	E	het	2	4	mouse
Hsp90ab1	2qg0	A	U	hom	1	2	mouse
Chd4	2l75	A	U	het	2	2	mouse
Myh10	1br1	A	U	het	2	2	mouse
Cacybp	2jtt	C	U	het	2	4	mouse
Tmx1	1x5e	A	U	mon	1	1	mouse
Aldh7a1	2j6l	A	E	hom	1	4	mouse
Lars	2wfd	A	U	hom	1	2	mouse
Psmd7	2o95	A	U	hom	1	2	mouse
Xdh	4yrw	A	N	hom	1	2	mouse
Ddx6	5anr	B	U	het	3	3	mouse
Paics	2h31	A	U	hom	1	8	mouse
Prdx3	4mh3	A	U	hom	1	12	mouse
Mtr	2o2k	A	U	hom	1	2	mouse
Ero1l	3ahq	A	N	mon	1	1	mouse
Gtf2f1	2k7l	A	N	het	2	2	mouse
Atp5c1	2f43	G	U	het	3	7	mouse
Ube2n	4dhj	C	U	het	3	3	mouse
Mdh1	5mdh	A	U	hom	1	2	mouse
Cdkn2a	1hn3	A	U	mon	1	1	mouse
Notch2	3v79	K	U	het	4	4	mouse
Nfkbib	1oy3	D	U	het	2	3	mouse
Nono	3sde	B	U	het	2	2	mouse
Dohh	4d4z	A	E	mon	1	1	mouse
Dhx9	3llm	A	N	hom	1	2	mouse
Wasf2	2a40	C	E	het	3	3	mouse
Dnm2	2aka	B	E	het	3	3	mouse
Erap1	3qnf	A	U	mon	1	1	mouse
Gm20431	2c2v	C	U	het	3	6	mouse
Nqo1	1dxq	A	E	hom	1	2	mouse
Rela	1ikn	A	E	het	3	3	mouse
Hmgcs1	2p8u	A	U	hom	1	2	mouse
Prkra	2dix	A	E	mon	1	1	mouse
Smad4	3qsv	A	E	hom	1	2	mouse
ENSMUSP00000140030	3qwm	A	E	hom	1	2	mouse
Hnrnpd	3s7r	A	U	mon	1	1	mouse
Ddx47	3ber	A	U	mon	1	1	mouse
Bcar1	1wyx	A	E	hom	1	2	mouse
Msh2	3thw	A	N	het	2	2	mouse
Glrx3	2diy	A	E	mon	1	1	mouse
Atp5a1	2f43	A	U	het	3	7	mouse
Ythdf2	4rci	A	U	mon	1	1	mouse
Parp10	3hkv	A	E	hom	1	2	mouse
Hmgb1	2ly4	A	E	het	2	2	mouse
Lonp1	2x36	A	U	hom	1	3	mouse
Anxa8	1w45	A	E	mon	1	1	mouse
Ubqln2	2jy6	B	U	het	2	2	mouse
Rab14	4d0g	A	E	het	2	2	mouse
Gstm5	3gtu	B	E	het	2	2	mouse
Ubfd1	1v86	A	E	mon	1	1	mouse
Ybx3	1h95	A	E	mon	1	1	mouse
Ubr2	3ny3	A	U	het	2	2	mouse
Ufd1l	5c1b	U	U	het	2	8	mouse
Rbm28	1x4h	A	U	mon	1	1	mouse
Anapc5	4ui9	O	U	het	18	23	mouse
Sdhb	3abv	B	U	het	4	4	mouse
Cd276	4i0k	A	U	hom	1	2	mouse
Cops6	4wsn	F	N	het	8	48	mouse
Rprd2	4flb	A	U	hom	1	2	mouse
Etfdh	2gmj	A	U	mon	1	1	mouse
Sar1a	1f6b	A	U	hom	1	2	mouse
Cdc27	5a31	F	U	het	18	23	mouse
Hspe1	4pj1	1	U	het	2	28	mouse
Galnt1	1xhb	A	U	mon	1	1	mouse
Stx17	4wy4	B	U	het	4	4	mouse
Rab31	1z0j	A	U	het	2	2	mouse
Hmg20b	2crj	A	E	mon	1	1	mouse
Hmgb2	4qr9	A	E	hom	1	2	mouse
Slc4a1ap	4h87	A	E	hom	1	2	mouse
Arpc3	3rse	E	U	het	8	8	mouse
Inpp5f	4xuu	A	E	hom	1	4	mouse
Trim25	4cfg	A	E	hom	1	2	mouse
Aars	4xeo	A	U	mon	1	1	mouse
Brcc3	5cw6	A	U	hom	1	2	mouse
Ank2	4rlv	A	E	mon	1	1	mouse
Smc1a	2wd5	A	U	het	2	2	mouse
Pabpn1	3ucg	A	U	hom	1	2	mouse
Ptpn11	1aya	A	E	het	2	2	mouse
Dhrs1	2qq5	A	U	hom	1	2	mouse
Ap2a2	2jkr	A	U	het	5	5	mouse
Tra2a	2cqc	A	E	mon	1	1	mouse
Anp32a	2ell	A	U	mon	1	1	mouse
Foxk1	2c6y	A	E	hom	1	2	mouse
Kdm1a	2v1d	A	N	het	3	3	mouse
Arfgap3	2crw	A	E	mon	1	1	mouse
Katna1	2rpa	A	N	mon	1	1	mouse
Pmm1	2fue	A	U	hom	1	2	mouse
Ercc3	4ern	A	U	mon	1	1	mouse
Csrp2	2o10	A	U	mon	1	1	mouse
Rbfox2	2err	A	U	mon	1	1	mouse
Egfr	4r3r	A	U	het	2	2	mouse
Fndc3a	1wk0	A	U	mon	1	1	mouse
Adss	2v40	A	E	hom	1	2	mouse
Ddt	3ker	A	E	hom	1	3	mouse
Acp1	4z9a	A	E	mon	1	1	mouse
Cnot1	4ct6	A	U	het	2	2	mouse
Pcbp2	2axy	A	U	hom	1	2	mouse
Tfrc	1de4	C	N	het	3	6	mouse
Fn1	2mnu	A	U	het	2	2	mouse
Mdc1	3va4	A	E	het	2	3	mouse
Ythdf1	4rdn	A	E	mon	1	1	mouse
Ccnb1	2jgz	B	U	het	2	2	mouse
Gm20390	1nsk	L	E	hom	1	6	mouse
Hnrnph2	1wg5	A	U	mon	1	1	mouse
Adk	4o1l	A	E	hom	1	2	mouse
Sri	4usl	D	U	het	2	2	mouse
Nbea	1mi1	A	E	hom	1	2	mouse
Rbm10	2mxw	A	U	mon	1	1	mouse
Tln1	4w8p	A	U	het	2	2	mouse
Spin1	4h75	A	U	het	2	2	mouse
Coro1c	2b4e	A	U	mon	1	1	mouse
Ctnna2	4ons	A	U	het	2	2	mouse
Arntl	4f3l	B	U	het	2	2	mouse
Clns1a	1zyi	A	E	mon	1	1	mouse
Galk1	1wuu	A	U	hom	1	2	mouse
Sorbs3	2dlm	A	E	mon	1	1	mouse
G3bp2	5drv	A	U	het	2	4	mouse
Cdk7	1ua2	A	E	mon	1	1	mouse
Vps35	2r17	C	U	het	2	2	mouse
Zgpat	4ii1	A	E	mon	1	1	mouse
Maf1	3nr5	A	E	mon	1	1	mouse
Csnk1d	1ckj	A	U	hom	1	2	mouse
Sirt2	4x3o	A	U	het	2	2	mouse
Acaca	4asi	A	U	hom	1	2	mouse
Mnat1	1g25	A	U	mon	1	1	mouse
Aim2	4jbm	A	E	mon	1	1	mouse
Pafah1b2	1vyh	A	U	het	2	4	mouse
Supv3l1	3rc3	A	E	mon	1	1	mouse
Idi1	2dho	A	U	mon	1	1	mouse
Zfp593	1zr9	A	E	mon	1	1	mouse
Fntb	1nl4	B	E	het	2	2	mouse
Nip7	1t5y	A	U	mon	1	1	mouse
Nudt5	3aca	A	U	hom	1	2	mouse
Hdgfrp2	3qby	A	U	het	2	4	mouse
Gmps	2vxo	A	U	hom	1	2	mouse
Rqcd1	4ct7	B	N	het	2	2	mouse
Actr3	4jd2	A	U	het	8	8	mouse
Ska3	4aj5	1	U	het	3	30	mouse
Vapa	1z9o	A	U	het	2	12	mouse
Cfl2	3j0s	M	U	het	2	24	mouse
Ldhb	1i0z	A	E	hom	1	4	mouse
Tsg101	3iv1	A	U	hom	1	4	mouse
Acot7	2q2b	A	U	hom	1	6	mouse
Psmb2	3unb	J	U	het	14	28	mouse
Tcf12	2knh	B	E	het	2	2	mouse
Gps1	4d18	A	U	het	8	8	mouse
Plec	4q58	A	U	het	2	2	mouse
Tkt	3mos	A	N	hom	1	2	mouse
Ctsa	4az3	B	N	het	2	2	mouse
Tax1bp1	4nlh	A	U	hom	1	2	mouse
Apaf1	3jbt	A	E	het	2	14	mouse
Mad1l1	4dzo	A	E	hom	1	2	mouse
Anapc2	4ui9	N	U	het	18	23	mouse
Col1a1	3hqv	A	N	het	2	27	mouse
Pdgfrb	2l6w	A	N	hom	1	2	mouse
Adh7	1agn	A	N	hom	1	2	mouse
Calr	3rg0	A	U	mon	1	1	mouse
Obfc1	4joi	A	U	het	2	2	mouse
Uqcrq	4d6t	G	N	het	9	10	mouse
Akr1b10	1ef3	A	U	hom	1	2	mouse
Prkar2a	3j4q	B	U	het	3	5	mouse
Ascc2	2di0	A	E	mon	1	1	mouse
Eif4e	1ej4	A	U	het	2	2	mouse
Myl6	3jax	C	U	het	3	120	mouse
Ehmt2	3rjw	A	U	hom	1	2	mouse
Edc3	3d3k	A	E	hom	1	2	mouse
Smc2	3l51	A	U	het	2	2	mouse
Pnkp	1yj5	A	U	hom	1	2	mouse
Uchl3	1xd3	A	E	het	2	2	mouse
Psma5	3unb	D	N	het	14	28	mouse
Bcr	1k1f	A	E	hom	1	4	mouse
Rhog	1foe	B	E	het	2	2	mouse
Xpo1	2l1l	B	U	het	2	2	mouse
Nvl	2x8a	A	U	mon	1	1	mouse
Tom1	1wrd	A	U	het	2	2	mouse
Actn4	1ydi	B	U	het	2	2	mouse
Itgav	3ije	A	U	het	2	2	mouse
Tecr	2dzj	A	U	mon	1	1	mouse
Klhl11	3i3n	A	E	hom	1	2	mouse
Hnrnpc	1txp	A	U	hom	1	4	mouse
Stam2	1uj0	A	U	het	2	2	mouse
Gars	4qei	A	E	hom	1	2	mouse
Ap2a1	2xa7	A	U	het	5	5	mouse
Vps29	2r17	A	E	het	2	2	mouse
Nmt1	4c2x	A	U	mon	1	1	mouse
Shmt1	1eji	A	U	hom	1	4	mouse
Casc3	2hyi	D	E	het	4	4	mouse
Gnb1	3ah8	B	U	het	4	4	mouse
Snx5	3hpb	A	N	mon	1	1	mouse
Plcg1	3gqi	B	E	het	2	2	mouse
Nup98	3mmy	B	U	het	2	2	mouse
Picalm	1hf8	A	U	hom	1	2	mouse
Bid	2voi	B	E	het	2	2	mouse
Hira	2i32	E	E	het	2	2	mouse
Mgmt	1t39	A	U	mon	1	1	mouse
Tceb3	4hfx	A	U	hom	1	2	mouse
Csde1	2yty	A	U	mon	1	1	mouse
S100a10	4ftg	A	U	het	3	5	mouse
Tpm3-rs7	4a7f	B	U	het	3	10	mouse
Top1	1rr8	C	U	mon	1	1	mouse
Vim	3swk	A	N	hom	1	2	mouse
Echdc3	2vx2	A	U	hom	1	3	mouse
Aprt	4x44	A	E	hom	1	2	mouse
Keap1	1x2r	A	U	het	2	2	mouse
Ctnnbl1	4mfu	A	U	hom	1	2	mouse
Eif2b5	3jui	A	U	mon	1	1	mouse
Dcps	1vlr	A	E	hom	1	2	mouse
Qars	4r3z	C	U	het	3	3	mouse
Eci1	1xx4	A	U	hom	1	3	mouse
Git1	2w6a	A	E	hom	1	2	mouse
Kpna1	4b18	A	E	het	2	2	mouse
Mocs3	3i2v	A	U	mon	1	1	mouse
Capzb	3aa0	B	U	het	3	3	mouse
Cnn3	1h67	A	U	mon	1	1	mouse
Ptpn23	3rau	A	U	hom	1	2	mouse
Cobll1	2daj	A	E	mon	1	1	mouse
Nup214	3fhc	A	E	het	2	2	mouse
Asf1b	5bnx	D	E	het	4	4	mouse
Prpf31	3siv	B	U	het	2	4	mouse
Eya4	4egc	B	E	het	2	2	mouse
Cenpc1	4x23	U	U	het	5	10	mouse
Tbl1xr1	2xtc	A	E	hom	1	4	mouse
Skp2	1ldk	E	U	het	5	5	mouse
Sugt1	1rl1	A	U	mon	1	1	mouse
Casp6	3qnw	B	E	het	3	9	mouse
Jmjd6	3ld8	A	U	het	3	3	mouse
Pgam5	3o0t	A	N	hom	1	2	mouse
Hmgcl	2cw6	A	U	hom	1	2	mouse
Camkk2	1ckk	B	E	het	2	2	mouse
Trim24	3o36	A	U	het	2	2	mouse
Hnrnpul1	1zrj	A	U	mon	1	1	mouse
Rcor1	2x0l	B	E	het	3	3	mouse
Tcp1	3iyg	A	U	het	8	8	mouse
Bag2	3cqx	C	U	het	2	4	mouse
Sumf2	1y4j	A	U	hom	1	2	mouse
Ogt	1w3b	A	N	hom	1	2	mouse
Snd1	3omc	A	U	het	2	2	mouse
Ripk2	5ar5	A	E	hom	1	2	mouse
Hgs	2d3g	P	U	het	2	3	mouse
Taf15	2la6	A	U	mon	1	1	mouse
Enah	1evh	A	E	het	2	2	mouse
Snx2	4fzs	A	E	hom	1	2	mouse
Cd44	2zpy	B	N	het	2	2	mouse
Gnpda1	1ne7	A	U	hom	1	6	mouse
Mettl16	2h00	A	U	mon	1	1	mouse
Chordc1	2yrt	A	E	mon	1	1	mouse
Ssrp1	4ifs	A	N	mon	1	1	mouse
Stk17b	3lm5	A	E	mon	1	1	mouse
Atp1a1	3wgu	A	N	het	3	3	mouse
Phactr4	4b1y	M	E	het	2	2	mouse
Uck1	2jeo	A	E	hom	1	4	mouse
Adamts4	3b2z	A	U	mon	1	1	mouse
Ccbl2	2zjg	A	U	hom	1	2	mouse
Pank3	2i7p	A	U	hom	1	2	mouse
Usp14	2ayo	A	E	het	2	2	mouse
Rangap1	1kps	B	E	het	2	2	mouse
Snrpd3	4pjo	A	N	het	9	9	mouse
Slc2a1	4pyp	A	U	mon	1	1	mouse
Eif4g2	3l6a	A	U	mon	1	1	mouse
Gabarapl2	1eo6	A	E	hom	1	2	mouse
Kdm3b	4c8d	A	E	mon	1	1	mouse
Fanci	3s4w	A	U	het	2	2	mouse
Srp14	4ue5	B	N	het	6	6	mouse
Ddx18	3ly5	A	U	mon	1	1	mouse
Cacnb3	1vyt	A	U	het	2	2	mouse
Zeb1	2e19	A	E	mon	1	1	mouse
R3hdm1	1whr	A	E	mon	1	1	mouse
Arid4b	2mam	A	U	mon	1	1	mouse
Stim1	4o9b	A	U	hom	1	2	mouse
Capg	1jhw	A	E	mon	1	1	mouse
Srsf2	2dnm	A	E	mon	1	1	mouse
Slc25a13	4p5w	A	U	hom	1	2	mouse
Polr2a	4gwq	H	U	het	8	8	mouse
Itch	2p4r	T	U	het	2	2	mouse
Mcat	2c2n	A	U	mon	1	1	mouse
Ahsa1	1x53	A	E	mon	1	1	mouse
Apoa1bp	2o8n	A	E	hom	1	2	mouse
Mllt3	2mv7	A	U	het	2	2	mouse
Lrrc16a	3aa0	C	U	het	3	3	mouse
Eftud1	5anb	K	U	het	11	11	mouse
Osbpl8	1v88	A	U	mon	1	1	mouse
Ythdc1	2yud	A	E	mon	1	1	mouse
Alyref	3ulh	A	U	hom	1	2	mouse
Whsc1	3ooi	A	N	mon	1	1	mouse
Rfxap	2kw3	C	U	het	2	3	mouse
Copb2	5a1v	D	U	het	8	26	mouse
Tnpo1	4fq3	A	U	het	2	2	mouse
Arf5	1re0	A	E	het	2	2	mouse
Aim1	2dad	A	U	mon	1	1	mouse
Anxa6	1avc	A	U	mon	1	1	mouse
Psap	2rb3	A	N	hom	1	2	mouse
Nmral1	2wmd	A	E	hom	1	2	mouse
Nnt	1djl	A	N	hom	1	2	mouse
Arnt	4zpk	A	U	het	2	2	mouse
Nfkb1	1ikn	C	U	het	3	3	mouse
Arpc5	4jd2	G	E	het	8	8	mouse
Pck2	4gnl	A	N	mon	1	1	mouse
Ap2b1	2xa7	B	U	het	5	5	mouse
Dapk3	1yrp	A	E	hom	1	2	mouse
Ndc80	2igp	A	U	mon	1	1	mouse
Ubr5	2qho	B	U	het	2	2	mouse
Gnas	1u0h	C	N	het	3	3	mouse
Fbll1	2ipx	A	E	mon	1	1	mouse
Itpa	2car	A	U	hom	1	2	mouse
Emd	2odg	C	U	het	2	3	mouse
U2af1	1jmt	A	U	het	2	2	mouse
Aldh4a1	3v9j	A	U	hom	1	2	mouse
Ntmt1	5e1b	A	E	het	2	2	mouse
Eea1	3mjh	B	U	het	2	2	mouse
Khsrp	2hh3	A	E	mon	1	1	mouse
Rab23	1z22	A	E	mon	1	1	mouse
Tulp3	1s31	A	E	mon	1	1	mouse
Prkab1	4eak	B	E	het	3	3	mouse
Stat3	1bg1	A	E	hom	1	2	mouse
Aldh2	1cw3	A	N	hom	1	4	mouse
Map2k3	3enm	A	U	hom	1	2	mouse
Exoc2	1uad	C	U	het	2	2	mouse
Slk	2jfl	A	U	hom	1	2	mouse
Oxsr1	2vwi	A	U	hom	1	4	mouse
Ppme1	3c5w	P	U	het	3	3	mouse
Lrrfip1	4h22	A	E	hom	1	2	mouse
Tgm2	2q3z	A	E	het	2	2	mouse
Hprt	1bzy	A	N	hom	1	4	mouse
Cast	3bow	C	E	het	3	3	mouse
Enoph1	1zs9	A	E	mon	1	1	mouse
Ppib	1cyn	A	U	het	2	2	mouse
Srgap3	2dl8	A	E	mon	1	1	mouse
Ybx1	1h95	A	U	mon	1	1	mouse
Ifi204	2yu0	A	U	mon	1	1	mouse
Canx	1k9c	A	N	mon	1	1	mouse
Arl3	3bh7	A	E	het	2	2	mouse
Ssh2	2nt2	A	E	mon	1	1	mouse
Amfr	2lxp	C	E	het	3	3	mouse
Parp1	1wok	A	U	hom	1	4	mouse
Stx12	2nps	B	U	het	4	4	mouse
Rbms1	1x4e	A	U	mon	1	1	mouse
Psmb5	4r3o	L	N	het	14	28	mouse
Grhpr	2h1s	A	E	hom	1	2	mouse
Prc1	4l6y	A	U	hom	1	2	mouse
Glipr2	1smb	A	E	mon	1	1	mouse
Irf2bp1	2cs3	A	E	mon	1	1	mouse
