gene	struc	chn	decay.class	qtype	unq	tot	species	
CCT3	4b2t	G	N	het	8	16	human
EIF3M	5a5t	M	U	het	8	8	human
HSD17B11	1yb1	A	X	hom	1	2	human
S100A3	1kso	A	X	hom	1	2	human
DUPD1	2y96	A	X	hom	1	4	human
THRB	4zo1	X	X	het	3	3	human
GLP1R	3c5t	A	X	het	2	2	human
PLXNA2	3q3j	A	E	het	2	8	human
ERCC6	4cvo	A	X	hom	1	2	human
PABPC4L	2k8g	A	X	mon	1	1	human
TNIK	4rvt	A	X	hom	1	2	human
KCNK1	3ukm	A	X	hom	1	2	human
TGFBR2	3kfd	E	X	het	3	6	human
WDR92	3i2n	A	X	mon	1	1	human
STAR	3p0l	A	X	mon	1	1	human
GCNT1	2gak	A	X	hom	1	2	human
SPEG	1u2h	A	X	hom	1	2	human
RBMX	2mks	A	U	mon	1	1	human
GP1BA	1ook	G	X	het	4	4	human
ABL1	3k2m	A	X	het	2	2	human
KIF2B	2gry	A	X	mon	1	1	human
YKT6	3kyq	A	X	mon	1	1	human
IMPDH1	1jcn	A	U	hom	1	4	human
MMP23B	2k72	A	X	mon	1	1	human
METAP2	2oaz	A	N	mon	1	1	human
RP4-583P15.15	4ii1	A	X	mon	1	1	human
TLN2	1zw2	B	X	het	2	2	human
NAE1	1r4m	A	E	het	3	3	human
ADRBK1	4pnk	A	X	het	3	3	human
FN1	1o9a	A	N	het	2	2	human
CARHSP1	3aqq	A	X	hom	1	4	human
MAGEA2	4v0p	A	X	hom	1	2	human
IFNA13	3ux9	A	X	het	2	2	human
IGHE	4j4p	A	X	het	3	6	human
E2F8	4yo2	A	X	mon	1	1	human
AGO4	1si2	A	X	hom	1	2	human
HHIP	2wg4	B	X	het	2	2	human
RNASEH2C	3p56	C	X	het	3	3	human
KLK4	4k8y	A	X	het	2	2	human
PHF20L1	2jtf	A	X	mon	1	1	human
XPO1	5dis	A	U	het	4	4	human
DUSP9	4y2e	A	X	mon	1	1	human
ZDHHC17	3eu9	A	X	hom	1	6	human
RAB10	3qbt	A	E	het	2	2	human
ESPN	5et1	A	X	het	2	2	human
VWF	4dmu	B	X	het	2	2	human
PLXND1	3h6n	A	X	hom	1	2	human
MSL3	3oa6	A	X	het	2	3	human
MTRNR2L8	2gd3	A	X	mon	1	1	human
GRK4	4yhj	A	X	hom	1	2	human
MAX	1nlw	B	X	het	2	2	human
TRAF5	4gjh	A	X	hom	1	3	human
KLRD1	3cii	G	X	het	5	5	human
TLE2	2ce8	A	X	het	2	3	human
IFIT1B	4hou	A	X	mon	1	1	human
TNFAIP6	2pf5	A	X	mon	1	1	human
HHEX	2e1o	A	X	mon	1	1	human
LTBR	1rf3	B	X	het	2	6	human
PRPF19	4lg8	A	E	mon	1	1	human
KCNT1	5a6e	B	X	het	4	4	human
FYB	1ri9	A	X	mon	1	1	human
CYP3A7-CYP3A51P	4d6z	A	X	mon	1	1	human
TSNAX	3qb5	K	U	het	2	8	human
RBSN	1z0j	B	X	het	2	2	human
CXCL2	1qnk	A	X	hom	1	2	human
RAB6C	3cwz	A	X	het	2	2	human
RP11-724O16.1	2woz	A	X	hom	1	2	human
STXBP5	1urq	A	X	het	4	4	human
OLR1	1ypq	A	X	hom	1	2	human
GNPNAT1	2huz	A	E	hom	1	2	human
ARHGAP4	2epd	A	X	mon	1	1	human
RTN4RL2	4p91	A	X	mon	1	1	human
DCTN6	5afu	U	X	het	22	33	human
TSHR	2xwt	C	X	het	3	3	human
GMEB1	1oqj	A	X	mon	1	1	human
KDM5C	2e6r	A	X	mon	1	1	human
SIGLEC5	2zg2	A	X	mon	1	1	human
RPE	3ovp	A	U	hom	1	2	human
CYB5A	3ozz	B	E	mon	1	1	human
CLIP2	3rdv	A	X	het	2	2	human
CNOT1	4ct6	A	E	het	2	2	human
CRTC1	4htm	A	X	mon	1	1	human
SLC4A1	4yzf	A	X	het	3	6	human
RABGGTB	1ltx	B	X	het	4	4	human
BIN2	4avm	A	X	hom	1	2	human
ATP7B	2kij	A	X	mon	1	1	human
CXXC5	5exh	C	X	mon	1	1	human
TIMM10	2bsk	B	U	het	2	6	human
MCL1	2kbw	A	X	het	2	2	human
T	1xbr	A	X	hom	1	2	human
PARP12	2pqf	A	X	mon	1	1	human
IHH	3n1m	B	X	het	2	2	human
GLUL	2uu7	A	U	hom	1	10	human
CTSG	1kyn	A	X	mon	1	1	human
NUDT18	4hvy	A	X	mon	1	1	human
TDO2	4pw8	A	X	hom	1	4	human
CXCL1	1mgs	A	X	hom	1	2	human
GSTT2B	1ljr	A	X	hom	1	2	human
UBE2D4	4a4b	C	X	het	3	3	human
IGHG2	4haf	A	X	hom	1	2	human
SYNJ2BP-COX16	2eno	A	X	mon	1	1	human
ACD	2i46	A	X	hom	1	2	human
SPIN1	4h75	A	U	het	2	2	human
NSD1	4yz8	A	X	mon	1	1	human
EIF4A2	2zu6	A	X	het	2	3	human
FNBP1	2efl	A	E	hom	1	2	human
ANP32D	4xos	A	X	mon	1	1	human
HMBOX1	4j19	A	X	hom	1	2	human
TES	2xqn	T	E	het	3	3	human
STX3	2n1t	B	X	het	5	5	human
DTNB	2e5r	A	X	mon	1	1	human
TRAF2	1ca9	A	X	het	2	5	human
ALKBH8	2cq2	A	X	mon	1	1	human
RAVER1	3h2u	B	X	het	2	2	human
PDE3B	1so2	A	X	hom	1	2	human
GGTLC2	4z9o	B	X	het	2	2	human
PSMF1	4ouh	A	U	hom	1	4	human
GDF2	4fao	A	X	het	3	6	human
GPX7	2p31	A	X	mon	1	1	human
AIF1	1wy9	A	X	mon	1	1	human
FOXA3	1d5v	A	X	mon	1	1	human
PFKFB2	1fbt	A	X	hom	1	2	human
TOP2A	4fm9	A	U	hom	1	2	human
AP1S3	4hmy	S	X	het	5	5	human
BMI1	2ckl	A	E	het	2	2	human
HCFC1	4n3c	B	E	het	2	2	human
SNCA	4bxl	C	X	het	2	3	human
TRDC	1hxm	A	X	het	2	2	human
SYT2	2np0	B	X	het	2	2	human
HCN1	3u0z	A	X	hom	1	4	human
FCHSD2	2dl7	A	X	mon	1	1	human
IRF3	1t2k	A	X	het	3	4	human
SCN9A	4djc	B	X	het	2	2	human
CSAD	2jis	A	X	hom	1	2	human
VRK3	2jii	A	X	mon	1	1	human
C1QBP	1p32	A	U	hom	1	3	human
KDM6B	4ezh	A	X	het	2	2	human
CHKA	4br3	A	X	hom	1	2	human
CRYL1	3ado	A	X	hom	1	2	human
GGTLC1	4z9o	B	X	het	2	2	human
AOC1	3hi7	A	X	hom	1	2	human
C12orf66	2gnx	A	X	mon	1	1	human
CYP2A13	2pg7	A	X	mon	1	1	human
EIF4E	1wkw	A	E	het	2	2	human
ENO3	2xsx	A	X	hom	1	2	human
GABBR1	4pas	A	X	het	2	2	human
AHSP	3ovu	A	X	het	3	3	human
NCS1	5aer	A	X	het	2	3	human
POLR3C	5afq	A	U	het	2	2	human
SOD1	3t5w	A	X	hom	1	2	human
UBL4A	4wwr	B	E	het	2	2	human
TUBA3E	4drx	A	X	het	3	3	human
SGSM3	2yuo	A	X	mon	1	1	human
RABEP1	1x79	B	X	het	2	3	human
ACTR10	5afu	J	X	het	22	33	human
DPH3	1wge	A	X	mon	1	1	human
USP16	2i50	A	X	mon	1	1	human
RAB3IP	4uj3	B	X	het	3	3	human
EBF2	3n50	A	X	hom	1	2	human
E2F1	1o9k	P	X	het	3	3	human
NEDD4	2xbb	A	E	het	2	2	human
CDH10	3lnd	A	X	hom	1	2	human
APOM	2xkl	A	X	hom	1	2	human
NSFL1C	1s3s	G	E	het	2	9	human
SLC25A6	1okc	A	U	mon	1	1	human
DIO3	4tr4	A	X	mon	1	1	human
ADARB1	2l3j	A	X	mon	1	1	human
CA12	4kp5	A	X	hom	1	2	human
NUDT10	3mcf	A	X	mon	1	1	human
SMC3	2wd5	B	U	het	2	2	human
SNCAIP	2kes	A	X	mon	1	1	human
TSTA3	4e5y	A	U	hom	1	2	human
DAB1	1ntv	A	X	het	2	2	human
RAB4A	1z0k	A	X	het	2	2	human
SPIRE1	3r7g	A	X	het	2	2	human
TAL1	2ypa	A	X	het	4	4	human
PDCD4	2zu6	B	U	het	2	3	human
PRKAG2	4rew	G	X	het	3	3	human
GLDN	4d77	A	X	mon	1	1	human
CTC-435M10.3	2beu	A	X	het	3	6	human
KCNJ18	3spi	A	X	hom	1	4	human
COLEC11	4yli	A	X	hom	1	3	human
TNS1	2gjy	A	E	mon	1	1	human
STRN	4n6j	A	X	hom	1	2	human
IGKV3-15	4udf	10	X	het	4	240	human
KCTD10	5fta	A	E	hom	1	4	human
CDH1	3l6x	B	X	het	2	2	human
POU5F1	3l1p	A	X	hom	1	2	human
ZGPAT	4ii1	A	X	mon	1	1	human
SLK	2jfl	A	E	hom	1	2	human
DDX21	2m3d	A	U	mon	1	1	human
SPTBN1	3edv	A	U	hom	1	2	human
RXRB	1uhl	A	X	het	3	4	human
NBEA	1mi1	A	X	hom	1	2	human
CALML5	2b1u	A	X	mon	1	1	human
CLTB	3lvh	D	X	het	2	6	human
NAPB	3j96	G	X	het	5	13	human
FOXD4L6	2hfh	A	X	mon	1	1	human
FBP2	4he0	A	X	hom	1	4	human
PPP1R12A	1s70	B	E	het	2	2	human
DAZL	2xsf	A	X	mon	1	1	human
HSPB1	4mjh	A	X	het	2	4	human
GLI2	2gli	A	X	mon	1	1	human
GUCY1B3	2wz1	A	X	hom	1	2	human
MFNG	2j0b	A	X	mon	1	1	human
ADAT2	3dh1	A	X	hom	1	2	human
HNRNPM	2ot8	C	U	het	2	2	human
SEPHS2	3fd6	A	X	hom	1	2	human
LTF	1lgb	C	X	het	3	6	human
SAR1B	1f6b	A	X	hom	1	2	human
CSTF3	2ooe	A	U	hom	1	2	human
HOXD8	2lp0	A	X	het	2	2	human
GSTA4	1gul	A	X	het	2	4	human
CMPK1	1tev	A	E	mon	1	1	human
CAD	4c6i	A	U	hom	1	2	human
PEX5	2w84	B	X	het	2	2	human
NEURL4	2e63	A	X	mon	1	1	human
ACAP1	4ckg	A	X	hom	1	4	human
FOLH1	1z8l	A	X	hom	1	2	human
IL1RL1	4kc3	B	X	het	2	2	human
PARN	2a1s	A	X	hom	1	2	human
RPA3	1l1o	A	E	het	3	6	human
MZF1	2fi2	A	X	hom	1	2	human
PKIA	1apm	I	X	het	2	2	human
SPTA1	3lbx	A	X	het	2	2	human
CDY2B	2fw2	A	X	hom	1	6	human
VTA1	2lxm	A	E	het	2	2	human
TRDV3	1tvd	A	X	hom	1	2	human
ZMPSTE24	4aw6	A	U	mon	1	1	human
PTGIS	3b6h	A	X	mon	1	1	human
AHSA1	1x53	A	E	mon	1	1	human
TJP3	3kfv	A	X	mon	1	1	human
CTSD	1lyb	B	U	het	3	6	human
MMP3	1oo9	A	X	het	2	2	human
PDE1B	1taz	A	X	mon	1	1	human
ATP5F1	2wss	T	U	het	9	13	human
HBE1	1a9w	E	X	het	2	4	human
SPAG9	2w83	C	U	het	2	5	human
AP2M1	2jkr	M	U	het	5	5	human
GRSF1	4qu7	A	U	mon	1	1	human
TUBGCP4	3rip	A	X	mon	1	1	human
IL36G	4ize	A	X	mon	1	1	human
RUSC1	4giw	A	X	hom	1	2	human
PRTN3	1fuj	A	X	hom	1	4	human
PPFIA1	3tad	A	X	het	2	2	human
HLA-DQA1	4grl	A	X	het	4	4	human
PITX3	2l7m	P	X	mon	1	1	human
HIVEP1	4znf	A	X	mon	1	1	human
NEDD4L	2lb2	A	X	het	2	2	human
SPINK1	1cgi	I	X	het	2	2	human
MAST3	2kqf	A	X	het	2	2	human
NMNAT3	1nup	A	X	hom	1	4	human
CDC5L	2din	A	N	mon	1	1	human
HSD17B8	2pd6	A	X	hom	1	4	human
RP11-463D19.2	2a7l	A	X	mon	1	1	human
SDS	1pwe	A	X	mon	1	1	human
ZBED9	3lhr	A	X	hom	1	2	human
PRPF40A	2dyf	A	N	het	2	2	human
SEC24A	2nup	B	E	het	3	3	human
RNF123	2ma6	A	X	mon	1	1	human
MAZ	2yt9	A	X	mon	1	1	human
UGT2B4	2o6l	A	X	hom	1	2	human
GATA3	3dfx	A	X	hom	1	2	human
SCO1	2hrn	A	X	mon	1	1	human
TIE1	1fvr	A	X	mon	1	1	human
RPGR	4qam	A	X	het	2	2	human
NDST4	1nst	A	X	mon	1	1	human
NFKB1	1nfi	B	U	het	3	3	human
CSNK1G1	4nt4	A	X	mon	1	1	human
DDX39A	1t6n	A	U	hom	1	2	human
THBS4	3fby	A	X	mon	1	1	human
ALOX5AP	2q7r	A	X	hom	1	3	human
TATDN3	2y1h	A	X	hom	1	2	human
MAP2K3	3enm	A	E	hom	1	2	human
PLEKHA1	1eaz	A	X	mon	1	1	human
REG4	2kv3	A	X	mon	1	1	human
CSTB	1stf	I	E	het	2	2	human
TLR5	3j0a	A	X	hom	1	2	human
LIF	2q7n	B	X	het	2	2	human
SKIL	1sbx	A	X	mon	1	1	human
PRKACB	4wb8	A	X	het	2	2	human
C4A	4fxg	C	X	het	5	5	human
MTRNR2L5	2gd3	A	X	mon	1	1	human
TLR6	4om7	A	X	hom	1	2	human
SKI	1sbx	A	X	mon	1	1	human
VAV1	3bji	A	X	het	2	2	human
NXT1	1jn5	A	X	het	3	3	human
UNKL	5elh	A	X	hom	1	2	human
S100A6	1k96	A	X	hom	1	2	human
ACACA	4asi	A	X	hom	1	2	human
PEG3	4bhx	A	X	mon	1	1	human
ZNF692	2dlk	A	X	mon	1	1	human
PCDHA3	1wuz	A	X	mon	1	1	human
PTPN22	3brh	A	X	het	2	2	human
GATA4	2l6z	A	X	het	3	3	human
CDK12	4un0	C	X	het	2	2	human
INPPL1	2kso	B	X	het	2	2	human
PRKAR1A	4x6r	B	U	het	2	2	human
VPS36	2zme	B	X	het	3	4	human
IL1A	2l5x	A	X	het	2	4	human
RAPGEF4	4mgz	E	X	het	2	2	human
KIN	2v1n	A	X	mon	1	1	human
CCT6B	4b2t	Z	X	het	8	16	human
IDE	2g49	A	E	het	2	2	human
SERPINB5	1xqj	A	X	mon	1	1	human
RAB9B	4qxa	A	X	het	2	2	human
MT1A	4mt2	A	X	hom	1	2	human
POLR2I	5flm	I	U	het	12	12	human
KRT1	3tnu	B	X	het	2	4	human
FOXS1	1d5v	A	X	mon	1	1	human
GLRA2	3jaf	A	X	hom	1	5	human
CSRP2	2o10	A	E	mon	1	1	human
HLA-DRB5	1zgl	B	X	het	5	20	human
CH507-152C13.3	3l1e	A	X	hom	1	2	human
ICAM5	3bn3	B	X	het	2	2	human
TBCB	1v6e	A	X	mon	1	1	human
ASPSCR1	2al3	A	X	mon	1	1	human
RAB2A	2a5j	A	E	mon	1	1	human
TCF3	2ql2	A	X	het	2	2	human
CTD-2007N20.1	2uzi	L	X	het	3	3	human
TRPV3	4n5q	A	X	mon	1	1	human
GAK	4c57	A	E	het	2	2	human
PRDM1	3dal	A	X	hom	1	2	human
ARHGEF25	2rgn	B	X	het	3	3	human
PPIAL4G	1m9e	A	X	het	2	2	human
LCN15	2xst	A	X	mon	1	1	human
MYBL2	1h8a	C	X	het	2	3	human
TRAPPC2B	1h3q	A	X	mon	1	1	human
RGS16	2ik8	B	X	het	2	2	human
SCIN	5a1m	A	X	hom	1	2	human
LILRA4	4ll9	A	X	mon	1	1	human
PLEKHA8	2kcj	A	X	mon	1	1	human
H3F3A	5bnx	A	E	het	4	4	human
MTA1	4pbz	B	E	het	2	2	human
GCSH	2edg	A	E	mon	1	1	human
PAFAH1B2	1vyh	A	E	het	2	4	human
BTG1	3dju	B	X	mon	1	1	human
TGIF2LX	2dmn	A	X	mon	1	1	human
APOBEC3A	4xxo	A	X	hom	1	2	human
CDH24	2a4c	A	X	hom	1	2	human
CYP1B1	3pm0	A	X	mon	1	1	human
GJA1	1r5s	A	U	mon	1	1	human
DCLK2	2xrp	I	X	het	3	9	human
RGS18	2dlv	A	X	mon	1	1	human
ZFP64	1x5w	A	X	mon	1	1	human
TNRC6A	3ktp	B	X	het	2	2	human
IL11	4mhl	A	X	mon	1	1	human
LAMB1	4aqs	A	X	mon	1	1	human
TAPBP	3f8u	B	X	het	2	2	human
DDX43	3iuy	A	X	mon	1	1	human
TNPO1	4fq3	A	U	het	2	2	human
EBF4	3muj	A	X	hom	1	2	human
C11orf68	2q4k	A	E	mon	1	1	human
LHPP	2x4d	A	X	hom	1	2	human
TOP2B	3qx3	A	E	hom	1	2	human
BRCC3	5cw6	A	X	hom	1	2	human
LYAR	1wjv	A	E	mon	1	1	human
LPA	3uir	A	X	het	2	2	human
ARPC5L	4xf2	G	X	het	7	7	human
MITD1	4a5z	A	X	hom	1	2	human
KSR2	2y4i	B	X	het	2	2	human
RAB27A	3bc1	A	X	het	2	2	human
COPB1	5a1v	G	U	het	8	26	human
MLLT4	2ain	A	E	het	2	2	human
NNT	1djl	A	U	hom	1	2	human
IGHV3-64	4uu9	A	X	het	3	3	human
ROCK1	2v55	A	X	het	2	2	human
WRN	3aaf	A	X	hom	1	2	human
SLX4	4uyi	A	X	hom	1	6	human
ZNF572	1mey	C	X	mon	1	1	human
WHSC1	3ooi	A	U	mon	1	1	human
FDX1L	2y5c	A	X	mon	1	1	human
VPRBP	4z8l	A	E	het	3	3	human
LRPAP1	2fyl	A	E	het	2	2	human
HDDC2	4dmb	A	E	hom	1	2	human
SNX27	4p2a	B	X	het	2	2	human
KRT76	3tnu	B	X	het	2	4	human
ACVR2A	2goo	C	X	het	3	6	human
CELF5	2dgq	A	X	mon	1	1	human
TRIM5	4tkp	B	X	het	2	2	human
TYMS	1hvy	A	E	hom	1	2	human
DDX6	5anr	B	U	het	3	3	human
NDP	5bpu	A	X	het	2	3	human
FICD	4u0u	A	X	hom	1	2	human
CEACAM3	4wtz	A	X	het	2	2	human
PUM1	3h3d	X	E	mon	1	1	human
CACNG1	3jbr	E	X	het	4	4	human
EGR1	1p47	A	X	hom	1	2	human
PRC1	4l6y	A	X	hom	1	2	human
TNFSF12-TNFSF13	1xu1	A	X	het	2	6	human
NPAS2	4f3l	A	X	het	2	2	human
ZHX2	3nau	A	X	hom	1	2	human
DNMT3A	4qbr	A	X	het	2	2	human
UPP1	3eue	A	X	hom	1	2	human
MYL10	2w4g	B	X	het	3	3	human
CD3E	1xiw	A	X	het	4	4	human
CLOCK	4f3l	A	X	het	2	2	human
TRIM32	2ct2	A	X	mon	1	1	human
CNKSR1	1wwv	A	X	mon	1	1	human
THTPA	5a64	A	X	mon	1	1	human
DVL2	4wip	A	X	hom	1	3	human
MLXIP	4gnt	B	X	het	2	4	human
ATAD2	4qut	A	E	het	2	2	human
ARHGAP5	2ee4	A	X	mon	1	1	human
MYL6	1i84	T	N	het	3	6	human
VDAC2	4bum	X	U	hom	1	2	human
PDE6G	3jab	D	X	het	6	12	human
BCL2L2-PABPN1	3ucg	A	X	hom	1	2	human
HENMT1	4xcx	A	X	mon	1	1	human
ADM	4rwf	B	X	het	2	2	human
SH3BGRL2	2ct6	A	X	mon	1	1	human
FKBP1B	4c02	B	X	het	2	2	human
APLF	5e50	A	X	het	2	2	human
FMNL3	4eah	A	U	het	2	4	human
NEU2	2f26	A	X	mon	1	1	human
ACTR3	4jd2	A	U	het	8	8	human
HIST1H1C	1ghc	A	U	mon	1	1	human
SETD6	3rc0	A	X	het	2	2	human
UBASH3B	2ikq	A	U	hom	1	2	human
FZD5	1ijy	A	X	hom	1	2	human
KLF4	2wbu	A	X	mon	1	1	human
E2F2	1n4m	C	X	het	2	2	human
FAM179B	5dn7	A	X	mon	1	1	human
LDHAL6A	1i10	A	X	hom	1	4	human
PARD6G	1rzx	A	X	het	2	2	human
ATXN3L	3o65	A	X	het	2	2	human
TLR3	3ulv	A	X	het	7	7	human
CPN1	2nsm	A	X	mon	1	1	human
HOXA10	2lp0	A	X	het	2	2	human
GNG8	4mk0	G	X	het	3	3	human
IL34	4dkd	A	X	het	2	3	human
DUSP4	3ezz	A	X	hom	1	24	human
ERBB2IP	1mfg	A	U	het	2	2	human
EWSR1	2cpe	A	U	mon	1	1	human
BAX	3pk1	B	E	het	2	2	human
DDIT4	3lq9	A	X	mon	1	1	human
PAPOLG	1q78	A	X	mon	1	1	human
TIRAP	3ub2	A	X	hom	1	2	human
GMIP	3qwe	A	X	hom	1	2	human
OGT	1w3b	A	X	hom	1	2	human
SIGLEC7	1nko	A	X	mon	1	1	human
COX7B	2ybb	V	X	het	37	48	human
ATP5D	2xnd	H	N	het	6	17	human
TK1	1xbt	A	E	hom	1	4	human
CDK2	1okw	A	U	het	3	3	human
SMARCB1	5aj1	A	X	mon	1	1	human
SH2D3C	3t6g	A	X	het	2	2	human
NET1	4xh9	A	X	het	2	2	human
PTPRT	2c7s	A	X	mon	1	1	human
COL8A1	1o91	A	N	hom	1	3	human
HDAC4	2h8n	A	X	hom	1	4	human
FTO	3lfm	A	U	mon	1	1	human
FAM3B	2yoq	A	X	mon	1	1	human
NAV3	2yrn	A	X	mon	1	1	human
BANF1	2odg	A	E	het	2	3	human
GSTK1	1yzx	A	U	hom	1	2	human
DOC2A	4ldc	A	X	mon	1	1	human
ABL2	1bbz	A	X	het	2	2	human
APBB1IP	2mwn	A	X	het	2	2	human
GSTA2	2vct	A	X	hom	1	2	human
CETP	4f2a	A	X	mon	1	1	human
AKR1A1	4gac	A	E	mon	1	1	human
STAT2	2ka4	B	U	het	2	2	human
KCNT2	5a6e	B	X	het	4	4	human
EPHB1	1shw	B	X	het	2	2	human
TBC1D1	3qyb	A	X	mon	1	1	human
SPACA3	4yf2	A	X	mon	1	1	human
FLT1	1flt	X	X	het	2	4	human
NR4A1	4jgv	A	X	hom	1	2	human
ACTG2	3w3d	A	X	het	2	2	human
KIR2DS4	1im9	D	X	het	4	7	human
H2AFY2	2f8n	G	E	het	6	8	human
C5AR1	2k3u	B	X	het	2	2	human
EPS8L1	2rol	A	X	het	2	2	human
NRXN1	3vkf	C	X	het	2	4	human
ACTR1B	5afu	A	X	het	22	33	human
OPRM1	5c1m	A	X	het	2	2	human
DCTD	2w4l	A	E	hom	1	6	human
TLN1	1syq	B	U	het	2	2	human
ITGAX	3k6s	A	X	het	2	2	human
POLR2K	5flm	L	X	het	12	12	human
HUS1	3g65	C	U	het	3	3	human
RNF103-CHMP3	2gd5	A	X	hom	1	2	human
ISCU	3lvl	A	X	het	2	4	human
OS9	3aih	A	U	mon	1	1	human
NCF4	1w70	A	X	het	2	2	human
CTNNBIP1	1t08	B	X	het	3	3	human
GSS	2hgs	A	E	hom	1	2	human
CACNA1S	2vay	B	X	het	2	2	human
OPN1MW	1fdf	A	X	mon	1	1	human
CAPNS1	1kfu	S	X	het	2	2	human
PICK1	2pku	A	X	het	2	2	human
TRIM45	2ds4	A	X	mon	1	1	human
CASC3	2xb2	S	U	het	5	5	human
IGLC7	4lld	B	X	het	2	2	human
ANAPC5	4ui9	O	N	het	18	23	human
GSR	1grg	A	E	hom	1	2	human
EPHA2	3mx0	A	U	het	2	2	human
CGB7	1qfw	B	X	het	6	6	human
ASF1B	5bnx	D	E	het	4	4	human
ACE2	1r42	A	X	het	5	5	human
RNF7	2ecl	A	X	mon	1	1	human
TP63	3us0	A	X	hom	1	4	human
ANK2	4d8o	A	X	mon	1	1	human
GEMIN2	3s6n	2	X	het	7	7	human
TRIM52	2egm	A	X	mon	1	1	human
CAP1	1k8f	A	U	hom	1	2	human
STEAP3	2vq3	A	U	hom	1	2	human
JAG2	2kb9	A	X	mon	1	1	human
SULT1A2	1z29	A	X	hom	1	2	human
POLR2L	5flm	J	X	het	12	12	human
CD180	3b2d	A	X	het	2	4	human
PTP4A2	1zck	A	X	hom	1	3	human
PLEKHA2	1v5p	A	X	mon	1	1	human
MTA2	4bkx	A	U	het	2	4	human
HIST1H2BI	2cv5	D	X	het	4	8	human
HIST1H3E	1u35	A	X	het	4	8	human
PRKCG	3pfq	A	X	mon	1	1	human
GNMT	1r74	A	X	hom	1	4	human
PPFIBP1	3tad	C	U	het	2	2	human
MEOX1	1omq	A	X	mon	1	1	human
ALCAM	5a2f	A	U	mon	1	1	human
BTF3	3lkx	A	U	het	2	2	human
MTHFSD	2e5j	A	X	mon	1	1	human
RHOQ	2atx	A	X	mon	1	1	human
WARS	1o5t	A	E	hom	1	2	human
PKNOX1	4xrs	A	X	het	2	2	human
HIST1H4F	4zux	B	X	het	9	36	human
CTSA	1ivy	A	U	hom	1	2	human
YWHAQ	2btp	A	E	het	2	4	human
QPCTL	3pb9	X	X	mon	1	1	human
UCHL1	3kw5	A	E	het	2	2	human
SNRPG	4pjo	G	E	het	9	9	human
KLK6	4d8n	A	X	mon	1	1	human
POLE2	2v6z	M	X	mon	1	1	human
GSK3A	4b7t	A	X	het	2	2	human
SP3	1rik	A	X	mon	1	1	human
KIF4B	3zfd	A	X	mon	1	1	human
KLRC3	3cii	H	X	het	5	5	human
FGF10	1nun	A	X	het	2	2	human
MTPN	2kxp	C	E	het	3	3	human
RABIF	2fu5	A	X	het	2	2	human
PGK2	1hdi	A	X	mon	1	1	human
RB1	1o9k	B	E	het	3	3	human
RALB	2kwi	A	X	het	2	2	human
XPC	2rvb	A	X	het	2	2	human
KMT2D	5f6k	C	X	het	4	7	human
LTK	4tt7	A	X	mon	1	1	human
HCK	2hck	A	X	hom	1	2	human
EED	3k26	A	U	het	2	2	human
ALAS2	1h7j	A	X	mon	1	1	human
TNNC1	1lxf	C	X	het	2	2	human
RBMY1F	2mks	A	X	mon	1	1	human
GIT1	2w6a	A	E	hom	1	2	human
ABRA	2krh	A	X	mon	1	1	human
FAM96A	3ux3	A	X	hom	1	2	human
CYC1	2ybb	D	U	het	37	48	human
IGHV4-31	2eks	B	X	het	2	2	human
KIF13A	5djo	A	X	hom	1	2	human
HRSP12	1oni	A	X	hom	1	3	human
SF3B1	2f9d	P	U	het	2	2	human
ANAPC15	4ui9	D	X	het	18	23	human
ZBTB33	3m4t	A	X	hom	1	2	human
KCNA4	1qdw	A	X	hom	1	4	human
RNF126	2ect	A	X	mon	1	1	human
NFYC	4awl	C	X	het	3	3	human
EIF5B	4ujc	AB	U	het	77	77	human
TLL2	3edg	A	X	mon	1	1	human
BLVRB	1he3	A	X	mon	1	1	human
CEP152	4n7v	C	X	het	2	3	human
MAML1	3v79	M	X	het	4	4	human
DUSP7	2hxp	A	X	mon	1	1	human
ZCWPW1	2rr4	A	X	het	2	2	human
CDH4	3l6x	B	X	het	2	2	human
GNA13	3cx7	A	E	het	2	2	human
DYNC2H1	4rh7	A	U	mon	1	1	human
TIAL1	2rne	A	E	mon	1	1	human
GNB4	3ah8	B	E	het	4	4	human
NT5C	2i7d	A	X	hom	1	2	human
PELO	1x52	A	X	mon	1	1	human
FGFR3	3grw	A	X	het	3	3	human
NEMF	3j92	u	X	het	47	51	human
KRT14	3tnu	A	X	het	2	4	human
MGMT	3kzz	A	X	mon	1	1	human
AC254952.1	1kc4	B	X	het	2	2	human
LRIG1	4u7m	A	X	mon	1	1	human
CCL14	2q8r	E	X	hom	1	2	human
FOLR3	4lrh	A	X	mon	1	1	human
HIST1H1D	1ghc	A	X	mon	1	1	human
ADCYAP1R1	2jod	A	X	het	2	2	human
RIMBP3	2ege	A	X	mon	1	1	human
DENND5B	3cwz	B	X	het	2	2	human
RANBP3	2crf	A	E	mon	1	1	human
MAPK7	4ic7	A	X	het	2	2	human
PLEK	1uhw	A	X	mon	1	1	human
CYP3A4	4d6z	A	X	mon	1	1	human
ESRRA	3d24	A	X	het	2	4	human
ZFYVE19	1wfk	A	X	mon	1	1	human
HDHD3	3k1z	A	X	mon	1	1	human
GAS7	2ysh	A	X	mon	1	1	human
APOA1BP	2o8n	A	E	hom	1	2	human
TDRKH	1we8	A	X	mon	1	1	human
USP25	1vdl	A	X	mon	1	1	human
